Aux out [V]	Aux in [V]	PDH out [a.u.]
-5.6338E-1	9.8118E-1	-5.9400E+2
-5.6326E-1	9.8021E-1	-4.3100E+2
-5.6314E-1	9.8094E-1	-1.3000E+1
-5.6302E-1	9.8094E-1	-1.5200E+2
-5.6291E-1	9.7924E-1	-9.1000E+1
-5.6267E-1	9.7900E-1	-2.3900E+2
-5.6255E-1	9.7997E-1	-4.3700E+2
-5.6244E-1	9.7948E-1	-4.6000E+2
-5.6232E-1	9.7948E-1	-2.4000E+2
-5.6220E-1	9.7778E-1	-7.9600E+2
-5.6208E-1	9.7997E-1	2.8800E+2
-5.6197E-1	9.7827E-1	-1.4300E+2
-5.6185E-1	9.7827E-1	-3.2400E+2
-5.6173E-1	9.7584E-1	-5.4700E+2
-5.6161E-1	9.7778E-1	-9.9000E+1
-5.6138E-1	9.7657E-1	-2.8000E+2
-5.6126E-1	9.7730E-1	-2.6600E+2
-5.6114E-1	9.7657E-1	-1.4600E+2
-5.6102E-1	9.7438E-1	-2.9800E+2
-5.6091E-1	9.7632E-1	-2.8000E+2
-5.6079E-1	9.7584E-1	-8.2000E+1
-5.6067E-1	9.7487E-1	4.7900E+2
-5.6055E-1	9.7462E-1	8.1000E+1
-5.6032E-1	9.7487E-1	-8.1000E+1
-5.6020E-1	9.7632E-1	-1.7500E+2
-5.6008E-1	9.7462E-1	-5.3000E+1
-5.5997E-1	9.7365E-1	-2.3000E+2
-5.5985E-1	9.7389E-1	3.4900E+2
-5.5973E-1	9.7341E-1	-5.3300E+2
-5.5961E-1	9.7389E-1	1.0400E+2
-5.5949E-1	9.7244E-1	1.4400E+2
-5.5938E-1	9.7365E-1	-2.9500E+2
-5.5914E-1	9.7195E-1	-3.8600E+2
-5.5902E-1	9.7122E-1	-6.3600E+2
-5.5891E-1	9.7122E-1	2.1600E+2
-5.5879E-1	9.7074E-1	-5.8300E+2
-5.5867E-1	9.7098E-1	-4.5600E+2
-5.5855E-1	9.7244E-1	-4.7000E+1
-5.5844E-1	9.7122E-1	-2.0300E+2
-5.5832E-1	9.7171E-1	-7.7000E+2
-5.5820E-1	9.7317E-1	-4.5800E+2
-5.5808E-1	9.7171E-1	-3.7400E+2
-5.5785E-1	9.7074E-1	-6.9600E+2
-5.5773E-1	9.7098E-1	-1.7200E+2
-5.5761E-1	9.6976E-1	2.1400E+2
-5.5749E-1	9.6952E-1	-1.8500E+2
-5.5738E-1	9.6976E-1	-1.7700E+2
-5.5726E-1	9.6855E-1	-6.0400E+2
-5.5714E-1	9.6952E-1	6.6000E+2
-5.5702E-1	9.6904E-1	-4.6600E+2
-5.5691E-1	9.6855E-1	3.7700E+2
-5.5667E-1	9.6758E-1	-3.8600E+2
-5.5655E-1	9.6831E-1	1.5000E+1
-5.5644E-1	9.6806E-1	-5.1000E+1
-5.5632E-1	9.6588E-1	3.8400E+2
-5.5620E-1	9.6612E-1	2.3100E+2
-5.5608E-1	9.6491E-1	1.5800E+2
-5.5596E-1	9.6636E-1	3.5400E+2
-5.5585E-1	9.6393E-1	4.7000E+1
-5.5561E-1	9.6466E-1	-3.9500E+2
-5.5549E-1	9.6369E-1	2.8700E+2
-5.5538E-1	9.6321E-1	-1.5000E+1
-5.5526E-1	9.6102E-1	-4.8800E+2
-5.5514E-1	9.6223E-1	-6.9800E+2
-5.5502E-1	9.6199E-1	5.0000E+0
-5.5491E-1	9.6078E-1	-1.3500E+2
-5.5479E-1	9.6102E-1	-4.2000E+1
-5.5467E-1	9.5980E-1	-1.9100E+2
-5.5444E-1	9.6005E-1	9.9000E+1
-5.5432E-1	9.6053E-1	-5.9000E+1
-5.5420E-1	9.6029E-1	1.4000E+1
-5.5408E-1	9.5786E-1	-2.4600E+2
-5.5396E-1	9.6053E-1	-1.0900E+2
-5.5385E-1	9.5835E-1	-5.4100E+2
-5.5373E-1	9.5908E-1	-3.0200E+2
-5.5361E-1	9.5835E-1	2.4900E+2
-5.5349E-1	9.5762E-1	-5.8100E+2
-5.5338E-1	9.5665E-1	-7.2000E+1
-5.5314E-1	9.5908E-1	-1.9000E+1
-5.5302E-1	9.5713E-1	-2.2900E+2
-5.5291E-1	9.5543E-1	-2.7500E+2
-5.5279E-1	9.5592E-1	1.4200E+2
-5.5267E-1	9.5762E-1	-2.8900E+2
-5.5255E-1	9.5592E-1	-2.0000E+2
-5.5244E-1	9.5519E-1	5.0000E+2
-5.5232E-1	9.5470E-1	-9.0000E+0
-5.5220E-1	9.5543E-1	-3.8400E+2
-5.5196E-1	9.5252E-1	-6.3600E+2
-5.5185E-1	9.5446E-1	3.7000E+1
-5.5173E-1	9.5422E-1	-5.2000E+2
-5.5161E-1	9.5179E-1	-4.5700E+2
-5.5149E-1	9.5252E-1	3.0400E+2
-5.5138E-1	9.5179E-1	-1.7200E+2
-5.5126E-1	9.5324E-1	-3.3500E+2
-5.5114E-1	9.5106E-1	-2.5500E+2
-5.5091E-1	9.5130E-1	-1.7200E+2
-5.5079E-1	9.5057E-1	3.7300E+2
-5.5067E-1	9.5106E-1	-2.4000E+1
-5.5055E-1	9.5057E-1	-2.5600E+2
-5.5043E-1	9.5033E-1	2.8600E+2
-5.5032E-1	9.5082E-1	-1.3700E+2
-5.5020E-1	9.5009E-1	-7.0000E+0
-5.5008E-1	9.4960E-1	1.5300E+2
-5.4996E-1	9.4766E-1	5.7000E+1
-5.4973E-1	9.4693E-1	-5.3300E+2
-5.4961E-1	9.4717E-1	9.0000E+1
-5.4949E-1	9.4644E-1	1.5100E+2
-5.4938E-1	9.4741E-1	-3.8900E+2
-5.4926E-1	9.4814E-1	-6.6100E+2
-5.4914E-1	9.4547E-1	-1.6800E+2
-5.4902E-1	9.4523E-1	-7.0000E+0
-5.4891E-1	9.4620E-1	-6.2200E+2
-5.4879E-1	9.4401E-1	-6.3800E+2
-5.4867E-1	9.4499E-1	-2.0400E+2
-5.4843E-1	9.4523E-1	-3.0600E+2
-5.4832E-1	9.4620E-1	-2.7400E+2
-5.4820E-1	9.4426E-1	-1.4200E+2
-5.4808E-1	9.4328E-1	-2.1500E+2
-5.4796E-1	9.4547E-1	3.6000E+1
-5.4785E-1	9.4280E-1	-1.9900E+2
-5.4773E-1	9.4280E-1	-3.5400E+2
-5.4761E-1	9.4304E-1	1.3900E+2
-5.4749E-1	9.4086E-1	-3.1700E+2
-5.4726E-1	9.3988E-1	2.3000E+2
-5.4714E-1	9.4183E-1	2.3500E+2
-5.4702E-1	9.4158E-1	-2.7600E+2
-5.4691E-1	9.3988E-1	-8.1000E+1
-5.4679E-1	9.4110E-1	8.6000E+1
-5.4667E-1	9.3915E-1	-5.6000E+1
-5.4655E-1	9.3964E-1	5.1400E+2
-5.4643E-1	9.3891E-1	-2.1400E+2
-5.4620E-1	9.3843E-1	-2.2000E+2
-5.4608E-1	9.3988E-1	-6.3800E+2
-5.4596E-1	9.3891E-1	3.4000E+2
-5.4585E-1	9.3794E-1	8.2000E+1
-5.4573E-1	9.3697E-1	1.2200E+2
-5.4561E-1	9.3648E-1	-3.0400E+2
-5.4549E-1	9.3770E-1	3.8000E+2
-5.4538E-1	9.3527E-1	-3.6500E+2
-5.4526E-1	9.3575E-1	-2.1500E+2
-5.4514E-1	9.3600E-1	-3.8000E+1
-5.4491E-1	9.3454E-1	-1.7800E+2
-5.4479E-1	9.3648E-1	7.9100E+2
-5.4467E-1	9.3551E-1	1.2600E+2
-5.4455E-1	9.3405E-1	-2.4600E+2
-5.4443E-1	9.3357E-1	-4.3000E+1
-5.4432E-1	9.3502E-1	-6.0900E+2
-5.4420E-1	9.3405E-1	-3.4000E+2
-5.4408E-1	9.3527E-1	-7.7800E+2
-5.4396E-1	9.3381E-1	-2.4800E+2
-5.4373E-1	9.3405E-1	-1.5000E+2
-5.4361E-1	9.3187E-1	-5.1200E+2
-5.4349E-1	9.3260E-1	3.8200E+2
-5.4338E-1	9.3332E-1	-4.0000E+1
-5.4326E-1	9.3260E-1	-4.5800E+2
-5.4314E-1	9.3308E-1	-1.2100E+2
-5.4302E-1	9.3090E-1	-1.9700E+2
-5.4291E-1	9.3187E-1	3.6800E+2
-5.4279E-1	9.3114E-1	-3.3500E+2
-5.4255E-1	9.2992E-1	-3.2500E+2
-5.4243E-1	9.3162E-1	-3.0600E+2
-5.4232E-1	9.3162E-1	-1.7000E+1
-5.4220E-1	9.2944E-1	5.2000E+1
-5.4208E-1	9.3114E-1	1.7300E+2
-5.4196E-1	9.3017E-1	2.2900E+2
-5.4185E-1	9.3090E-1	-4.7100E+2
-5.4173E-1	9.3065E-1	-4.5200E+2
-5.4149E-1	9.2871E-1	1.9100E+2
-5.4138E-1	9.2895E-1	-4.5000E+2
-5.4126E-1	9.2895E-1	-4.1400E+2
-5.4114E-1	9.3162E-1	-6.3500E+2
-5.4102E-1	9.3065E-1	-2.1100E+2
-5.4090E-1	9.2992E-1	-1.0270E+3
-5.4079E-1	9.2944E-1	-8.1200E+2
-5.4067E-1	9.2822E-1	-4.8100E+2
-5.4055E-1	9.2895E-1	-5.3300E+2
-5.4043E-1	9.2871E-1	-3.0000E+2
-5.4020E-1	9.3114E-1	-7.3300E+2
-5.4008E-1	9.3017E-1	-1.9700E+2
-5.3996E-1	9.2895E-1	-5.9000E+1
-5.3985E-1	9.2968E-1	-4.8100E+2
-5.3973E-1	9.3017E-1	-1.8300E+2
-5.3961E-1	9.2895E-1	-5.1000E+1
-5.3949E-1	9.2847E-1	3.2900E+2
-5.3938E-1	9.3041E-1	-8.4000E+1
-5.3926E-1	9.2847E-1	7.5500E+2
-5.3902E-1	9.2871E-1	5.4400E+2
-5.3890E-1	9.2579E-1	6.4100E+2
-5.3879E-1	9.2798E-1	1.2180E+3
-5.3867E-1	9.2555E-1	5.4200E+2
-5.3855E-1	9.2847E-1	7.2000E+2
-5.3843E-1	9.2458E-1	1.0770E+3
-5.3832E-1	9.2336E-1	8.9600E+2
-5.3820E-1	9.2069E-1	5.6000E+2
-5.3808E-1	9.2045E-1	7.6200E+2
-5.3785E-1	9.2142E-1	7.5000E+1
-5.3773E-1	9.1972E-1	2.5500E+2
-5.3761E-1	9.1899E-1	3.1700E+2
-5.3749E-1	9.1948E-1	1.8400E+2
-5.3738E-1	9.1899E-1	5.2700E+2
-5.3726E-1	9.1680E-1	2.2500E+2
-5.3714E-1	9.1899E-1	4.6900E+2
-5.3702E-1	9.1559E-1	1.2100E+2
-5.3679E-1	9.1608E-1	2.9000E+2
-5.3667E-1	9.1438E-1	2.2900E+2
-5.3655E-1	9.1413E-1	1.4600E+2
-5.3643E-1	9.1170E-1	4.0000E+2
-5.3632E-1	9.1292E-1	7.2000E+2
-5.3620E-1	9.1146E-1	2.3200E+2
-5.3608E-1	9.1000E-1	3.9000E+2
-5.3596E-1	9.1195E-1	3.7300E+2
-5.3585E-1	9.0806E-1	-3.9000E+1
-5.3573E-1	9.0830E-1	-1.1400E+2
-5.3549E-1	9.1025E-1	7.9200E+2
-5.3538E-1	9.0855E-1	1.8900E+2
-5.3526E-1	9.0684E-1	-1.6000E+2
-5.3514E-1	9.0903E-1	-2.9800E+2
-5.3502E-1	9.0660E-1	4.6200E+2
-5.3490E-1	9.0709E-1	-2.9900E+2
-5.3479E-1	9.0563E-1	-1.0300E+2
-5.3467E-1	9.0514E-1	3.5600E+2
-5.3455E-1	9.0636E-1	-2.0000E+1
-5.3432E-1	9.0490E-1	-6.8600E+2
-5.3420E-1	9.0539E-1	-1.2600E+2
-5.3408E-1	9.0369E-1	5.4400E+2
-5.3396E-1	9.0344E-1	2.5600E+2
-5.3385E-1	9.0466E-1	1.6100E+2
-5.3373E-1	9.0271E-1	-5.7000E+1
-5.3361E-1	9.0296E-1	-2.1500E+2
-5.3349E-1	9.0223E-1	-1.5600E+2
-5.3337E-1	9.0247E-1	1.9100E+2
-5.3314E-1	9.0199E-1	2.5600E+2
-5.3302E-1	9.0247E-1	-1.3200E+2
-5.3290E-1	8.9907E-1	-3.1700E+2
-5.3279E-1	8.9980E-1	2.7600E+2
-5.3267E-1	9.0101E-1	4.6500E+2
-5.3255E-1	8.9786E-1	2.3700E+2
-5.3243E-1	8.9834E-1	-2.0400E+2
-5.3232E-1	8.9737E-1	-5.6000E+1
-5.3208E-1	8.9834E-1	-2.7800E+2
-5.3196E-1	8.9688E-1	1.6800E+2
-5.3185E-1	8.9591E-1	-6.1700E+2
-5.3173E-1	8.9737E-1	7.1200E+2
-5.3161E-1	8.9591E-1	-1.4000E+1
-5.3149E-1	8.9591E-1	4.9100E+2
-5.3137E-1	8.9616E-1	5.0000E+0
-5.3126E-1	8.9446E-1	7.3000E+1
-5.3114E-1	8.9421E-1	3.8500E+2
-5.3102E-1	8.9446E-1	-5.3700E+2
-5.3079E-1	8.9518E-1	-1.0500E+2
-5.3067E-1	8.9324E-1	-1.4200E+2
-5.3055E-1	8.9251E-1	4.0000E+0
-5.3043E-1	8.9178E-1	-5.5400E+2
-5.3032E-1	8.9081E-1	-1.2500E+2
-5.3020E-1	8.9130E-1	-1.7200E+2
-5.3008E-1	8.9130E-1	8.7000E+1
-5.2996E-1	8.9081E-1	5.3800E+2
-5.2985E-1	8.8984E-1	-2.7700E+2
-5.2961E-1	8.9081E-1	6.7800E+2
-5.2949E-1	8.8911E-1	-2.8400E+2
-5.2937E-1	8.8911E-1	-4.4300E+2
-5.2926E-1	8.8960E-1	-9.9000E+1
-5.2914E-1	8.8790E-1	2.1500E+2
-5.2902E-1	8.8765E-1	1.3700E+2
-5.2890E-1	8.8838E-1	1.7100E+2
-5.2879E-1	8.8862E-1	-3.6600E+2
-5.2855E-1	8.8741E-1	-3.1300E+2
-5.2843E-1	8.8620E-1	-2.6500E+2
-5.2832E-1	8.8571E-1	1.4400E+2
-5.2820E-1	8.8425E-1	-6.6000E+1
-5.2808E-1	8.8401E-1	4.4200E+2
-5.2796E-1	8.8668E-1	4.2000E+2
-5.2785E-1	8.8522E-1	5.2800E+2
-5.2773E-1	8.8474E-1	-2.6400E+2
-5.2761E-1	8.8474E-1	-2.5900E+2
-5.2749E-1	8.8547E-1	-1.5400E+2
-5.2726E-1	8.8425E-1	-3.0200E+2
-5.2714E-1	8.8328E-1	-7.0000E+0
-5.2702E-1	8.8231E-1	-1.3600E+2
-5.2690E-1	8.8207E-1	-3.5000E+2
-5.2679E-1	8.8231E-1	3.0000E+1
-5.2667E-1	8.8134E-1	-1.3000E+2
-5.2655E-1	8.8109E-1	-5.1100E+2
-5.2643E-1	8.8061E-1	-6.1000E+1
-5.2632E-1	8.8158E-1	-6.3800E+2
-5.2608E-1	8.8134E-1	-1.9300E+2
-5.2596E-1	8.7964E-1	8.1000E+1
-5.2584E-1	8.8037E-1	1.0900E+2
-5.2573E-1	8.7964E-1	-1.3000E+2
-5.2561E-1	8.7866E-1	-3.6000E+1
-5.2549E-1	8.7769E-1	1.9100E+2
-5.2537E-1	8.7964E-1	-6.1000E+1
-5.2526E-1	8.7915E-1	-3.4400E+2
-5.2514E-1	8.7866E-1	-2.4200E+2
-5.2490E-1	8.7794E-1	7.2000E+1
-5.2479E-1	8.7915E-1	-1.7800E+2
-5.2467E-1	8.7794E-1	-1.4500E+2
-5.2455E-1	8.7696E-1	-4.1100E+2
-5.2443E-1	8.7794E-1	-8.9100E+2
-5.2432E-1	8.7721E-1	-2.7100E+2
-5.2420E-1	8.7891E-1	-1.6700E+2
-5.2408E-1	8.7794E-1	-6.2100E+2
-5.2384E-1	8.7721E-1	-7.7300E+2
-5.2373E-1	8.7745E-1	-4.0200E+2
-5.2361E-1	8.7696E-1	-2.8400E+2
-5.2349E-1	8.7794E-1	-5.7400E+2
-5.2337E-1	8.7721E-1	-8.0900E+2
-5.2326E-1	8.7624E-1	-1.1180E+3
-5.2314E-1	8.7624E-1	-5.8300E+2
-5.2302E-1	8.7745E-1	-5.0100E+2
-5.2290E-1	8.7696E-1	-6.4000E+2
-5.2279E-1	8.7818E-1	-7.3300E+2
-5.2255E-1	8.7745E-1	-1.3090E+3
-5.2243E-1	8.7842E-1	-2.7300E+2
-5.2232E-1	8.7866E-1	-4.4300E+2
-5.2220E-1	8.7721E-1	-6.5800E+2
-5.2208E-1	8.7721E-1	4.2800E+2
-5.2196E-1	8.7696E-1	-4.6100E+2
-5.2184E-1	8.7818E-1	-3.6200E+2
-5.2173E-1	8.7721E-1	4.6000E+1
-5.2161E-1	8.7721E-1	8.5400E+2
-5.2137E-1	8.7526E-1	-1.1900E+2
-5.2126E-1	8.7405E-1	5.4600E+2
-5.2114E-1	8.7453E-1	2.1400E+2
-5.2102E-1	8.7308E-1	1.6400E+2
-5.2090E-1	8.7259E-1	3.4800E+2
-5.2079E-1	8.7259E-1	7.0300E+2
-5.2067E-1	8.7040E-1	3.2600E+2
-5.2055E-1	8.7162E-1	5.0500E+2
-5.2043E-1	8.6992E-1	9.2900E+2
-5.2020E-1	8.6919E-1	8.9100E+2
-5.2008E-1	8.6895E-1	4.9400E+2
-5.1996E-1	8.6676E-1	6.9300E+2
-5.1984E-1	8.6700E-1	7.7100E+2
-5.1973E-1	8.6579E-1	1.0030E+3
-5.1961E-1	8.6506E-1	1.2320E+3
-5.1949E-1	8.6385E-1	4.2200E+2
-5.1937E-1	8.6142E-1	4.8000E+2
-5.1914E-1	8.6215E-1	2.8600E+2
-5.1902E-1	8.6287E-1	-7.9000E+1
-5.1890E-1	8.6287E-1	9.0800E+2
-5.1879E-1	8.6069E-1	3.2900E+2
-5.1867E-1	8.5947E-1	1.4900E+2
-5.1855E-1	8.5996E-1	-1.1500E+2
-5.1843E-1	8.5850E-1	4.2800E+2
-5.1831E-1	8.5753E-1	6.0900E+2
-5.1820E-1	8.5826E-1	-2.9000E+2
-5.1808E-1	8.5923E-1	7.2700E+2
-5.1784E-1	8.5753E-1	-4.3600E+2
-5.1773E-1	8.5729E-1	-9.6000E+1
-5.1761E-1	8.5631E-1	8.5000E+2
-5.1749E-1	8.5534E-1	-5.0200E+2
-5.1737E-1	8.5510E-1	-9.2000E+1
-5.1726E-1	8.5607E-1	3.0500E+2
-5.1714E-1	8.5437E-1	5.0000E+0
-5.1702E-1	8.5486E-1	2.8500E+2
-5.1690E-1	8.5291E-1	1.8300E+2
-5.1667E-1	8.5413E-1	-3.4900E+2
-5.1655E-1	8.5316E-1	3.0000E+0
-5.1643E-1	8.5413E-1	1.0000E+2
-5.1631E-1	8.5340E-1	1.8600E+2
-5.1620E-1	8.5170E-1	-1.8400E+2
-5.1608E-1	8.5097E-1	-1.5800E+2
-5.1596E-1	8.5048E-1	2.1500E+2
-5.1584E-1	8.5194E-1	5.3600E+2
-5.1573E-1	8.4830E-1	-1.8800E+2
-5.1549E-1	8.4903E-1	-6.2000E+1
-5.1537E-1	8.4927E-1	7.7700E+2
-5.1526E-1	8.4805E-1	-1.4100E+2
-5.1514E-1	8.4781E-1	6.1700E+2
-5.1502E-1	8.4684E-1	-3.8600E+2
-5.1490E-1	8.4878E-1	2.4200E+2
-5.1479E-1	8.4757E-1	3.5100E+2
-5.1467E-1	8.4757E-1	6.1000E+1
-5.1455E-1	8.4684E-1	5.4700E+2
-5.1431E-1	8.4733E-1	5.1500E+2
-5.1420E-1	8.4538E-1	1.2400E+2
-5.1408E-1	8.4684E-1	-4.0200E+2
-5.1396E-1	8.4635E-1	1.2700E+2
-5.1384E-1	8.4441E-1	7.5000E+1
-5.1373E-1	8.4684E-1	-1.5900E+2
-5.1361E-1	8.4635E-1	1.5700E+2
-5.1349E-1	8.4538E-1	-4.6100E+2
-5.1337E-1	8.4660E-1	1.7100E+2
-5.1314E-1	8.4514E-1	-3.4700E+2
-5.1302E-1	8.4563E-1	-1.2100E+2
-5.1290E-1	8.4660E-1	-2.1300E+2
-5.1279E-1	8.4684E-1	2.3600E+2
-5.1267E-1	8.4514E-1	-5.6500E+2
-5.1255E-1	8.4733E-1	-4.5700E+2
-5.1243E-1	8.4684E-1	-1.5800E+2
-5.1231E-1	8.4490E-1	-3.4000E+1
-5.1220E-1	8.4684E-1	-9.2500E+2
-5.1196E-1	8.4878E-1	-4.7600E+2
-5.1184E-1	8.4660E-1	-8.7900E+2
-5.1173E-1	8.4854E-1	-1.2560E+3
-5.1161E-1	8.5097E-1	-8.0300E+2
-5.1149E-1	8.5121E-1	-8.5000E+2
-5.1137E-1	8.5073E-1	-1.2470E+3
-5.1126E-1	8.5146E-1	-9.8200E+2
-5.1114E-1	8.5291E-1	-7.4600E+2
-5.1090E-1	8.5534E-1	-1.7650E+3
-5.1078E-1	8.5559E-1	-1.5340E+3
-5.1067E-1	8.5899E-1	-1.2310E+3
-5.1055E-1	8.5850E-1	-1.5960E+3
-5.1043E-1	8.6190E-1	-1.1790E+3
-5.1031E-1	8.6433E-1	-1.7230E+3
-5.1020E-1	8.6700E-1	-1.5300E+3
-5.1008E-1	8.6870E-1	-1.1190E+3
-5.0996E-1	8.6919E-1	-4.7500E+2
-5.0984E-1	8.6919E-1	-4.9200E+2
-5.0961E-1	8.6919E-1	-3.9000E+2
-5.0949E-1	8.6919E-1	3.8800E+2
-5.0937E-1	8.6943E-1	4.1500E+2
-5.0926E-1	8.6798E-1	1.0420E+3
-5.0914E-1	8.6579E-1	4.1100E+2
-5.0902E-1	8.6360E-1	1.1600E+3
-5.0890E-1	8.6142E-1	1.5200E+3
-5.0878E-1	8.5947E-1	1.8470E+3
-5.0867E-1	8.5729E-1	1.3790E+3
-5.0843E-1	8.5267E-1	1.5770E+3
-5.0831E-1	8.5170E-1	1.3170E+3
-5.0820E-1	8.4854E-1	1.6000E+3
-5.0808E-1	8.4805E-1	9.1200E+2
-5.0796E-1	8.4222E-1	1.1310E+3
-5.0784E-1	8.4101E-1	8.0500E+2
-5.0773E-1	8.3931E-1	6.2500E+2
-5.0761E-1	8.3737E-1	7.4800E+2
-5.0749E-1	8.3688E-1	6.0000E+2
-5.0726E-1	8.3518E-1	6.4400E+2
-5.0714E-1	8.3299E-1	1.1370E+3
-5.0702E-1	8.3251E-1	8.7000E+1
-5.0690E-1	8.3251E-1	7.3400E+2
-5.0678E-1	8.3056E-1	4.7200E+2
-5.0667E-1	8.2886E-1	3.1900E+2
-5.0655E-1	8.3032E-1	-5.0800E+2
-5.0643E-1	8.2619E-1	1.1000E+1
-5.0620E-1	8.2571E-1	-9.2000E+1
-5.0608E-1	8.2425E-1	1.5100E+2
-5.0596E-1	8.2449E-1	1.1000E+1
-5.0584E-1	8.2425E-1	2.1000E+2
-5.0573E-1	8.2255E-1	3.6400E+2
-5.0561E-1	8.2328E-1	1.7000E+1
-5.0549E-1	8.2328E-1	4.2800E+2
-5.0537E-1	8.2085E-1	5.0700E+2
-5.0526E-1	8.2158E-1	-5.3000E+1
