Aux out [V]	Aux in [V]	PDH out [a.u.]
1.4173E-1	1.0047E+0	2.5300E+2
1.4209E-1	1.0047E+0	-2.9800E+2
1.4232E-1	1.0040E+0	-2.9200E+2
1.4268E-1	1.0040E+0	-3.0400E+2
1.4291E-1	1.0033E+0	2.0000E+0
1.4326E-1	1.0033E+0	-2.2200E+2
1.4350E-1	1.0018E+0	-1.7000E+1
1.4373E-1	1.0011E+0	1.1300E+2
1.4409E-1	1.0006E+0	-5.5600E+2
1.4444E-1	1.0023E+0	-3.2600E+2
1.4468E-1	1.0016E+0	-1.2300E+2
1.4491E-1	1.0001E+0	-6.3400E+2
1.4526E-1	1.0011E+0	1.5900E+2
1.4562E-1	9.9965E-1	-8.4100E+2
1.4585E-1	1.0004E+0	-3.3800E+2
1.4609E-1	9.9794E-1	3.3000E+1
1.4644E-1	9.9940E-1	-5.8100E+2
1.4668E-1	9.9819E-1	-9.6000E+1
1.4703E-1	9.9843E-1	-3.7400E+2
1.4726E-1	9.9746E-1	-7.7000E+1
1.4762E-1	9.9794E-1	-7.5800E+2
1.4785E-1	9.9819E-1	-3.4700E+2
1.4821E-1	9.9576E-1	-2.2900E+2
1.4844E-1	9.9503E-1	1.4200E+2
1.4879E-1	9.9673E-1	-1.0400E+2
1.4903E-1	9.9503E-1	-9.2000E+1
1.4938E-1	9.9479E-1	-4.9400E+2
1.4962E-1	9.9333E-1	1.3300E+2
1.4985E-1	9.9333E-1	-3.1900E+2
1.5021E-1	9.9576E-1	-4.5300E+2
1.5044E-1	9.9236E-1	1.5600E+2
1.5079E-1	9.9211E-1	-8.4000E+1
1.5103E-1	9.9090E-1	-1.7500E+2
1.5138E-1	9.9066E-1	-6.5000E+1
1.5162E-1	9.9211E-1	1.3300E+2
1.5197E-1	9.9309E-1	-3.6500E+2
1.5221E-1	9.9066E-1	2.2500E+2
1.5256E-1	9.8871E-1	7.5000E+1
1.5279E-1	9.8944E-1	-1.8300E+2
1.5315E-1	9.8823E-1	1.2100E+2
1.5338E-1	9.9041E-1	5.9000E+1
1.5374E-1	9.8993E-1	2.9000E+1
1.5397E-1	9.8798E-1	5.0300E+2
1.5421E-1	9.8896E-1	-4.9900E+2
1.5456E-1	9.8604E-1	3.7000E+1
1.5491E-1	9.8677E-1	-1.5900E+2
1.5515E-1	9.8726E-1	1.5100E+2
1.5538E-1	9.8555E-1	-4.7000E+1
1.5574E-1	9.8701E-1	8.8000E+1
1.5609E-1	9.8483E-1	4.1800E+2
1.5632E-1	9.8361E-1	4.5300E+2
1.5656E-1	9.8288E-1	5.6100E+2
1.5691E-1	9.8191E-1	1.7900E+2
1.5715E-1	9.8240E-1	-2.9200E+2
1.5750E-1	9.8167E-1	-1.9100E+2
1.5774E-1	9.8143E-1	1.5000E+1
1.5809E-1	9.8215E-1	1.1800E+2
1.5832E-1	9.8118E-1	-1.1000E+1
1.5868E-1	9.7875E-1	5.5000E+1
1.5891E-1	9.7997E-1	-5.0000E+0
1.5927E-1	9.7754E-1	2.9200E+2
1.5950E-1	9.7681E-1	1.6100E+2
1.5985E-1	9.7681E-1	2.5700E+2
1.6009E-1	9.7705E-1	2.2500E+2
1.6032E-1	9.7584E-1	1.3100E+2
1.6068E-1	9.7535E-1	5.0200E+2
1.6091E-1	9.7559E-1	1.5200E+2
1.6127E-1	9.7365E-1	3.0000E+0
1.6150E-1	9.7389E-1	1.6000E+1
1.6185E-1	9.7341E-1	-4.7000E+1
1.6209E-1	9.7195E-1	-9.5200E+2
1.6244E-1	9.7098E-1	4.5200E+2
1.6268E-1	9.7317E-1	5.6100E+2
1.6303E-1	9.7098E-1	2.6000E+2
1.6327E-1	9.7268E-1	1.6500E+2
1.6362E-1	9.6952E-1	1.8000E+2
1.6385E-1	9.6952E-1	5.5600E+2
1.6421E-1	9.6831E-1	-4.2600E+2
1.6444E-1	9.6782E-1	3.4300E+2
1.6468E-1	9.6855E-1	3.2800E+2
1.6503E-1	9.6588E-1	6.4500E+2
1.6538E-1	9.6588E-1	-4.4000E+1
1.6562E-1	9.6442E-1	-1.8500E+2
1.6585E-1	9.6442E-1	3.9200E+2
1.6621E-1	9.6175E-1	3.6400E+2
1.6644E-1	9.6321E-1	-2.3700E+2
1.6680E-1	9.6345E-1	-1.1800E+2
1.6703E-1	9.6199E-1	-1.5000E+1
1.6738E-1	9.6053E-1	-6.2500E+2
1.6762E-1	9.6029E-1	-1.8000E+2
1.6797E-1	9.5713E-1	4.6900E+2
1.6821E-1	9.5859E-1	4.2600E+2
1.6856E-1	9.5835E-1	1.4600E+2
1.6880E-1	9.5762E-1	-2.2000E+1
1.6915E-1	9.5616E-1	2.1100E+2
1.6938E-1	9.5543E-1	4.3000E+2
1.6974E-1	9.5470E-1	1.9500E+2
1.6997E-1	9.5495E-1	4.2200E+2
1.7021E-1	9.5422E-1	1.8300E+2
1.7056E-1	9.5179E-1	-1.2400E+2
1.7080E-1	9.5227E-1	4.8600E+2
1.7115E-1	9.5033E-1	-3.3000E+1
1.7138E-1	9.5009E-1	4.2000E+2
1.7174E-1	9.4863E-1	-3.9200E+2
1.7197E-1	9.4814E-1	3.5400E+2
1.7232E-1	9.4741E-1	8.6600E+2
1.7256E-1	9.4669E-1	-2.5800E+2
1.7291E-1	9.4644E-1	4.8800E+2
1.7315E-1	9.4523E-1	6.7800E+2
1.7350E-1	9.4596E-1	3.5900E+2
1.7374E-1	9.4328E-1	2.7700E+2
1.7397E-1	9.4499E-1	7.0000E+2
1.7433E-1	9.4061E-1	1.9500E+2
1.7468E-1	9.4231E-1	5.0400E+2
1.7491E-1	9.3964E-1	7.2100E+2
1.7515E-1	9.3940E-1	7.3000E+2
1.7550E-1	9.3891E-1	-2.5900E+2
1.7585E-1	9.3794E-1	8.7100E+2
1.7609E-1	9.3697E-1	7.5300E+2
1.7633E-1	9.3624E-1	5.4400E+2
1.7668E-1	9.3502E-1	3.7400E+2
1.7691E-1	9.3357E-1	9.4900E+2
1.7727E-1	9.3211E-1	3.2700E+2
1.7750E-1	9.3162E-1	5.8300E+2
1.7785E-1	9.3017E-1	1.0110E+3
1.7809E-1	9.3090E-1	4.8000E+2
1.7844E-1	9.2944E-1	1.0300E+2
1.7868E-1	9.2871E-1	9.8500E+2
1.7903E-1	9.2725E-1	4.9900E+2
1.7927E-1	9.2604E-1	3.0300E+2
1.7962E-1	9.2531E-1	5.9700E+2
1.7985E-1	9.2385E-1	3.1900E+2
1.8009E-1	9.2361E-1	9.0000E+2
1.8044E-1	9.2215E-1	2.4800E+2
1.8068E-1	9.2045E-1	5.2000E+2
1.8103E-1	9.1899E-1	9.2400E+2
1.8127E-1	9.1996E-1	1.7900E+2
1.8162E-1	9.1899E-1	4.9300E+2
1.8186E-1	9.1729E-1	9.2300E+2
1.8221E-1	9.1705E-1	3.1000E+2
1.8244E-1	9.1559E-1	9.0300E+2
1.8280E-1	9.1462E-1	5.3600E+2
1.8303E-1	9.1316E-1	6.7100E+2
1.8338E-1	9.1219E-1	7.5800E+2
1.8362E-1	9.1170E-1	3.9600E+2
1.8397E-1	9.1049E-1	1.0300E+2
1.8421E-1	9.1025E-1	4.3500E+2
1.8444E-1	9.0782E-1	1.1770E+3
1.8480E-1	9.0733E-1	9.7500E+2
1.8515E-1	9.0563E-1	1.0400E+2
1.8538E-1	9.0296E-1	9.6100E+2
1.8562E-1	9.0344E-1	8.3200E+2
1.8597E-1	9.0271E-1	7.3200E+2
1.8621E-1	9.0223E-1	4.0200E+2
1.8656E-1	9.0053E-1	7.3900E+2
1.8680E-1	8.9858E-1	8.8000E+1
1.8715E-1	8.9883E-1	5.7000E+2
1.8738E-1	8.9664E-1	1.0700E+3
1.8774E-1	8.9616E-1	9.6400E+2
1.8797E-1	8.9518E-1	8.1800E+2
1.8833E-1	8.9543E-1	7.3700E+2
1.8856E-1	8.9154E-1	9.4900E+2
1.8891E-1	8.9130E-1	3.1700E+2
1.8915E-1	8.9081E-1	1.1290E+3
1.8950E-1	8.8984E-1	4.8500E+2
1.8974E-1	8.9033E-1	7.4700E+2
1.8997E-1	8.8741E-1	5.3000E+2
1.9033E-1	8.8547E-1	9.5600E+2
1.9056E-1	8.8328E-1	1.5690E+3
1.9091E-1	8.8425E-1	6.5000E+2
1.9115E-1	8.8255E-1	8.6900E+2
1.9150E-1	8.8207E-1	8.0900E+2
1.9174E-1	8.8134E-1	1.4740E+3
1.9209E-1	8.7988E-1	3.5900E+2
1.9233E-1	8.7794E-1	1.1120E+3
1.9268E-1	8.7745E-1	9.7700E+2
1.9291E-1	8.7526E-1	1.0880E+3
1.9327E-1	8.7526E-1	6.6700E+2
1.9350E-1	8.7332E-1	1.3090E+3
1.9386E-1	8.7308E-1	6.2300E+2
1.9409E-1	8.7283E-1	4.5600E+2
1.9444E-1	8.6968E-1	6.5400E+2
1.9468E-1	8.6895E-1	7.8800E+2
1.9491E-1	8.6652E-1	9.9600E+2
1.9527E-1	8.6725E-1	7.0400E+2
1.9562E-1	8.6555E-1	1.1480E+3
1.9586E-1	8.6263E-1	1.2950E+3
1.9609E-1	8.6263E-1	7.2500E+2
1.9644E-1	8.5972E-1	8.4400E+2
1.9668E-1	8.6069E-1	1.0470E+3
1.9703E-1	8.5923E-1	1.4370E+3
1.9727E-1	8.5631E-1	7.3000E+2
1.9762E-1	8.5729E-1	1.2990E+3
1.9786E-1	8.5437E-1	8.5100E+2
1.9821E-1	8.5243E-1	9.2100E+2
1.9844E-1	8.5267E-1	1.0650E+3
1.9880E-1	8.5048E-1	1.0620E+3
1.9903E-1	8.4951E-1	1.4200E+3
1.9927E-1	8.4781E-1	9.7300E+2
1.9962E-1	8.4684E-1	1.2290E+3
1.9997E-1	8.4684E-1	5.4400E+2
2.0021E-1	8.4368E-1	7.3700E+2
2.0044E-1	8.4393E-1	1.0880E+3
2.0080E-1	8.4368E-1	3.8400E+2
2.0103E-1	8.4101E-1	1.3120E+3
2.0139E-1	8.4004E-1	9.7600E+2
2.0162E-1	8.3712E-1	6.3900E+2
2.0197E-1	8.3494E-1	1.4850E+3
2.0221E-1	8.3542E-1	9.2500E+2
2.0256E-1	8.3469E-1	1.5130E+3
2.0280E-1	8.3275E-1	6.4300E+2
2.0315E-1	8.3178E-1	1.4260E+3
2.0339E-1	8.3129E-1	8.5700E+2
2.0374E-1	8.2862E-1	1.3120E+3
2.0397E-1	8.2716E-1	1.3290E+3
2.0421E-1	8.2668E-1	1.5300E+3
2.0456E-1	8.2546E-1	8.8600E+2
2.0492E-1	8.2473E-1	1.5270E+3
2.0515E-1	8.2206E-1	5.6800E+2
2.0539E-1	8.2182E-1	1.5770E+3
2.0574E-1	8.2012E-1	1.9000E+3
2.0597E-1	8.1817E-1	1.0130E+3
2.0633E-1	8.1672E-1	9.2800E+2
2.0656E-1	8.1696E-1	1.0840E+3
2.0692E-1	8.1526E-1	6.8100E+2
2.0715E-1	8.1332E-1	1.5290E+3
2.0750E-1	8.1064E-1	1.8410E+3
2.0774E-1	8.0870E-1	6.9200E+2
2.0809E-1	8.0991E-1	1.2040E+3
2.0833E-1	8.0506E-1	9.0500E+2
2.0868E-1	8.0627E-1	1.5100E+3
2.0892E-1	8.0384E-1	1.7630E+3
2.0927E-1	8.0311E-1	8.2900E+2
2.0950E-1	8.0190E-1	6.5800E+2
2.0974E-1	7.9971E-1	1.4120E+3
2.1009E-1	7.9655E-1	1.3360E+3
2.1033E-1	7.9752E-1	1.1590E+3
2.1068E-1	7.9534E-1	1.4390E+3
2.1092E-1	7.9558E-1	6.2900E+2
2.1127E-1	7.9461E-1	1.4060E+3
2.1150E-1	7.9169E-1	8.9700E+2
2.1186E-1	7.8975E-1	4.7500E+2
2.1209E-1	7.8999E-1	8.3000E+2
2.1245E-1	7.8878E-1	9.2500E+2
2.1268E-1	7.8514E-1	7.6500E+2
2.1303E-1	7.8465E-1	1.0760E+3
2.1327E-1	7.8465E-1	1.2140E+3
2.1362E-1	7.8295E-1	1.6330E+3
2.1386E-1	7.8076E-1	8.6200E+2
2.1421E-1	7.8003E-1	1.7830E+3
2.1445E-1	7.7858E-1	1.2330E+3
2.1468E-1	7.7833E-1	8.8500E+2
2.1503E-1	7.7615E-1	1.5430E+3
2.1539E-1	7.7493E-1	1.6520E+3
2.1562E-1	7.7275E-1	1.7970E+3
2.1586E-1	7.7177E-1	9.0700E+2
2.1621E-1	7.7056E-1	1.2600E+3
2.1645E-1	7.6934E-1	1.1920E+3
2.1680E-1	7.6667E-1	1.5430E+3
2.1703E-1	7.6570E-1	1.4120E+3
2.1739E-1	7.6546E-1	1.5330E+3
2.1762E-1	7.6351E-1	1.3990E+3
2.1798E-1	7.6327E-1	1.0670E+3
2.1821E-1	7.6133E-1	1.7400E+3
2.1856E-1	7.5866E-1	1.3360E+3
2.1880E-1	7.5866E-1	1.7550E+3
2.1903E-1	7.5671E-1	1.8670E+3
2.1939E-1	7.5574E-1	1.6660E+3
2.1974E-1	7.5501E-1	1.8010E+3
2.1998E-1	7.5355E-1	1.3310E+3
2.2021E-1	7.5307E-1	1.2580E+3
2.2056E-1	7.4991E-1	1.3420E+3
2.2080E-1	7.4821E-1	1.4670E+3
2.2115E-1	7.4942E-1	1.1770E+3
2.2139E-1	7.4724E-1	9.4100E+2
2.2174E-1	7.4772E-1	1.6540E+3
2.2198E-1	7.4554E-1	1.3180E+3
2.2233E-1	7.4359E-1	1.6290E+3
2.2256E-1	7.4262E-1	1.1070E+3
2.2292E-1	7.4044E-1	1.3460E+3
2.2315E-1	7.4214E-1	1.5030E+3
2.2351E-1	7.3995E-1	1.1210E+3
2.2374E-1	7.3606E-1	1.4330E+3
2.2409E-1	7.3728E-1	1.4260E+3
2.2433E-1	7.3582E-1	1.3300E+3
2.2468E-1	7.3339E-1	1.5980E+3
2.2492E-1	7.3266E-1	1.6040E+3
2.2515E-1	7.3242E-1	1.4850E+3
2.2551E-1	7.2999E-1	1.4610E+3
2.2586E-1	7.2829E-1	7.2500E+2
2.2609E-1	7.2805E-1	9.3900E+2
2.2633E-1	7.2537E-1	1.4060E+3
2.2668E-1	7.2513E-1	1.2410E+3
2.2692E-1	7.2416E-1	9.8800E+2
2.2727E-1	7.2392E-1	1.2960E+3
2.2751E-1	7.2149E-1	1.0160E+3
2.2786E-1	7.1954E-1	1.3820E+3
2.2809E-1	7.1833E-1	1.1200E+3
2.2845E-1	7.1614E-1	4.5300E+2
2.2868E-1	7.1687E-1	1.2500E+3
2.2904E-1	7.1639E-1	1.2610E+3
2.2927E-1	7.1396E-1	1.2060E+3
2.2951E-1	7.1420E-1	1.6190E+3
2.2986E-1	7.1298E-1	1.7760E+3
2.3021E-1	7.1177E-1	1.5860E+3
2.3045E-1	7.1031E-1	9.8300E+2
2.3068E-1	7.0983E-1	1.0670E+3
2.3104E-1	7.0934E-1	8.5800E+2
2.3127E-1	7.0764E-1	1.3820E+3
2.3162E-1	7.0618E-1	1.4020E+3
2.3186E-1	7.0448E-1	1.3000E+3
2.3221E-1	7.0472E-1	8.0900E+2
2.3245E-1	7.0181E-1	1.2890E+3
2.3280E-1	7.0132E-1	1.1420E+3
2.3304E-1	7.0157E-1	1.4460E+3
2.3339E-1	7.0011E-1	2.0100E+3
2.3362E-1	6.9695E-1	1.5760E+3
2.3398E-1	6.9841E-1	1.5740E+3
2.3421E-1	6.9476E-1	1.2050E+3
2.3445E-1	6.9792E-1	1.0650E+3
2.3480E-1	6.9501E-1	9.4900E+2
2.3515E-1	6.9452E-1	1.4170E+3
2.3539E-1	6.9355E-1	1.1570E+3
2.3562E-1	6.9039E-1	1.5890E+3
2.3598E-1	6.8869E-1	1.4210E+3
2.3621E-1	6.8942E-1	1.3180E+3
2.3657E-1	6.8991E-1	4.6600E+2
2.3680E-1	6.8772E-1	6.7700E+2
2.3715E-1	6.8699E-1	1.6360E+3
2.3739E-1	6.8578E-1	2.0760E+3
2.3774E-1	6.8432E-1	2.1550E+3
2.3798E-1	6.8262E-1	1.5910E+3
2.3833E-1	6.8310E-1	1.7140E+3
2.3857E-1	6.8237E-1	1.2990E+3
2.3892E-1	6.8237E-1	6.0300E+2
2.3915E-1	6.7970E-1	1.5710E+3
2.3951E-1	6.7970E-1	1.2530E+3
2.3974E-1	6.7922E-1	1.2210E+3
2.3998E-1	6.7824E-1	9.8100E+2
2.4033E-1	6.7630E-1	6.2500E+2
2.4057E-1	6.7606E-1	9.3800E+2
2.4092E-1	6.7606E-1	1.5850E+3
2.4115E-1	6.7436E-1	1.3090E+3
2.4151E-1	6.7266E-1	9.6500E+2
2.4174E-1	6.7363E-1	1.1750E+3
2.4209E-1	6.7193E-1	8.7800E+2
2.4233E-1	6.7071E-1	1.0810E+3
2.4268E-1	6.7193E-1	9.9600E+2
2.4292E-1	6.6974E-1	1.1740E+3
2.4327E-1	6.7144E-1	9.3900E+2
2.4351E-1	6.6901E-1	1.0820E+3
2.4386E-1	6.6926E-1	1.3940E+3
2.4410E-1	6.6999E-1	1.3890E+3
2.4445E-1	6.6707E-1	1.0840E+3
2.4468E-1	6.6804E-1	9.1400E+2
2.4492E-1	6.6610E-1	9.1900E+2
2.4527E-1	6.6586E-1	1.0170E+3
2.4562E-1	6.6415E-1	1.3940E+3
2.4586E-1	6.6391E-1	1.1720E+3
2.4610E-1	6.6488E-1	8.2500E+2
2.4645E-1	6.6464E-1	1.5650E+3
2.4668E-1	6.6245E-1	9.1500E+2
2.4704E-1	6.6124E-1	1.2340E+3
2.4727E-1	6.6148E-1	1.1600E+3
2.4762E-1	6.6124E-1	1.1730E+3
2.4786E-1	6.6173E-1	5.5200E+2
2.4821E-1	6.6270E-1	9.3300E+2
2.4845E-1	6.6051E-1	9.4900E+2
2.4880E-1	6.6051E-1	1.4270E+3
2.4904E-1	6.5857E-1	8.8300E+2
2.4927E-1	6.5978E-1	6.7200E+2
2.4962E-1	6.5954E-1	1.1910E+3
2.4998E-1	6.5808E-1	1.3580E+3
2.5021E-1	6.5881E-1	8.2700E+2
2.5045E-1	6.5857E-1	8.8100E+2
2.5080E-1	6.5735E-1	6.9400E+2
2.5104E-1	6.5832E-1	8.5700E+2
2.5139E-1	6.5808E-1	1.0770E+3
2.5163E-1	6.5760E-1	7.4100E+2
2.5198E-1	6.5760E-1	7.2600E+2
2.5221E-1	6.5735E-1	1.0820E+3
2.5257E-1	6.5687E-1	1.2340E+3
2.5280E-1	6.5590E-1	1.3700E+3
2.5315E-1	6.5808E-1	9.9800E+2
2.5339E-1	6.5784E-1	8.4600E+2
2.5374E-1	6.5711E-1	1.0830E+3
2.5398E-1	6.5590E-1	7.6500E+2
2.5433E-1	6.5662E-1	9.4300E+2
2.5457E-1	6.5711E-1	7.1000E+2
2.5492E-1	6.5638E-1	4.9500E+2
2.5515E-1	6.5711E-1	1.0370E+3
2.5539E-1	6.5808E-1	5.4600E+2
2.5574E-1	6.5638E-1	7.3800E+2
2.5610E-1	6.5954E-1	7.3700E+2
2.5633E-1	6.5760E-1	2.8500E+2
2.5657E-1	6.6027E-1	1.8800E+2
2.5692E-1	6.5954E-1	9.0100E+2
2.5715E-1	6.5930E-1	1.2860E+3
2.5751E-1	6.5930E-1	3.4000E+1
2.5774E-1	6.5954E-1	3.8300E+2
2.5810E-1	6.6002E-1	-4.0400E+2
2.5833E-1	6.6100E-1	5.3000E+1
2.5868E-1	6.6537E-1	-2.7900E+2
2.5892E-1	6.6999E-1	-7.0300E+2
2.5927E-1	6.6877E-1	-4.9000E+2
2.5951E-1	6.7387E-1	-1.2910E+3
2.5974E-1	6.7752E-1	-1.3420E+3
2.6010E-1	6.8456E-1	-7.8500E+2
2.6045E-1	6.8796E-1	-1.4580E+3
2.6068E-1	6.9622E-1	-2.2780E+3
2.6092E-1	6.9962E-1	-1.7270E+3
2.6127E-1	7.0254E-1	-1.6060E+3
2.6151E-1	7.0448E-1	-1.4300E+2
2.6186E-1	7.0740E-1	1.1070E+3
2.6210E-1	7.0448E-1	1.2810E+3
2.6245E-1	7.0375E-1	1.6000E+3
2.6268E-1	7.0084E-1	1.3630E+3
2.6304E-1	6.9792E-1	1.4570E+3
2.6327E-1	6.9646E-1	4.4100E+2
2.6363E-1	6.9549E-1	-8.0000E+1
2.6386E-1	6.9598E-1	-2.2300E+2
2.6421E-1	6.9889E-1	-6.3300E+2
2.6445E-1	6.9865E-1	-3.0100E+2
2.6468E-1	7.0011E-1	5.5500E+2
2.6504E-1	7.0084E-1	7.2900E+2
2.6539E-1	7.0108E-1	6.3600E+2
2.6563E-1	7.0084E-1	1.5590E+3
2.6586E-1	7.0230E-1	7.6500E+2
2.6621E-1	7.0351E-1	-2.0800E+2
2.6645E-1	7.0424E-1	2.0000E+0
2.6680E-1	7.0910E-1	-8.0600E+2
2.6704E-1	7.1541E-1	-1.5250E+3
2.6739E-1	7.2173E-1	-1.8300E+3
2.6763E-1	7.3023E-1	-2.3070E+3
2.6798E-1	7.3655E-1	-7.7200E+2
2.6821E-1	7.3922E-1	-6.3900E+2
2.6857E-1	7.4092E-1	-3.8300E+2
2.6880E-1	7.3801E-1	5.8200E+2
2.6916E-1	7.3461E-1	2.0580E+3
2.6939E-1	7.3048E-1	6.8200E+2
2.6974E-1	7.2586E-1	6.1800E+2
2.6998E-1	7.2270E-1	-3.3200E+2
2.7021E-1	7.2197E-1	-5.4700E+2
2.7057E-1	7.2173E-1	-1.0000E+3
2.7080E-1	7.2222E-1	-7.8000E+2
2.7116E-1	7.2173E-1	-8.1300E+2
2.7139E-1	7.2124E-1	1.3440E+3
2.7174E-1	7.2003E-1	1.8110E+3
2.7198E-1	7.1736E-1	2.3560E+3
2.7233E-1	7.1031E-1	2.8880E+3
2.7257E-1	7.0715E-1	3.2960E+3
2.7292E-1	7.0108E-1	2.9950E+3
2.7316E-1	6.9841E-1	2.9270E+3
2.7351E-1	6.9136E-1	1.8350E+3
2.7374E-1	6.9112E-1	1.9870E+3
2.7410E-1	6.8723E-1	1.0780E+3
2.7433E-1	6.8602E-1	1.2500E+3
2.7469E-1	6.8383E-1	9.4000E+2
2.7492E-1	6.8213E-1	1.2930E+3
2.7516E-1	6.8092E-1	9.7000E+2
2.7551E-1	6.8116E-1	1.2270E+3
2.7586E-1	6.7946E-1	6.0700E+2
2.7610E-1	6.7922E-1	4.2600E+2
2.7633E-1	6.7897E-1	1.6100E+2
2.7669E-1	6.7970E-1	6.9000E+1
2.7692E-1	6.8092E-1	-3.8200E+2
2.7727E-1	6.8286E-1	-5.2600E+2
