Aux out [V]	Aux in [V]	PDH out [a.u.]
5.3953E-1	9.8628E-1	-8.4600E+2
5.3988E-1	9.8823E-1	-5.1300E+2
5.4023E-1	9.8774E-1	-4.7200E+2
5.4059E-1	9.8677E-1	-2.9900E+2
5.4094E-1	9.8653E-1	-2.1500E+2
5.4118E-1	9.8750E-1	-3.4600E+2
5.4165E-1	9.8896E-1	-2.3400E+2
5.4188E-1	9.8604E-1	-4.1200E+2
5.4223E-1	9.8628E-1	-4.4800E+2
5.4259E-1	9.8653E-1	-4.3700E+2
5.4294E-1	9.8750E-1	-8.6900E+2
5.4329E-1	9.8580E-1	-8.6700E+2
5.4365E-1	9.8677E-1	-5.5000E+1
5.4400E-1	9.8531E-1	-3.9600E+2
5.4435E-1	9.8653E-1	-5.3400E+2
5.4459E-1	9.8580E-1	-7.5900E+2
5.4506E-1	9.8580E-1	-3.5900E+2
5.4541E-1	9.8580E-1	-2.0100E+2
5.4565E-1	9.8798E-1	-5.1700E+2
5.4600E-1	9.8483E-1	-6.9200E+2
5.4635E-1	9.8774E-1	-8.2800E+2
5.4671E-1	9.8677E-1	-6.0300E+2
5.4706E-1	9.8507E-1	-1.3600E+2
5.4741E-1	9.8628E-1	-6.0300E+2
5.4776E-1	9.8507E-1	-5.9800E+2
5.4812E-1	9.8531E-1	-5.2800E+2
5.4835E-1	9.8434E-1	-2.9800E+2
5.4882E-1	9.8531E-1	-1.7000E+1
5.4906E-1	9.8531E-1	-4.4700E+2
5.4941E-1	9.8555E-1	-2.3300E+2
5.4976E-1	9.8385E-1	-2.0400E+2
5.5012E-1	9.8483E-1	-6.1100E+2
5.5047E-1	9.8483E-1	-2.7200E+2
5.5082E-1	9.8361E-1	-3.4500E+2
5.5118E-1	9.8385E-1	-3.3700E+2
5.5153E-1	9.8434E-1	-4.5100E+2
5.5177E-1	9.8507E-1	7.1000E+1
5.5224E-1	9.8628E-1	-6.7100E+2
5.5259E-1	9.8604E-1	-3.2400E+2
5.5282E-1	9.8410E-1	-7.4000E+1
5.5318E-1	9.8410E-1	-5.1300E+2
5.5353E-1	9.8361E-1	-7.9800E+2
5.5388E-1	9.8167E-1	-7.4200E+2
5.5424E-1	9.8434E-1	-6.9800E+2
5.5459E-1	9.8458E-1	-1.8100E+2
5.5494E-1	9.8313E-1	-3.1700E+2
5.5529E-1	9.8313E-1	-8.8700E+2
5.5565E-1	9.8410E-1	-6.0400E+2
5.5600E-1	9.8264E-1	-8.4700E+2
5.5624E-1	9.8434E-1	-4.8000E+2
5.5659E-1	9.8313E-1	-2.1800E+2
5.5694E-1	9.8410E-1	1.3800E+2
5.5729E-1	9.8337E-1	-1.9700E+2
5.5765E-1	9.8337E-1	-2.6100E+2
5.5800E-1	9.8458E-1	-1.0530E+3
5.5835E-1	9.8337E-1	-1.0790E+3
5.5871E-1	9.8191E-1	-5.9100E+2
5.5906E-1	9.8385E-1	-8.4300E+2
5.5941E-1	9.8288E-1	1.8300E+2
5.5977E-1	9.8264E-1	-2.6200E+2
5.6000E-1	9.8191E-1	-7.9700E+2
5.6035E-1	9.8215E-1	-6.2900E+2
5.6071E-1	9.8215E-1	-1.0900E+3
5.6106E-1	9.8167E-1	-2.7200E+2
5.6141E-1	9.8264E-1	-1.0200E+2
5.6177E-1	9.8240E-1	-4.5000E+2
5.6212E-1	9.8215E-1	-6.5800E+2
5.6247E-1	9.8143E-1	-4.3000E+2
5.6282E-1	9.8143E-1	-5.1500E+2
5.6318E-1	9.8191E-1	-8.0000E+2
5.6341E-1	9.8118E-1	-1.0500E+2
5.6377E-1	9.8191E-1	-9.8300E+2
5.6412E-1	9.8070E-1	1.4400E+2
5.6447E-1	9.8143E-1	-2.0000E+2
5.6482E-1	9.8191E-1	-3.8100E+2
5.6518E-1	9.8094E-1	1.9600E+2
5.6553E-1	9.7972E-1	-3.3600E+2
5.6588E-1	9.8094E-1	-3.0800E+2
5.6624E-1	9.8070E-1	-4.0500E+2
5.6659E-1	9.7900E-1	-3.3000E+1
5.6694E-1	9.8021E-1	-3.2700E+2
5.6718E-1	9.8045E-1	-1.4500E+2
5.6753E-1	9.8021E-1	-5.1300E+2
5.6788E-1	9.8045E-1	-8.4000E+2
5.6824E-1	9.7827E-1	-7.5300E+2
5.6859E-1	9.7900E-1	-6.2400E+2
5.6894E-1	9.7948E-1	-1.3100E+2
5.6930E-1	9.7900E-1	-6.8100E+2
5.6965E-1	9.7730E-1	-3.1800E+2
5.7000E-1	9.7875E-1	-2.0000E+2
5.7035E-1	9.7778E-1	-7.3500E+2
5.7059E-1	9.7657E-1	-8.7000E+2
5.7094E-1	9.7875E-1	-5.6100E+2
5.7130E-1	9.7778E-1	-3.1100E+2
5.7165E-1	9.7754E-1	-1.2420E+3
5.7200E-1	9.7681E-1	-1.5300E+2
5.7235E-1	9.7705E-1	-2.4400E+2
5.7271E-1	9.7657E-1	-5.7000E+2
5.7306E-1	9.7827E-1	-7.3400E+2
5.7341E-1	9.7681E-1	-5.0200E+2
5.7377E-1	9.7632E-1	-8.8700E+2
5.7412E-1	9.7705E-1	-8.1000E+1
5.7436E-1	9.7851E-1	-6.6100E+2
5.7471E-1	9.7559E-1	-4.3600E+2
5.7506E-1	9.7559E-1	-1.3400E+2
5.7541E-1	9.7462E-1	-9.9700E+2
5.7577E-1	9.7438E-1	-3.6300E+2
5.7612E-1	9.7559E-1	-6.8400E+2
5.7647E-1	9.7705E-1	-1.6400E+2
5.7683E-1	9.7657E-1	-1.1700E+2
5.7718E-1	9.7584E-1	-5.8800E+2
5.7753E-1	9.7511E-1	-8.2500E+2
5.7777E-1	9.7511E-1	-2.4200E+2
5.7812E-1	9.7584E-1	-1.1000E+2
5.7847E-1	9.7414E-1	-4.2600E+2
5.7883E-1	9.7389E-1	-3.8000E+1
5.7918E-1	9.7438E-1	-7.4300E+2
5.7953E-1	9.7511E-1	-2.5500E+2
5.7988E-1	9.7414E-1	-2.9300E+2
5.8024E-1	9.7438E-1	-2.2600E+2
5.8059E-1	9.7268E-1	-7.4900E+2
5.8094E-1	9.7195E-1	-9.6000E+1
5.8130E-1	9.7219E-1	-2.9900E+2
5.8153E-1	9.7219E-1	-4.8000E+2
5.8189E-1	9.7389E-1	-9.0100E+2
5.8224E-1	9.7244E-1	-9.4500E+2
5.8259E-1	9.7122E-1	-5.8600E+2
5.8294E-1	9.7195E-1	-1.1400E+2
5.8330E-1	9.7122E-1	-7.0200E+2
5.8365E-1	9.7219E-1	-8.5200E+2
5.8400E-1	9.7098E-1	-1.7300E+2
5.8436E-1	9.6976E-1	-3.6000E+2
5.8471E-1	9.6976E-1	-3.1800E+2
5.8506E-1	9.7025E-1	-5.7500E+2
5.8530E-1	9.6855E-1	-7.3400E+2
5.8565E-1	9.7049E-1	-3.0600E+2
5.8600E-1	9.6976E-1	-5.3900E+2
5.8636E-1	9.7098E-1	-6.9400E+2
5.8671E-1	9.6904E-1	-1.9600E+2
5.8706E-1	9.6976E-1	-3.3200E+2
5.8741E-1	9.6928E-1	-5.1100E+2
5.8777E-1	9.6806E-1	-6.5200E+2
5.8812E-1	9.6806E-1	-5.5000E+2
5.8847E-1	9.6806E-1	-3.5900E+2
5.8871E-1	9.6734E-1	-8.6000E+1
5.8906E-1	9.6758E-1	-6.0800E+2
5.8941E-1	9.6709E-1	-4.8200E+2
5.8977E-1	9.6466E-1	7.1000E+1
5.9012E-1	9.6588E-1	-8.8800E+2
5.9047E-1	9.6588E-1	-3.6200E+2
5.9083E-1	9.6734E-1	-5.9100E+2
5.9118E-1	9.6734E-1	-5.7200E+2
5.9153E-1	9.6393E-1	-5.5600E+2
5.9189E-1	9.6588E-1	-5.2400E+2
5.9224E-1	9.6369E-1	-6.3000E+1
5.9247E-1	9.6563E-1	-4.0200E+2
5.9283E-1	9.6515E-1	-2.3800E+2
5.9318E-1	9.6369E-1	-4.7100E+2
5.9353E-1	9.6393E-1	0.0000E+0
5.9389E-1	9.6272E-1	-9.5000E+1
5.9424E-1	9.6199E-1	-5.5700E+2
5.9459E-1	9.6248E-1	2.0200E+2
5.9494E-1	9.6321E-1	-7.4000E+2
5.9530E-1	9.6150E-1	-5.0200E+2
5.9565E-1	9.6175E-1	-8.1000E+1
5.9589E-1	9.6175E-1	1.2300E+2
5.9624E-1	9.6248E-1	-4.2500E+2
5.9659E-1	9.6150E-1	-4.0800E+2
5.9694E-1	9.6053E-1	-1.6500E+2
5.9730E-1	9.5956E-1	-2.0400E+2
5.9765E-1	9.6175E-1	-4.0900E+2
5.9800E-1	9.6053E-1	-1.0670E+3
5.9836E-1	9.5883E-1	9.6000E+1
5.9871E-1	9.5908E-1	-8.0800E+2
5.9906E-1	9.5859E-1	-6.0600E+2
5.9942E-1	9.5883E-1	-4.2200E+2
5.9965E-1	9.5689E-1	-5.5000E+1
6.0012E-1	9.5592E-1	-5.9000E+2
6.0036E-1	9.5786E-1	-4.1900E+2
6.0071E-1	9.5713E-1	-9.9500E+2
6.0106E-1	9.5810E-1	4.4000E+1
6.0142E-1	9.5713E-1	-1.9600E+2
6.0177E-1	9.5616E-1	-2.0700E+2
6.0212E-1	9.5422E-1	-6.0000E+0
6.0247E-1	9.5446E-1	-7.4000E+1
6.0283E-1	9.5592E-1	-3.5900E+2
6.0306E-1	9.5446E-1	-5.3500E+2
6.0342E-1	9.5397E-1	-6.7600E+2
6.0389E-1	9.5397E-1	-2.6800E+2
6.0412E-1	9.5373E-1	-8.4000E+1
6.0447E-1	9.5324E-1	-6.1200E+2
6.0483E-1	9.5276E-1	8.4000E+1
6.0518E-1	9.5349E-1	-7.9000E+1
6.0553E-1	9.5203E-1	-4.6700E+2
6.0589E-1	9.5422E-1	-5.3000E+1
6.0624E-1	9.5106E-1	-1.4300E+2
6.0659E-1	9.5154E-1	-4.9800E+2
6.0683E-1	9.5082E-1	-6.4600E+2
6.0730E-1	9.5033E-1	-5.9200E+2
6.0753E-1	9.4960E-1	-2.0200E+2
6.0789E-1	9.4960E-1	-5.5600E+2
6.0824E-1	9.4693E-1	-2.3000E+2
6.0859E-1	9.4887E-1	-6.6000E+1
6.0895E-1	9.4839E-1	-5.9600E+2
6.0930E-1	9.4766E-1	-1.5900E+2
6.0965E-1	9.4693E-1	3.0200E+2
6.1000E-1	9.4814E-1	-4.0100E+2
6.1024E-1	9.4620E-1	1.9000E+1
6.1059E-1	9.4499E-1	1.2500E+2
6.1095E-1	9.4571E-1	-3.9300E+2
6.1130E-1	9.4474E-1	-6.0000E+0
6.1165E-1	9.4644E-1	1.1000E+1
6.1200E-1	9.4426E-1	-4.6900E+2
6.1236E-1	9.4353E-1	-3.4800E+2
6.1271E-1	9.4280E-1	-4.2800E+2
6.1306E-1	9.4450E-1	-1.2000E+2
6.1342E-1	9.4450E-1	-1.8000E+1
6.1377E-1	9.4256E-1	-2.1700E+2
6.1401E-1	9.4134E-1	-4.9300E+2
6.1448E-1	9.4134E-1	-5.8300E+2
6.1471E-1	9.4256E-1	-6.1500E+2
6.1506E-1	9.4061E-1	-1.4800E+2
6.1542E-1	9.4231E-1	-3.8200E+2
6.1577E-1	9.3867E-1	-4.5100E+2
6.1612E-1	9.3843E-1	1.5000E+1
6.1648E-1	9.3988E-1	-2.9300E+2
6.1683E-1	9.3770E-1	2.5800E+2
6.1718E-1	9.3818E-1	-5.1100E+2
6.1742E-1	9.3794E-1	-4.3200E+2
6.1789E-1	9.3818E-1	-3.5500E+2
6.1812E-1	9.3551E-1	1.2800E+2
6.1848E-1	9.3745E-1	4.6800E+2
6.1883E-1	9.3502E-1	-1.5300E+2
6.1918E-1	9.3502E-1	-5.0500E+2
6.1953E-1	9.3478E-1	5.9700E+2
6.1989E-1	9.3478E-1	-6.8300E+2
6.2024E-1	9.3405E-1	-5.0600E+2
6.2059E-1	9.3308E-1	5.6000E+1
6.2095E-1	9.3357E-1	-7.3000E+1
6.2118E-1	9.3187E-1	1.1000E+1
6.2165E-1	9.3260E-1	-3.2400E+2
6.2189E-1	9.3187E-1	2.3100E+2
6.2224E-1	9.3017E-1	-6.5000E+1
6.2259E-1	9.3235E-1	-7.9000E+1
6.2295E-1	9.2944E-1	-2.7800E+2
6.2330E-1	9.3041E-1	-1.0400E+2
6.2365E-1	9.2895E-1	4.3200E+2
6.2401E-1	9.2847E-1	2.9800E+2
6.2436E-1	9.2725E-1	-2.8600E+2
6.2459E-1	9.2822E-1	-9.6000E+1
6.2506E-1	9.2725E-1	-5.0600E+2
6.2530E-1	9.2798E-1	1.4600E+2
6.2565E-1	9.2579E-1	4.2200E+2
6.2601E-1	9.2555E-1	-4.8100E+2
6.2636E-1	9.2555E-1	-4.2200E+2
6.2671E-1	9.2482E-1	-2.1200E+2
6.2706E-1	9.2506E-1	-1.4100E+2
6.2742E-1	9.2288E-1	-5.8500E+2
6.2777E-1	9.2215E-1	-6.8800E+2
6.2812E-1	9.2264E-1	1.5500E+2
6.2836E-1	9.2142E-1	-3.2700E+2
6.2883E-1	9.1996E-1	-5.3700E+2
6.2907E-1	9.2093E-1	-2.2400E+2
6.2942E-1	9.1875E-1	3.7000E+1
6.2977E-1	9.2045E-1	-2.3100E+2
6.3012E-1	9.1972E-1	-3.3600E+2
6.3048E-1	9.1875E-1	-3.4000E+1
6.3083E-1	9.1899E-1	-7.3700E+2
6.3118E-1	9.1826E-1	-2.6000E+2
6.3154E-1	9.1802E-1	-1.4000E+2
6.3177E-1	9.1851E-1	3.5900E+2
6.3224E-1	9.1729E-1	-5.0800E+2
6.3259E-1	9.1632E-1	-2.0800E+2
6.3283E-1	9.1365E-1	2.7600E+2
6.3318E-1	9.1438E-1	-3.8200E+2
6.3354E-1	9.1413E-1	-1.3700E+2
6.3389E-1	9.1413E-1	3.4500E+2
6.3424E-1	9.1340E-1	-7.7000E+2
6.3459E-1	9.1097E-1	-1.6900E+2
6.3495E-1	9.1170E-1	-1.8000E+1
6.3530E-1	9.1146E-1	-9.3000E+1
6.3565E-1	9.1073E-1	3.8000E+1
6.3601E-1	9.1000E-1	-2.3000E+2
6.3624E-1	9.0903E-1	-3.0000E+1
6.3660E-1	9.0879E-1	-2.1300E+2
6.3695E-1	9.0830E-1	-2.7000E+1
6.3730E-1	9.0830E-1	7.7000E+1
6.3765E-1	9.0855E-1	-7.3900E+2
6.3801E-1	9.0636E-1	2.5000E+2
6.3836E-1	9.0563E-1	-2.2600E+2
6.3871E-1	9.0636E-1	-3.9500E+2
6.3895E-1	9.0539E-1	2.2000E+2
6.3942E-1	9.0563E-1	6.0000E+0
6.3977E-1	9.0393E-1	-3.8000E+1
6.4001E-1	9.0442E-1	-6.0000E+1
6.4036E-1	9.0369E-1	-1.0000E+0
6.4071E-1	9.0150E-1	3.2200E+2
6.4107E-1	9.0101E-1	-3.0300E+2
6.4142E-1	9.0004E-1	8.5000E+1
6.4177E-1	9.0126E-1	-8.0000E+1
6.4212E-1	9.0029E-1	2.9000E+2
6.4248E-1	8.9907E-1	3.1000E+1
6.4283E-1	8.9956E-1	4.9000E+1
6.4318E-1	8.9761E-1	-4.7000E+1
6.4342E-1	8.9810E-1	-1.5000E+2
6.4377E-1	8.9688E-1	7.8000E+1
6.4412E-1	8.9567E-1	2.1900E+2
6.4448E-1	8.9616E-1	-1.1400E+2
6.4483E-1	8.9640E-1	5.3000E+1
6.4518E-1	8.9543E-1	-2.3400E+2
6.4554E-1	8.9591E-1	-4.8300E+2
6.4589E-1	8.9421E-1	-6.6200E+2
6.4624E-1	8.9275E-1	3.5000E+1
6.4660E-1	8.9324E-1	-6.2300E+2
6.4695E-1	8.9275E-1	-2.1400E+2
6.4718E-1	8.9154E-1	5.4100E+2
6.4754E-1	8.9227E-1	-3.5000E+2
6.4789E-1	8.9130E-1	-2.6300E+2
6.4824E-1	8.9154E-1	-8.7000E+2
6.4860E-1	8.9130E-1	-3.0800E+2
6.4895E-1	8.9033E-1	-1.2800E+2
6.4930E-1	8.8984E-1	-2.1900E+2
6.4965E-1	8.8935E-1	-3.1000E+1
6.5001E-1	8.8838E-1	2.5600E+2
6.5036E-1	8.8717E-1	-1.8000E+1
6.5060E-1	8.8838E-1	3.4000E+1
6.5095E-1	8.8571E-1	-1.8200E+2
6.5130E-1	8.8571E-1	-2.5700E+2
6.5165E-1	8.8449E-1	-2.8500E+2
6.5201E-1	8.8668E-1	3.5500E+2
6.5236E-1	8.8425E-1	-5.4000E+1
6.5271E-1	8.8352E-1	-2.2200E+2
6.5307E-1	8.8571E-1	-2.1600E+2
6.5342E-1	8.8377E-1	-4.7900E+2
6.5377E-1	8.8377E-1	-3.3600E+2
6.5413E-1	8.8255E-1	-5.8000E+1
6.5436E-1	8.8255E-1	-2.0000E+1
6.5471E-1	8.7964E-1	1.7100E+2
6.5507E-1	8.8207E-1	-1.8400E+2
6.5542E-1	8.8037E-1	9.3000E+1
6.5577E-1	8.7964E-1	-4.4000E+1
6.5613E-1	8.7915E-1	4.1600E+2
6.5648E-1	8.7842E-1	1.3000E+1
6.5683E-1	8.7818E-1	8.9000E+1
6.5718E-1	8.7769E-1	1.0000E+2
6.5754E-1	8.7818E-1	2.5200E+2
6.5777E-1	8.7526E-1	2.7200E+2
6.5813E-1	8.7696E-1	-7.0400E+2
6.5848E-1	8.7429E-1	-2.3800E+2
6.5883E-1	8.7648E-1	-3.3100E+2
6.5918E-1	8.7502E-1	2.7000E+2
6.5954E-1	8.7502E-1	-6.3000E+2
6.5989E-1	8.7526E-1	-2.2400E+2
6.6024E-1	8.7551E-1	-2.7500E+2
6.6060E-1	8.7405E-1	-3.3200E+2
6.6095E-1	8.7332E-1	2.0200E+2
6.6130E-1	8.7283E-1	-1.9100E+2
6.6154E-1	8.7259E-1	-5.8300E+2
6.6189E-1	8.7113E-1	-7.5000E+1
6.6224E-1	8.7065E-1	-6.0000E+2
6.6260E-1	8.7162E-1	-2.5300E+2
6.6295E-1	8.7162E-1	9.3000E+1
6.6330E-1	8.6895E-1	-5.8300E+2
6.6366E-1	8.6968E-1	2.1600E+2
6.6401E-1	8.7016E-1	-6.9200E+2
6.6436E-1	8.6773E-1	-4.5900E+2
6.6471E-1	8.6870E-1	-2.0600E+2
6.6495E-1	8.6798E-1	-2.7800E+2
6.6530E-1	8.6725E-1	1.4500E+2
6.6566E-1	8.6676E-1	-4.0000E+0
6.6601E-1	8.6725E-1	-3.7700E+2
6.6636E-1	8.6700E-1	-3.8100E+2
6.6671E-1	8.6627E-1	-3.8000E+1
6.6707E-1	8.6530E-1	3.9600E+2
6.6742E-1	8.6652E-1	5.4000E+1
6.6777E-1	8.6603E-1	-6.6600E+2
6.6813E-1	8.6530E-1	-5.2000E+1
6.6848E-1	8.6530E-1	-5.7000E+2
6.6872E-1	8.6530E-1	-6.8800E+2
6.6907E-1	8.6506E-1	-6.8400E+2
6.6942E-1	8.6287E-1	-2.6100E+2
6.6977E-1	8.6287E-1	-3.9400E+2
6.7013E-1	8.6360E-1	-7.6000E+1
6.7048E-1	8.6360E-1	-6.3700E+2
6.7083E-1	8.6239E-1	-1.4300E+2
6.7119E-1	8.6239E-1	1.9700E+2
6.7154E-1	8.6117E-1	5.1000E+2
6.7189E-1	8.5802E-1	-2.0000E+1
6.7224E-1	8.5972E-1	-7.7600E+2
6.7248E-1	8.5850E-1	1.2800E+2
6.7283E-1	8.5972E-1	-3.6300E+2
6.7319E-1	8.5874E-1	-3.0800E+2
6.7354E-1	8.6020E-1	-1.7700E+2
6.7389E-1	8.6020E-1	-3.4700E+2
6.7424E-1	8.6044E-1	-1.1400E+2
6.7460E-1	8.6117E-1	-7.0000E+1
6.7495E-1	8.6069E-1	-6.7900E+2
6.7530E-1	8.6117E-1	-1.4700E+2
6.7566E-1	8.5972E-1	-6.0900E+2
6.7589E-1	8.5996E-1	-4.0000E+0
6.7625E-1	8.6069E-1	-2.9300E+2
6.7660E-1	8.5874E-1	-1.2040E+3
6.7695E-1	8.5972E-1	-1.3600E+2
6.7730E-1	8.6069E-1	-3.0600E+2
6.7766E-1	8.6142E-1	-2.3400E+2
6.7801E-1	8.5899E-1	-7.0100E+2
6.7836E-1	8.6020E-1	-7.5000E+2
6.7872E-1	8.6117E-1	-6.3900E+2
6.7907E-1	8.6312E-1	-7.7100E+2
6.7942E-1	8.6287E-1	-8.9200E+2
6.7966E-1	8.6603E-1	-1.2670E+3
6.8013E-1	8.6919E-1	-9.1000E+2
6.8036E-1	8.6870E-1	1.9300E+2
6.8072E-1	8.6725E-1	-1.6000E+2
6.8107E-1	8.6627E-1	7.0900E+2
6.8142E-1	8.6409E-1	2.7800E+2
6.8177E-1	8.6433E-1	-4.0500E+2
6.8213E-1	8.6336E-1	-1.9500E+2
6.8248E-1	8.6044E-1	4.6000E+2
6.8283E-1	8.5899E-1	-4.2000E+2
6.8307E-1	8.5972E-1	-6.5900E+2
6.8342E-1	8.6020E-1	-2.3100E+2
6.8378E-1	8.5680E-1	-3.0500E+2
6.8413E-1	8.5802E-1	-4.7800E+2
6.8448E-1	8.5923E-1	-6.5100E+2
6.8483E-1	8.5874E-1	-4.5300E+2
6.8519E-1	8.5899E-1	-2.3800E+2
6.8554E-1	8.5947E-1	-4.6700E+2
6.8589E-1	8.5923E-1	-9.5400E+2
6.8625E-1	8.5923E-1	-5.1100E+2
6.8660E-1	8.6044E-1	-1.2730E+3
6.8683E-1	8.6020E-1	-7.1200E+2
6.8730E-1	8.6263E-1	-1.1640E+3
6.8754E-1	8.6385E-1	-8.6100E+2
6.8789E-1	8.6457E-1	-5.0400E+2
6.8825E-1	8.6409E-1	-2.0100E+2
6.8860E-1	8.6603E-1	-5.5200E+2
6.8895E-1	8.6530E-1	2.4300E+2
6.8930E-1	8.6263E-1	2.6000E+2
6.8966E-1	8.6215E-1	1.2800E+2
6.9001E-1	8.6044E-1	5.8000E+2
6.9025E-1	8.6117E-1	2.7500E+2
6.9060E-1	8.5947E-1	-4.5600E+2
6.9107E-1	8.5972E-1	-4.2400E+2
6.9130E-1	8.5874E-1	-2.7200E+2
6.9166E-1	8.5899E-1	-3.4800E+2
6.9201E-1	8.5947E-1	-1.0400E+2
6.9236E-1	8.5850E-1	-7.4500E+2
6.9272E-1	8.5874E-1	-1.8200E+2
6.9307E-1	8.5777E-1	6.9700E+2
6.9342E-1	8.5607E-1	-6.9100E+2
6.9378E-1	8.5923E-1	-1.3000E+2
6.9401E-1	8.5802E-1	-5.5800E+2
6.9448E-1	8.5923E-1	-6.3000E+1
6.9472E-1	8.6044E-1	-5.0800E+2
6.9507E-1	8.6263E-1	-7.8400E+2
6.9542E-1	8.6287E-1	-6.0700E+2
6.9578E-1	8.6312E-1	-1.0010E+3
6.9613E-1	8.6385E-1	-9.5200E+2
6.9648E-1	8.6579E-1	-8.1500E+2
6.9683E-1	8.6870E-1	-9.0100E+2
6.9719E-1	8.6919E-1	-6.0200E+2
6.9742E-1	8.7016E-1	-2.6500E+2
6.9789E-1	8.7040E-1	5.7600E+2
6.9825E-1	8.7186E-1	-2.5200E+2
6.9848E-1	8.6943E-1	-9.1000E+1
6.9883E-1	8.6749E-1	-3.1000E+2
6.9919E-1	8.6555E-1	-2.7700E+2
6.9954E-1	8.6652E-1	3.6700E+2
6.9989E-1	8.6433E-1	-2.1000E+2
7.0025E-1	8.6312E-1	-2.2800E+2
7.0060E-1	8.6530E-1	-5.8300E+2
7.0095E-1	8.6312E-1	-7.8300E+2
7.0119E-1	8.6360E-1	-9.5900E+2
7.0166E-1	8.6385E-1	-8.4100E+2
7.0189E-1	8.6555E-1	-8.4200E+2
7.0225E-1	8.6530E-1	-7.7300E+2
7.0260E-1	8.6725E-1	-1.0570E+3
7.0295E-1	8.6919E-1	-1.0170E+3
7.0331E-1	8.6870E-1	-1.6820E+3
7.0366E-1	8.7259E-1	-1.2130E+3
7.0401E-1	8.7526E-1	-1.2420E+3
7.0436E-1	8.7648E-1	-1.8920E+3
7.0460E-1	8.8012E-1	-1.8530E+3
7.0507E-1	8.8109E-1	-1.2970E+3
7.0542E-1	8.8328E-1	-1.0120E+3
7.0566E-1	8.8352E-1	-7.3600E+2
7.0601E-1	8.8037E-1	4.6900E+2
7.0636E-1	8.8207E-1	1.2210E+3
7.0672E-1	8.7648E-1	5.8500E+2
7.0707E-1	8.7453E-1	7.6200E+2
7.0742E-1	8.7356E-1	5.6200E+2
7.0778E-1	8.7186E-1	4.9900E+2
7.0813E-1	8.6846E-1	3.4700E+2
7.0837E-1	8.6749E-1	-1.8600E+2
7.0884E-1	8.6579E-1	1.8900E+2
7.0907E-1	8.6725E-1	2.5300E+2
7.0942E-1	8.6652E-1	-2.9700E+2
7.0978E-1	8.6457E-1	-3.9200E+2
7.1013E-1	8.6312E-1	-8.2000E+1
7.1048E-1	8.6312E-1	-7.0900E+2
7.1084E-1	8.6336E-1	-4.6400E+2
7.1119E-1	8.6312E-1	-8.1600E+2
7.1154E-1	8.6336E-1	-1.3200E+3
7.1189E-1	8.6336E-1	-1.6800E+2
