Aux out [V]	Aux in [V]	PDH out [a.u.]
-2.3618E-1	4.4722E-1	-1.0230E+3
-2.3582E-1	4.4867E-1	-7.6000E+2
-2.3547E-1	4.4867E-1	-2.0500E+2
-2.3523E-1	4.5207E-1	-7.3500E+2
-2.3488E-1	4.5353E-1	-5.3800E+2
-2.3453E-1	4.5499E-1	-7.6700E+2
-2.3418E-1	4.5693E-1	-8.1900E+2
-2.3382E-1	4.5645E-1	-5.6700E+2
-2.3359E-1	4.5669E-1	-5.3200E+2
-2.3323E-1	4.6009E-1	-6.8300E+2
-2.3288E-1	4.5985E-1	-1.2940E+3
-2.3253E-1	4.6374E-1	-6.1800E+2
-2.3218E-1	4.6179E-1	-3.7000E+2
-2.3194E-1	4.6446E-1	-9.5700E+2
-2.3159E-1	4.6568E-1	-7.2700E+2
-2.3123E-1	4.6908E-1	-9.7400E+2
-2.3088E-1	4.6981E-1	-9.6700E+2
-2.3053E-1	4.6957E-1	-1.5280E+3
-2.3018E-1	4.7151E-1	-1.2510E+3
-2.2994E-1	4.7442E-1	-6.7200E+2
-2.2959E-1	4.7685E-1	-1.4810E+3
-2.2923E-1	4.7661E-1	-7.6900E+2
-2.2888E-1	4.7904E-1	-1.0040E+3
-2.2853E-1	4.8050E-1	-1.1130E+3
-2.2829E-1	4.8050E-1	-5.2500E+2
-2.2794E-1	4.8414E-1	-8.1800E+2
-2.2759E-1	4.8584E-1	-1.0690E+3
-2.2723E-1	4.8827E-1	-1.2920E+3
-2.2688E-1	4.8803E-1	-1.2980E+3
-2.2665E-1	4.9070E-1	-1.0450E+3
-2.2629E-1	4.9240E-1	-8.9500E+2
-2.2594E-1	4.9459E-1	-1.0500E+3
-2.2559E-1	4.9677E-1	-1.0520E+3
-2.2523E-1	4.9799E-1	-6.8400E+2
-2.2488E-1	4.9993E-1	-8.8000E+2
-2.2465E-1	5.0163E-1	-1.2420E+3
-2.2429E-1	5.0212E-1	-9.9000E+2
-2.2394E-1	5.0430E-1	-1.3800E+3
-2.2359E-1	5.0916E-1	-7.9700E+2
-2.2323E-1	5.0989E-1	-8.3400E+2
-2.2300E-1	5.1232E-1	-1.2380E+3
-2.2265E-1	5.1184E-1	-1.1590E+3
-2.2229E-1	5.1499E-1	-1.5660E+3
-2.2194E-1	5.1815E-1	-1.5240E+3
-2.2159E-1	5.1767E-1	-8.1600E+2
-2.2135E-1	5.2107E-1	-4.9100E+2
-2.2100E-1	5.2277E-1	-1.7660E+3
-2.2065E-1	5.2228E-1	-6.4000E+2
-2.2029E-1	5.2471E-1	-1.2130E+3
-2.1994E-1	5.2981E-1	-1.3040E+3
-2.1970E-1	5.3030E-1	-4.9500E+2
-2.1935E-1	5.3224E-1	-1.1540E+3
-2.1900E-1	5.3419E-1	-1.5050E+3
-2.1865E-1	5.3613E-1	-5.3500E+2
-2.1829E-1	5.3856E-1	-1.3860E+3
-2.1794E-1	5.4196E-1	-9.9900E+2
-2.1770E-1	5.4245E-1	-8.0600E+2
-2.1735E-1	5.4415E-1	-9.9500E+2
-2.1700E-1	5.4779E-1	-1.7970E+3
-2.1665E-1	5.4852E-1	-1.0890E+3
-2.1629E-1	5.5168E-1	-1.5120E+3
-2.1606E-1	5.5459E-1	-1.4790E+3
-2.1570E-1	5.5556E-1	-1.3400E+3
-2.1535E-1	5.5629E-1	-1.0880E+3
-2.1500E-1	5.5824E-1	-1.1830E+3
-2.1465E-1	5.6261E-1	-1.3840E+3
-2.1441E-1	5.6601E-1	-1.9070E+3
-2.1406E-1	5.7038E-1	-1.0880E+3
-2.1370E-1	5.7038E-1	-1.2940E+3
-2.1335E-1	5.7427E-1	-1.2570E+3
-2.1300E-1	5.7573E-1	-1.3580E+3
-2.1276E-1	5.7718E-1	-1.2160E+3
-2.1241E-1	5.7937E-1	-1.7070E+3
-2.1206E-1	5.8399E-1	-1.0020E+3
-2.1170E-1	5.8593E-1	-1.2950E+3
-2.1135E-1	5.8763E-1	-1.4700E+3
-2.1100E-1	5.9030E-1	-1.5430E+3
-2.1076E-1	5.9249E-1	-1.4620E+3
-2.1041E-1	5.9540E-1	-9.6900E+2
-2.1006E-1	5.9856E-1	-1.2560E+3
-2.0970E-1	5.9905E-1	-1.1190E+3
-2.0935E-1	6.0148E-1	-2.2110E+3
-2.0912E-1	6.0512E-1	-1.3240E+3
-2.0876E-1	6.0561E-1	-1.5980E+3
-2.0841E-1	6.1022E-1	-1.3170E+3
-2.0806E-1	6.1338E-1	-1.2470E+3
-2.0770E-1	6.1533E-1	-1.7680E+3
-2.0747E-1	6.1630E-1	-1.2660E+3
-2.0712E-1	6.1775E-1	-1.7220E+3
-2.0676E-1	6.1994E-1	-1.2800E+3
-2.0641E-1	6.2358E-1	-1.4860E+3
-2.0606E-1	6.2480E-1	-1.6130E+3
-2.0570E-1	6.2674E-1	-1.6370E+3
-2.0547E-1	6.2966E-1	-1.4640E+3
-2.0512E-1	6.3525E-1	-1.3050E+3
-2.0476E-1	6.3743E-1	-1.6310E+3
-2.0441E-1	6.3913E-1	-1.8890E+3
-2.0406E-1	6.4108E-1	-9.3200E+2
-2.0382E-1	6.4351E-1	-1.6540E+3
-2.0347E-1	6.4496E-1	-1.3490E+3
-2.0311E-1	6.4909E-1	-1.7460E+3
-2.0276E-1	6.5104E-1	-1.5910E+3
-2.0241E-1	6.5274E-1	-2.0280E+3
-2.0217E-1	6.5517E-1	-1.5700E+3
-2.0182E-1	6.5857E-1	-1.1710E+3
-2.0147E-1	6.6075E-1	-1.8930E+3
-2.0111E-1	6.6343E-1	-1.1870E+3
-2.0076E-1	6.6610E-1	-1.4830E+3
-2.0053E-1	6.6950E-1	-1.7270E+3
-2.0017E-1	6.7217E-1	-1.5840E+3
-1.9982E-1	6.7339E-1	-1.3390E+3
-1.9947E-1	6.7727E-1	-1.6420E+3
-1.9911E-1	6.8043E-1	-1.5150E+3
-1.9876E-1	6.8116E-1	-1.3300E+3
-1.9853E-1	6.8213E-1	-2.0140E+3
-1.9817E-1	6.8602E-1	-1.4080E+3
-1.9782E-1	6.8796E-1	-1.4360E+3
-1.9747E-1	6.9161E-1	-1.2720E+3
-1.9711E-1	6.9598E-1	-2.4490E+3
-1.9688E-1	6.9817E-1	-1.6000E+3
-1.9653E-1	6.9962E-1	-1.5350E+3
-1.9617E-1	7.0108E-1	-1.1030E+3
-1.9582E-1	7.0545E-1	-1.8180E+3
-1.9547E-1	7.0594E-1	-1.0860E+3
-1.9523E-1	7.0910E-1	-1.6060E+3
-1.9488E-1	7.1298E-1	-2.0180E+3
-1.9453E-1	7.1298E-1	-1.3370E+3
-1.9417E-1	7.1639E-1	-1.7040E+3
-1.9382E-1	7.1833E-1	-2.1500E+3
-1.9358E-1	7.2222E-1	-2.0340E+3
-1.9323E-1	7.2610E-1	-1.2420E+3
-1.9288E-1	7.2780E-1	-1.9880E+3
-1.9253E-1	7.2950E-1	-1.8530E+3
-1.9217E-1	7.3193E-1	-1.6710E+3
-1.9182E-1	7.3339E-1	-1.6250E+3
-1.9158E-1	7.3752E-1	-1.1550E+3
-1.9123E-1	7.3971E-1	-1.8890E+3
-1.9088E-1	7.4141E-1	-1.6670E+3
-1.9053E-1	7.4286E-1	-1.7520E+3
-1.9017E-1	7.4457E-1	-1.8710E+3
-1.8994E-1	7.4870E-1	-1.4350E+3
-1.8958E-1	7.5234E-1	-1.1190E+3
-1.8923E-1	7.5623E-1	-1.6000E+3
-1.8888E-1	7.5647E-1	-1.0960E+3
-1.8853E-1	7.5938E-1	-1.3990E+3
-1.8829E-1	7.6279E-1	-1.5910E+3
-1.8794E-1	7.6619E-1	-1.9540E+3
-1.8758E-1	7.6716E-1	-1.2600E+3
-1.8723E-1	7.7105E-1	-1.2420E+3
-1.8688E-1	7.7177E-1	-1.5170E+3
-1.8664E-1	7.7420E-1	-1.7410E+3
-1.8629E-1	7.7590E-1	-1.3800E+3
-1.8594E-1	7.7955E-1	-1.4860E+3
-1.8558E-1	7.8198E-1	-1.8610E+3
-1.8523E-1	7.8271E-1	-1.6200E+3
-1.8488E-1	7.8489E-1	-1.5960E+3
-1.8464E-1	7.8927E-1	-1.4740E+3
-1.8429E-1	7.9169E-1	-1.9020E+3
-1.8394E-1	7.9510E-1	-1.0440E+3
-1.8358E-1	7.9631E-1	-1.4230E+3
-1.8323E-1	7.9923E-1	-1.5590E+3
-1.8300E-1	7.9923E-1	-1.3800E+3
-1.8264E-1	8.0214E-1	-1.1970E+3
-1.8229E-1	8.0554E-1	-1.7680E+3
-1.8194E-1	8.0797E-1	-1.2370E+3
-1.8158E-1	8.1089E-1	-1.3080E+3
-1.8135E-1	8.1307E-1	-1.1410E+3
-1.8100E-1	8.1429E-1	-1.4460E+3
-1.8064E-1	8.1890E-1	-1.6330E+3
-1.8029E-1	8.2085E-1	-1.4950E+3
-1.7994E-1	8.2182E-1	-1.4370E+3
-1.7958E-1	8.2473E-1	-1.7360E+3
-1.7935E-1	8.2643E-1	-1.2930E+3
-1.7900E-1	8.2935E-1	-1.1210E+3
-1.7864E-1	8.3081E-1	-1.5820E+3
-1.7829E-1	8.3251E-1	-1.2360E+3
-1.7794E-1	8.3615E-1	-1.1120E+3
-1.7770E-1	8.3834E-1	-1.4860E+3
-1.7735E-1	8.4101E-1	-9.2800E+2
-1.7700E-1	8.4320E-1	-1.2800E+3
-1.7664E-1	8.4465E-1	-1.5190E+3
-1.7629E-1	8.4611E-1	-1.6270E+3
-1.7605E-1	8.4927E-1	-1.3810E+3
-1.7570E-1	8.5000E-1	-1.4530E+3
-1.7535E-1	8.5194E-1	-1.0240E+3
-1.7500E-1	8.5559E-1	-1.2740E+3
-1.7464E-1	8.5802E-1	-1.4710E+3
-1.7441E-1	8.5850E-1	-1.4420E+3
-1.7405E-1	8.6069E-1	-1.5180E+3
-1.7370E-1	8.6287E-1	-1.4020E+3
-1.7335E-1	8.6676E-1	-1.0900E+3
-1.7299E-1	8.6676E-1	-1.0380E+3
-1.7264E-1	8.6968E-1	-1.7220E+3
-1.7241E-1	8.7162E-1	-7.4900E+2
-1.7205E-1	8.7405E-1	-6.1000E+2
-1.7170E-1	8.7429E-1	-1.6880E+3
-1.7135E-1	8.7648E-1	-1.0610E+3
-1.7099E-1	8.7891E-1	-1.8960E+3
-1.7076E-1	8.8182E-1	-1.0490E+3
-1.7041E-1	8.8474E-1	-1.2770E+3
-1.7005E-1	8.8401E-1	-1.4790E+3
-1.6970E-1	8.8668E-1	-1.1430E+3
-1.6935E-1	8.8935E-1	-1.0910E+3
-1.6911E-1	8.9081E-1	-8.3800E+2
-1.6864E-1	8.9227E-1	-6.8100E+2
-1.6841E-1	8.9421E-1	-1.1340E+3
-1.6805E-1	8.9664E-1	-1.1250E+3
-1.6770E-1	8.9713E-1	-1.0990E+3
-1.6747E-1	8.9980E-1	-1.4290E+3
-1.6699E-1	9.0247E-1	-1.4130E+3
-1.6676E-1	9.0514E-1	-1.4140E+3
-1.6641E-1	9.0563E-1	-1.4130E+3
-1.6605E-1	9.0733E-1	-1.0280E+3
-1.6570E-1	9.0879E-1	-1.4100E+3
-1.6547E-1	9.1049E-1	-1.8940E+3
-1.6511E-1	9.1268E-1	-8.4400E+2
-1.6476E-1	9.1413E-1	-1.4480E+3
-1.6441E-1	9.1656E-1	-9.5600E+2
-1.6405E-1	9.1656E-1	-1.6820E+3
-1.6382E-1	9.1899E-1	-1.1840E+3
-1.6346E-1	9.2093E-1	-1.0990E+3
-1.6311E-1	9.2312E-1	-8.2400E+2
-1.6276E-1	9.2458E-1	-1.3350E+3
-1.6241E-1	9.2531E-1	-1.0170E+3
-1.6217E-1	9.2847E-1	-1.0720E+3
-1.6182E-1	9.2774E-1	-8.9500E+2
-1.6146E-1	9.2968E-1	-1.5550E+3
-1.6111E-1	9.3235E-1	-6.7700E+2
-1.6076E-1	9.3381E-1	-1.1300E+3
-1.6052E-1	9.3357E-1	-1.4860E+3
-1.6005E-1	9.3648E-1	-1.5440E+3
-1.5982E-1	9.3818E-1	-5.2500E+2
-1.5946E-1	9.3843E-1	-1.0160E+3
-1.5911E-1	9.4207E-1	-1.5620E+3
-1.5876E-1	9.4401E-1	-1.1420E+3
-1.5841E-1	9.4450E-1	-4.8200E+2
-1.5817E-1	9.4304E-1	-8.9400E+2
-1.5782E-1	9.4814E-1	-1.2960E+3
-1.5746E-1	9.4790E-1	-1.1940E+3
-1.5711E-1	9.5009E-1	-6.7600E+2
-1.5688E-1	9.5179E-1	-6.4800E+2
-1.5652E-1	9.5203E-1	-6.8700E+2
-1.5617E-1	9.5446E-1	-1.3800E+3
-1.5582E-1	9.5397E-1	-7.1300E+2
-1.5546E-1	9.5689E-1	-1.6060E+3
-1.5523E-1	9.5737E-1	-1.0140E+3
-1.5476E-1	9.5908E-1	-1.4210E+3
-1.5452E-1	9.5932E-1	-1.3020E+3
-1.5417E-1	9.6248E-1	-1.3410E+3
-1.5382E-1	9.6418E-1	-1.3770E+3
-1.5358E-1	9.6515E-1	-8.3400E+2
-1.5311E-1	9.6612E-1	-1.1340E+3
-1.5288E-1	9.6734E-1	-1.7170E+3
-1.5252E-1	9.6879E-1	-1.3190E+3
-1.5217E-1	9.6976E-1	-5.8300E+2
-1.5182E-1	9.7146E-1	-1.0020E+3
-1.5146E-1	9.7365E-1	-1.2170E+3
-1.5123E-1	9.7317E-1	-7.5800E+2
-1.5088E-1	9.7487E-1	-9.1900E+2
-1.5052E-1	9.7535E-1	-1.6340E+3
-1.5017E-1	9.7802E-1	-7.8500E+2
-1.4982E-1	9.7802E-1	-1.3460E+3
-1.4958E-1	9.7802E-1	-1.2700E+3
-1.4923E-1	9.7997E-1	-1.1200E+3
-1.4888E-1	9.8094E-1	-3.9700E+2
-1.4852E-1	9.8021E-1	-1.5110E+3
-1.4829E-1	9.8288E-1	-1.3650E+3
-1.4782E-1	9.8410E-1	-8.0300E+2
-1.4758E-1	9.8555E-1	-1.2580E+3
-1.4723E-1	9.8580E-1	-8.2800E+2
-1.4688E-1	9.8726E-1	-9.6900E+2
-1.4652E-1	9.8774E-1	-8.0500E+2
-1.4617E-1	9.9066E-1	-1.0620E+3
-1.4593E-1	9.8920E-1	-1.1510E+3
-1.4558E-1	9.8944E-1	-6.2100E+2
-1.4523E-1	9.8920E-1	-1.3710E+3
-1.4488E-1	9.9187E-1	-8.5600E+2
-1.4452E-1	9.9357E-1	-1.0960E+3
-1.4429E-1	9.9552E-1	-1.0460E+3
-1.4393E-1	9.9454E-1	-1.2800E+3
-1.4358E-1	9.9673E-1	-8.1600E+2
-1.4323E-1	9.9624E-1	-9.8000E+2
-1.4288E-1	9.9722E-1	-6.4900E+2
-1.4264E-1	9.9965E-1	-1.0590E+3
-1.4229E-1	9.9892E-1	-4.7000E+2
-1.4193E-1	1.0001E+0	-9.0700E+2
-1.4158E-1	1.0001E+0	-9.1000E+2
-1.4123E-1	1.0028E+0	-9.7400E+2
-1.4087E-1	1.0023E+0	-4.7300E+2
-1.4064E-1	1.0028E+0	-8.2500E+2
-1.4029E-1	1.0052E+0	-1.0210E+3
-1.3993E-1	1.0038E+0	-9.5900E+2
-1.3958E-1	1.0062E+0	-1.2410E+3
-1.3923E-1	1.0069E+0	-1.2910E+3
-1.3899E-1	1.0069E+0	-1.8280E+3
-1.3864E-1	1.0067E+0	-3.4800E+2
-1.3829E-1	1.0089E+0	-9.6300E+2
-1.3793E-1	1.0096E+0	-1.0570E+3
-1.3758E-1	1.0079E+0	-5.6000E+2
-1.3735E-1	1.0101E+0	-9.5200E+2
-1.3699E-1	1.0118E+0	-7.9700E+2
-1.3664E-1	1.0106E+0	-8.5600E+2
-1.3629E-1	1.0137E+0	-4.4900E+2
-1.3593E-1	1.0135E+0	-7.4900E+2
-1.3570E-1	1.0125E+0	-8.9700E+2
-1.3535E-1	1.0147E+0	-6.4000E+2
-1.3499E-1	1.0152E+0	-8.5600E+2
-1.3464E-1	1.0159E+0	-9.5100E+2
-1.3429E-1	1.0149E+0	-1.1500E+3
-1.3393E-1	1.0174E+0	-5.8100E+2
-1.3370E-1	1.0157E+0	-9.1700E+2
-1.3334E-1	1.0171E+0	-7.1800E+2
-1.3299E-1	1.0181E+0	-1.0950E+3
-1.3264E-1	1.0198E+0	-7.5300E+2
-1.3229E-1	1.0203E+0	-1.1900E+2
-1.3205E-1	1.0208E+0	-8.7000E+2
-1.3170E-1	1.0222E+0	-1.0850E+3
-1.3134E-1	1.0205E+0	-2.8100E+2
-1.3099E-1	1.0208E+0	-8.7600E+2
-1.3064E-1	1.0215E+0	-7.2100E+2
-1.3040E-1	1.0208E+0	-8.0100E+2
-1.3005E-1	1.0215E+0	-4.4600E+2
-1.2970E-1	1.0239E+0	-9.0700E+2
-1.2934E-1	1.0249E+0	4.0000E+0
-1.2899E-1	1.0256E+0	-4.8600E+2
-1.2864E-1	1.0244E+0	-1.0240E+3
-1.2840E-1	1.0256E+0	-2.4800E+2
-1.2805E-1	1.0256E+0	-7.2300E+2
-1.2770E-1	1.0273E+0	-1.2830E+3
-1.2734E-1	1.0264E+0	-1.1740E+3
-1.2699E-1	1.0278E+0	-1.0860E+3
-1.2676E-1	1.0283E+0	-1.2070E+3
-1.2640E-1	1.0286E+0	-1.2580E+3
-1.2605E-1	1.0288E+0	-1.2790E+3
-1.2570E-1	1.0283E+0	-9.0700E+2
-1.2534E-1	1.0300E+0	-9.6900E+2
-1.2511E-1	1.0317E+0	-3.1200E+2
-1.2476E-1	1.0295E+0	-5.0100E+2
-1.2440E-1	1.0303E+0	-2.3500E+2
-1.2405E-1	1.0307E+0	-8.5300E+2
-1.2370E-1	1.0303E+0	-4.6000E+2
-1.2346E-1	1.0303E+0	-6.2000E+1
-1.2311E-1	1.0312E+0	-7.7800E+2
-1.2276E-1	1.0315E+0	-3.9100E+2
-1.2240E-1	1.0317E+0	-1.9900E+2
-1.2205E-1	1.0324E+0	-1.0080E+3
-1.2170E-1	1.0332E+0	-3.0400E+2
-1.2146E-1	1.0324E+0	-7.1000E+2
-1.2111E-1	1.0332E+0	-8.9500E+2
-1.2076E-1	1.0346E+0	-4.8400E+2
-1.2040E-1	1.0346E+0	-1.6700E+2
-1.2005E-1	1.0351E+0	-3.9300E+2
-1.1981E-1	1.0339E+0	-6.3100E+2
-1.1946E-1	1.0361E+0	-8.4500E+2
-1.1911E-1	1.0366E+0	-1.1420E+3
-1.1876E-1	1.0351E+0	-5.7800E+2
-1.1840E-1	1.0375E+0	-2.1300E+2
-1.1817E-1	1.0358E+0	-9.4100E+2
-1.1781E-1	1.0373E+0	-4.0600E+2
-1.1746E-1	1.0361E+0	-8.8100E+2
-1.1711E-1	1.0380E+0	-8.1500E+2
-1.1676E-1	1.0388E+0	-2.0000E+2
-1.1652E-1	1.0378E+0	-8.5300E+2
-1.1617E-1	1.0385E+0	-6.0000E+2
-1.1581E-1	1.0373E+0	-7.0000E+2
-1.1546E-1	1.0373E+0	-4.3800E+2
-1.1511E-1	1.0375E+0	-3.5600E+2
-1.1476E-1	1.0405E+0	-7.3500E+2
-1.1452E-1	1.0395E+0	-3.1400E+2
-1.1417E-1	1.0392E+0	-3.4800E+2
-1.1381E-1	1.0395E+0	-6.1600E+2
-1.1346E-1	1.0392E+0	-1.4690E+3
-1.1311E-1	1.0402E+0	-7.2800E+2
-1.1287E-1	1.0409E+0	-5.0000E+0
-1.1252E-1	1.0400E+0	-8.8100E+2
-1.1217E-1	1.0417E+0	-5.2200E+2
-1.1181E-1	1.0388E+0	-4.1400E+2
-1.1146E-1	1.0412E+0	-1.3300E+3
-1.1123E-1	1.0417E+0	-8.0400E+2
-1.1087E-1	1.0409E+0	-3.5500E+2
-1.1052E-1	1.0412E+0	-4.5300E+2
-1.1017E-1	1.0419E+0	-2.6900E+2
-1.0981E-1	1.0412E+0	-5.8700E+2
-1.0946E-1	1.0417E+0	-5.8200E+2
-1.0923E-1	1.0402E+0	-6.4100E+2
-1.0887E-1	1.0426E+0	-6.8600E+2
-1.0852E-1	1.0434E+0	-8.6200E+2
-1.0817E-1	1.0436E+0	-2.5800E+2
-1.0781E-1	1.0424E+0	-2.2400E+2
-1.0758E-1	1.0434E+0	-9.1500E+2
-1.0723E-1	1.0419E+0	-4.8900E+2
-1.0687E-1	1.0436E+0	-8.0700E+2
-1.0652E-1	1.0426E+0	-5.6200E+2
-1.0617E-1	1.0426E+0	-4.8900E+2
-1.0593E-1	1.0441E+0	-9.5800E+2
-1.0558E-1	1.0441E+0	-8.2700E+2
-1.0523E-1	1.0424E+0	-1.3340E+3
-1.0487E-1	1.0446E+0	-1.0210E+3
-1.0452E-1	1.0424E+0	-7.2900E+2
-1.0428E-1	1.0431E+0	-3.7100E+2
-1.0393E-1	1.0453E+0	-6.9000E+2
-1.0358E-1	1.0446E+0	-2.9300E+2
-1.0323E-1	1.0443E+0	1.0400E+2
-1.0287E-1	1.0448E+0	-8.4300E+2
-1.0252E-1	1.0441E+0	-3.5200E+2
-1.0228E-1	1.0424E+0	-1.4100E+2
-1.0193E-1	1.0458E+0	-8.7900E+2
-1.0158E-1	1.0448E+0	-7.0800E+2
-1.0122E-1	1.0439E+0	-1.1880E+3
-1.0087E-1	1.0446E+0	-6.5000E+1
-1.0064E-1	1.0463E+0	-6.9100E+2
-1.0028E-1	1.0448E+0	-1.0200E+3
-9.9931E-2	1.0465E+0	-2.9000E+2
-9.9578E-2	1.0451E+0	-4.7100E+2
-9.9225E-2	1.0470E+0	-1.2670E+3
-9.8989E-2	1.0460E+0	-9.5100E+2
-9.8636E-2	1.0460E+0	-7.9300E+2
-9.8284E-2	1.0465E+0	-6.1600E+2
-9.7931E-2	1.0448E+0	-9.6100E+2
-9.7578E-2	1.0448E+0	4.1000E+1
-9.7342E-2	1.0453E+0	-5.3100E+2
-9.6989E-2	1.0460E+0	-2.5400E+2
-9.6636E-2	1.0446E+0	-7.6000E+2
-9.6283E-2	1.0465E+0	-5.2600E+2
-9.5930E-2	1.0456E+0	-2.9600E+2
-9.5577E-2	1.0451E+0	-4.4500E+2
-9.5342E-2	1.0480E+0	-6.2700E+2
-9.4989E-2	1.0451E+0	-4.0800E+2
-9.4636E-2	1.0456E+0	-2.6000E+2
-9.4283E-2	1.0477E+0	-5.0000E+2
-9.3930E-2	1.0477E+0	-6.3400E+2
-9.3695E-2	1.0468E+0	-6.9900E+2
-9.3342E-2	1.0482E+0	-6.1700E+2
-9.2989E-2	1.0470E+0	-4.0300E+2
-9.2636E-2	1.0468E+0	-5.6900E+2
-9.2283E-2	1.0470E+0	-7.7300E+2
-9.2048E-2	1.0458E+0	-7.9100E+2
-9.1695E-2	1.0480E+0	-1.6000E+1
-9.1342E-2	1.0458E+0	-3.5400E+2
-9.0989E-2	1.0494E+0	-4.6500E+2
-9.0636E-2	1.0482E+0	-5.7000E+2
-9.0401E-2	1.0470E+0	-8.5600E+2
-9.0048E-2	1.0468E+0	-3.4500E+2
-8.9695E-2	1.0456E+0	-6.6600E+2
-8.9342E-2	1.0468E+0	-3.9100E+2
-8.8989E-2	1.0473E+0	-4.3900E+2
-8.8636E-2	1.0480E+0	-4.3600E+2
-8.8400E-2	1.0473E+0	-2.6800E+2
-8.8047E-2	1.0465E+0	-2.4400E+2
-8.7694E-2	1.0473E+0	-3.9100E+2
-8.7342E-2	1.0463E+0	-9.3700E+2
-8.6989E-2	1.0470E+0	-2.6400E+2
-8.6753E-2	1.0465E+0	-6.9300E+2
-8.6400E-2	1.0477E+0	-9.9400E+2
-8.6047E-2	1.0465E+0	-6.2300E+2
-8.5694E-2	1.0458E+0	-1.1810E+3
