Aux out [V]	Aux in [V]	PDH out [a.u.]
-6.4456E-1	1.0662E+0	-4.9200E+2
-6.4374E-1	1.0667E+0	-9.2400E+2
-6.4303E-1	1.0655E+0	-1.5900E+2
-6.4221E-1	1.0643E+0	-1.0400E+3
-6.4138E-1	1.0657E+0	-7.5800E+2
-6.4056E-1	1.0655E+0	-5.3500E+2
-6.3974E-1	1.0648E+0	-4.3500E+2
-6.3903E-1	1.0638E+0	-1.6400E+2
-6.3821E-1	1.0635E+0	-3.5700E+2
-6.3738E-1	1.0626E+0	-2.4000E+2
-6.3656E-1	1.0623E+0	-1.0800E+2
-6.3574E-1	1.0638E+0	-6.8100E+2
-6.3503E-1	1.0621E+0	-4.5100E+2
-6.3421E-1	1.0633E+0	-7.0300E+2
-6.3338E-1	1.0628E+0	2.2500E+2
-6.3256E-1	1.0621E+0	-5.6100E+2
-6.3174E-1	1.0609E+0	-1.0270E+3
-6.3091E-1	1.0614E+0	-1.4600E+2
-6.3021E-1	1.0587E+0	-1.4780E+3
-6.2938E-1	1.0592E+0	-6.0300E+2
-6.2856E-1	1.0599E+0	-6.4000E+2
-6.2773E-1	1.0592E+0	-7.1600E+2
-6.2691E-1	1.0594E+0	-1.4600E+2
-6.2621E-1	1.0575E+0	-3.9700E+2
-6.2538E-1	1.0575E+0	-3.3800E+2
-6.2456E-1	1.0553E+0	-5.4400E+2
-6.2373E-1	1.0567E+0	1.3600E+2
-6.2291E-1	1.0555E+0	-2.0700E+2
-6.2221E-1	1.0558E+0	-2.9700E+2
-6.2138E-1	1.0543E+0	-2.5200E+2
-6.2056E-1	1.0536E+0	-8.2800E+2
-6.1973E-1	1.0516E+0	-8.9900E+2
-6.1891E-1	1.0538E+0	-1.8500E+2
-6.1820E-1	1.0524E+0	-5.2300E+2
-6.1738E-1	1.0514E+0	-5.5600E+2
-6.1656E-1	1.0509E+0	-3.7200E+2
-6.1573E-1	1.0499E+0	-8.6900E+2
-6.1491E-1	1.0490E+0	-1.5700E+2
-6.1420E-1	1.0492E+0	-3.1200E+2
-6.1338E-1	1.0492E+0	-4.3500E+2
-6.1256E-1	1.0485E+0	-3.9700E+2
-6.1173E-1	1.0475E+0	-3.6400E+2
-6.1091E-1	1.0460E+0	-5.7000E+1
-6.1009E-1	1.0451E+0	-5.1200E+2
-6.0938E-1	1.0434E+0	5.7000E+1
-6.0856E-1	1.0431E+0	-2.9600E+2
-6.0773E-1	1.0434E+0	-3.5000E+2
-6.0691E-1	1.0422E+0	-2.3200E+2
-6.0609E-1	1.0419E+0	-4.5000E+1
-6.0538E-1	1.0414E+0	-3.6100E+2
-6.0456E-1	1.0395E+0	-4.4900E+2
-6.0373E-1	1.0390E+0	-4.3800E+2
-6.0291E-1	1.0378E+0	-2.8400E+2
-6.0209E-1	1.0368E+0	-1.2100E+2
-6.0138E-1	1.0358E+0	-8.0000E+1
-6.0056E-1	1.0361E+0	-4.3800E+2
-5.9973E-1	1.0354E+0	-3.4700E+2
-5.9891E-1	1.0356E+0	-4.0700E+2
-5.9809E-1	1.0341E+0	2.4300E+2
-5.9738E-1	1.0298E+0	-5.7900E+2
-5.9656E-1	1.0300E+0	6.5000E+1
-5.9573E-1	1.0286E+0	6.0000E+0
-5.9491E-1	1.0288E+0	-3.7000E+2
-5.9409E-1	1.0290E+0	-3.4500E+2
-5.9338E-1	1.0254E+0	-1.5300E+2
-5.9256E-1	1.0256E+0	4.0000E+1
-5.9173E-1	1.0222E+0	1.4000E+2
-5.9091E-1	1.0227E+0	-1.8400E+2
-5.9009E-1	1.0215E+0	-5.6000E+2
-5.8938E-1	1.0213E+0	-4.9000E+2
-5.8856E-1	1.0201E+0	-4.4000E+1
-5.8773E-1	1.0181E+0	4.8900E+2
-5.8691E-1	1.0167E+0	-8.5000E+1
-5.8608E-1	1.0164E+0	-2.0600E+2
-5.8526E-1	1.0145E+0	1.4000E+1
-5.8456E-1	1.0123E+0	-3.2300E+2
-5.8373E-1	1.0128E+0	-4.1000E+2
-5.8291E-1	1.0113E+0	-6.1700E+2
-5.8208E-1	1.0086E+0	-4.0000E+1
-5.8126E-1	1.0089E+0	-1.4200E+2
-5.8055E-1	1.0064E+0	-8.4700E+2
-5.7973E-1	1.0045E+0	9.9000E+1
-5.7891E-1	1.0028E+0	-2.8300E+2
-5.7808E-1	1.0018E+0	-3.4800E+2
-5.7726E-1	9.9989E-1	-3.0600E+2
-5.7655E-1	9.9916E-1	-3.6800E+2
-5.7573E-1	9.9819E-1	-3.5100E+2
-5.7491E-1	9.9576E-1	-1.2000E+1
-5.7408E-1	9.9381E-1	2.1300E+2
-5.7326E-1	9.9381E-1	7.0000E+1
-5.7255E-1	9.8944E-1	-5.9600E+2
-5.7173E-1	9.8871E-1	-5.4600E+2
-5.7091E-1	9.8871E-1	4.2700E+2
-5.7008E-1	9.8750E-1	2.7500E+2
-5.6926E-1	9.8458E-1	1.0000E+0
-5.6855E-1	9.8410E-1	-1.5800E+2
-5.6773E-1	9.8094E-1	-6.8700E+2
-5.6691E-1	9.7972E-1	4.9000E+1
-5.6608E-1	9.7754E-1	-2.8700E+2
-5.6526E-1	9.7584E-1	-5.2000E+2
-5.6455E-1	9.7389E-1	6.4000E+1
-5.6373E-1	9.7341E-1	1.7200E+2
-5.6291E-1	9.7171E-1	-3.6800E+2
-5.6208E-1	9.7025E-1	-3.7000E+1
-5.6126E-1	9.6734E-1	-3.7200E+2
-5.6044E-1	9.6636E-1	-2.7600E+2
-5.5973E-1	9.6588E-1	5.2700E+2
-5.5891E-1	9.6418E-1	-3.8000E+2
-5.5808E-1	9.6223E-1	-4.4100E+2
-5.5726E-1	9.5810E-1	-4.1300E+2
-5.5644E-1	9.5640E-1	-5.7000E+2
-5.5573E-1	9.5495E-1	-2.0700E+2
-5.5491E-1	9.5106E-1	-3.6500E+2
-5.5408E-1	9.4960E-1	5.4400E+2
-5.5326E-1	9.4839E-1	-1.1500E+2
-5.5244E-1	9.4571E-1	-2.2400E+2
-5.5173E-1	9.4328E-1	-5.4000E+2
-5.5091E-1	9.4061E-1	-1.2300E+2
-5.5008E-1	9.3745E-1	-1.3500E+2
-5.4926E-1	9.3527E-1	-7.1300E+2
-5.4843E-1	9.3284E-1	8.2000E+1
-5.4773E-1	9.3235E-1	-2.7600E+2
-5.4691E-1	9.2968E-1	-4.4000E+1
-5.4608E-1	9.2944E-1	-4.9800E+2
-5.4526E-1	9.2652E-1	-3.1800E+2
-5.4443E-1	9.2555E-1	1.9100E+2
-5.4373E-1	9.2531E-1	-3.4600E+2
-5.4291E-1	9.2482E-1	-3.3300E+2
-5.4208E-1	9.2482E-1	-5.6000E+2
-5.4126E-1	9.2434E-1	7.3000E+2
-5.4043E-1	9.1851E-1	3.0900E+2
-5.3973E-1	9.1438E-1	6.7100E+2
-5.3890E-1	9.0952E-1	3.3100E+2
-5.3808E-1	9.0636E-1	3.8800E+2
-5.3738E-1	9.0296E-1	8.4800E+2
-5.3643E-1	9.0077E-1	-3.9000E+1
-5.3573E-1	8.9858E-1	2.0800E+2
-5.3490E-1	8.9300E-1	-3.4200E+2
-5.3408E-1	8.9105E-1	3.3000E+2
-5.3337E-1	8.8911E-1	-2.7200E+2
-5.3243E-1	8.8765E-1	-3.0000E+1
-5.3161E-1	8.8449E-1	2.6800E+2
-5.3090E-1	8.8231E-1	-1.9100E+2
-5.3008E-1	8.8085E-1	5.4000E+2
-5.2937E-1	8.7769E-1	-3.5800E+2
-5.2843E-1	8.7818E-1	-1.3500E+2
-5.2761E-1	8.7405E-1	-1.5900E+2
-5.2690E-1	8.7283E-1	8.4000E+1
-5.2608E-1	8.7235E-1	-3.7000E+2
-5.2526E-1	8.7405E-1	-1.0730E+3
-5.2443E-1	8.7308E-1	-2.0700E+2
-5.2361E-1	8.6895E-1	3.9800E+2
-5.2290E-1	8.6652E-1	1.4290E+3
-5.2208E-1	8.6287E-1	6.6300E+2
-5.2126E-1	8.5607E-1	2.1900E+2
-5.2043E-1	8.5559E-1	1.1000E+2
-5.1961E-1	8.4976E-1	2.8100E+2
-5.1890E-1	8.4854E-1	4.0700E+2
-5.1808E-1	8.4563E-1	-6.0400E+2
-5.1726E-1	8.4441E-1	-2.9000E+1
-5.1655E-1	8.4222E-1	-1.5900E+2
-5.1561E-1	8.4052E-1	2.2400E+2
-5.1490E-1	8.4174E-1	-7.3000E+1
-5.1408E-1	8.4393E-1	-5.9700E+2
-5.1326E-1	8.4830E-1	-9.8100E+2
-5.1255E-1	8.6190E-1	-9.0200E+2
-5.1161E-1	8.6263E-1	1.1380E+3
-5.1078E-1	8.4538E-1	1.5350E+3
-5.1008E-1	8.3299E-1	5.3100E+2
-5.0926E-1	8.2449E-1	9.1000E+2
-5.0855E-1	8.1915E-1	2.8600E+2
-5.0761E-1	8.1550E-1	1.6200E+2
-5.0678E-1	8.1332E-1	-1.4500E+2
-5.0608E-1	8.0991E-1	8.9000E+1
-5.0526E-1	8.0773E-1	-2.0500E+2
-5.0443E-1	8.0457E-1	3.8000E+1
-5.0361E-1	8.0481E-1	4.3200E+2
-5.0278E-1	8.0336E-1	-2.7800E+2
-5.0208E-1	8.0165E-1	-2.6400E+2
-5.0125E-1	8.0068E-1	-1.6900E+2
-5.0043E-1	7.9971E-1	6.1000E+1
-4.9961E-1	8.0117E-1	-4.7900E+2
-4.9878E-1	8.0238E-1	-3.8500E+2
-4.9808E-1	8.0603E-1	-4.1800E+2
-4.9725E-1	8.1429E-1	-1.2890E+3
-4.9643E-1	8.3056E-1	-2.4430E+3
-4.9573E-1	8.5899E-1	-4.1960E+3
-4.9478E-1	8.8085E-1	-9.6200E+2
-4.9408E-1	8.6555E-1	2.7640E+3
-4.9325E-1	8.3445E-1	2.6320E+3
-4.9243E-1	8.1162E-1	1.4100E+3
-4.9172E-1	7.9704E-1	1.0140E+3
-4.9078E-1	7.8708E-1	1.4100E+2
-4.9008E-1	7.8028E-1	6.2600E+2
-4.8925E-1	7.7493E-1	2.3000E+2
-4.8843E-1	7.6910E-1	1.3000E+1
-4.8772E-1	7.6716E-1	2.8600E+2
-4.8678E-1	7.6376E-1	-1.1200E+2
-4.8596E-1	7.6084E-1	-6.2000E+1
-4.8525E-1	7.5914E-1	-3.4200E+2
-4.8443E-1	7.5841E-1	-3.1200E+2
-4.8372E-1	7.5404E-1	-5.9000E+1
-4.8278E-1	7.5550E-1	1.1800E+2
-4.8196E-1	7.5137E-1	-4.5200E+2
-4.8125E-1	7.5015E-1	2.0900E+2
-4.8043E-1	7.4821E-1	-2.1300E+2
-4.7961E-1	7.4797E-1	-3.6400E+2
-4.7878E-1	7.4554E-1	-5.6600E+2
-4.7796E-1	7.4602E-1	-4.5400E+2
-4.7725E-1	7.4578E-1	-1.7000E+2
-4.7643E-1	7.4554E-1	1.2000E+1
-4.7561E-1	7.4359E-1	5.8000E+1
-4.7490E-1	7.4335E-1	-3.7200E+2
-4.7396E-1	7.4214E-1	4.0000E+0
-4.7325E-1	7.4335E-1	-1.9300E+2
-4.7243E-1	7.4189E-1	3.8000E+2
-4.7161E-1	7.4165E-1	3.9000E+1
-4.7090E-1	7.4141E-1	-6.2500E+2
-4.6996E-1	7.4165E-1	-8.6100E+2
-4.6925E-1	7.4214E-1	-4.4200E+2
-4.6843E-1	7.4335E-1	-5.2200E+2
-4.6761E-1	7.4651E-1	-6.5000E+1
-4.6690E-1	7.5210E-1	-1.8430E+3
-4.6596E-1	7.5720E-1	-1.1770E+3
-4.6525E-1	7.5963E-1	5.4600E+2
-4.6443E-1	7.5355E-1	7.7500E+2
-4.6360E-1	7.4821E-1	3.6500E+2
-4.6290E-1	7.4627E-1	1.7800E+2
-4.6196E-1	7.4627E-1	-2.6000E+1
-4.6113E-1	7.4505E-1	-8.3600E+2
-4.6043E-1	7.4627E-1	-8.4100E+2
-4.5960E-1	7.4627E-1	-5.6000E+1
-4.5890E-1	7.4894E-1	-3.3900E+2
-4.5796E-1	7.4699E-1	-8.1800E+2
-4.5713E-1	7.4894E-1	-6.0600E+2
-4.5643E-1	7.5015E-1	-8.1200E+2
-4.5560E-1	7.5307E-1	-4.6300E+2
-4.5478E-1	7.5404E-1	-1.4400E+2
-4.5407E-1	7.5574E-1	-2.6400E+2
-4.5313E-1	7.5598E-1	-3.1500E+2
-4.5243E-1	7.5720E-1	-5.3400E+2
-4.5160E-1	7.5841E-1	-8.8600E+2
-4.5078E-1	7.6011E-1	-4.4500E+2
-4.5007E-1	7.6206E-1	-8.9700E+2
-4.4913E-1	7.6473E-1	-6.2700E+2
-4.4843E-1	7.6789E-1	-9.6300E+2
-4.4760E-1	7.6740E-1	-2.7700E+2
-4.4678E-1	7.6837E-1	-1.1310E+3
-4.4607E-1	7.7275E-1	-6.8600E+2
-4.4513E-1	7.7493E-1	-8.8300E+2
-4.4443E-1	7.7663E-1	-4.1500E+2
-4.4360E-1	7.7906E-1	-1.1610E+3
-4.4278E-1	7.8076E-1	-3.2600E+2
-4.4207E-1	7.8222E-1	-6.2000E+2
-4.4113E-1	7.8586E-1	-1.1240E+3
-4.4031E-1	7.8805E-1	-1.0110E+3
-4.3960E-1	7.8999E-1	-5.7500E+2
-4.3878E-1	7.9291E-1	-8.4000E+2
-4.3807E-1	7.9607E-1	-5.0500E+2
-4.3713E-1	7.9752E-1	-9.6200E+2
-4.3631E-1	8.0311E-1	-4.3700E+2
-4.3560E-1	8.0263E-1	-7.7700E+2
-4.3478E-1	8.0578E-1	-9.7900E+2
-4.3396E-1	8.0797E-1	-8.4200E+2
-4.3325E-1	8.1186E-1	-9.2000E+2
-4.3231E-1	8.1332E-1	-1.8150E+3
-4.3160E-1	8.1599E-1	-1.1450E+3
-4.3078E-1	8.1987E-1	-1.1500E+3
-4.2996E-1	8.2279E-1	-1.0960E+3
-4.2925E-1	8.2668E-1	-4.3400E+2
-4.2831E-1	8.2838E-1	-9.1400E+2
-4.2760E-1	8.3056E-1	-9.4400E+2
-4.2678E-1	8.3396E-1	-9.1900E+2
-4.2596E-1	8.3688E-1	-1.0910E+3
-4.2525E-1	8.3955E-1	-9.1200E+2
-4.2431E-1	8.4344E-1	-9.6800E+2
-4.2360E-1	8.4733E-1	-1.1000E+3
-4.2278E-1	8.5048E-1	-1.3090E+3
-4.2195E-1	8.5364E-1	-1.2380E+3
-4.2125E-1	8.5874E-1	-7.7600E+2
-4.2031E-1	8.5947E-1	-9.2000E+2
-4.1960E-1	8.6433E-1	-7.6600E+2
-4.1878E-1	8.6652E-1	-7.9000E+2
-4.1795E-1	8.6968E-1	-1.2660E+3
-4.1725E-1	8.7283E-1	-1.0510E+3
-4.1631E-1	8.7405E-1	-8.1800E+2
-4.1548E-1	8.7794E-1	-1.0800E+3
-4.1478E-1	8.8061E-1	-1.0440E+3
-4.1395E-1	8.8620E-1	-9.4900E+2
-4.1325E-1	8.8790E-1	-7.7100E+2
-4.1242E-1	8.9203E-1	-1.1070E+3
-4.1148E-1	8.9373E-1	-1.3700E+3
-4.1078E-1	8.9786E-1	-5.2500E+2
-4.0995E-1	8.9931E-1	-1.1720E+3
-4.0913E-1	9.0490E-1	-9.3800E+2
-4.0842E-1	9.0587E-1	-1.6550E+3
-4.0748E-1	9.0879E-1	-1.3020E+3
-4.0678E-1	9.1219E-1	-9.2800E+2
-4.0595E-1	9.1632E-1	-6.8000E+2
-4.0513E-1	9.1826E-1	-9.7100E+2
-4.0442E-1	9.2166E-1	-1.0040E+3
-4.0348E-1	9.2482E-1	-1.4100E+3
-4.0278E-1	9.2701E-1	-7.4500E+2
-4.0195E-1	9.2968E-1	-9.9100E+2
-4.0113E-1	9.3187E-1	-1.1540E+3
-4.0042E-1	9.3745E-1	-9.2600E+2
-3.9948E-1	9.3867E-1	-9.7700E+2
-3.9878E-1	9.4134E-1	-9.0700E+2
-3.9795E-1	9.4207E-1	-1.0860E+3
-3.9713E-1	9.4620E-1	-8.2500E+2
-3.9642E-1	9.4863E-1	-1.5000E+1
-3.9548E-1	9.5227E-1	-7.0000E+2
-3.9466E-1	9.5227E-1	-7.1500E+2
-3.9395E-1	9.5543E-1	-8.4100E+2
-3.9313E-1	9.5883E-1	-6.3400E+2
-3.9242E-1	9.6126E-1	-9.2500E+2
-3.9160E-1	9.6296E-1	-1.1190E+3
-3.9066E-1	9.6563E-1	-7.5600E+2
-3.8995E-1	9.6734E-1	-2.8100E+2
-3.8913E-1	9.6952E-1	-1.1630E+3
-3.8831E-1	9.7292E-1	-7.2400E+2
-3.8760E-1	9.7438E-1	-1.0510E+3
-3.8666E-1	9.7559E-1	-1.7180E+3
-3.8595E-1	9.7730E-1	-7.1800E+2
-3.8513E-1	9.7972E-1	-5.2100E+2
-3.8430E-1	9.8167E-1	-1.0390E+3
-3.8360E-1	9.8264E-1	-9.1000E+1
-3.8266E-1	9.8458E-1	-1.1870E+3
-3.8195E-1	9.8653E-1	-1.1860E+3
-3.8113E-1	9.9017E-1	-7.5500E+2
-3.8030E-1	9.8993E-1	-5.0200E+2
-3.7960E-1	9.9333E-1	-1.4570E+3
-3.7866E-1	9.9284E-1	-6.9100E+2
-3.7795E-1	9.9357E-1	-5.4500E+2
-3.7713E-1	9.9406E-1	-7.1000E+2
-3.7630E-1	9.9649E-1	-1.2360E+3
-3.7560E-1	9.9624E-1	-1.0980E+3
-3.7466E-1	9.9916E-1	-7.4300E+2
-3.7395E-1	1.0009E+0	-2.6500E+2
-3.7313E-1	1.0013E+0	-4.1600E+2
-3.7230E-1	1.0004E+0	-1.1270E+3
-3.7160E-1	1.0028E+0	-4.6500E+2
-3.7077E-1	1.0035E+0	-2.9500E+2
-3.6983E-1	1.0050E+0	-6.8900E+2
-3.6913E-1	1.0057E+0	-2.2900E+2
-3.6830E-1	1.0057E+0	-7.0500E+2
-3.6760E-1	1.0067E+0	-8.4100E+2
-3.6677E-1	1.0067E+0	-7.0100E+2
-3.6583E-1	1.0064E+0	-6.2500E+2
-3.6513E-1	1.0077E+0	-5.8300E+2
-3.6430E-1	1.0047E+0	-1.1470E+3
-3.6348E-1	1.0077E+0	-4.9800E+2
-3.6277E-1	1.0079E+0	-8.4200E+2
-3.6183E-1	1.0074E+0	-9.2100E+2
-3.6113E-1	1.0052E+0	-1.1400E+2
-3.6030E-1	1.0067E+0	-2.5800E+2
-3.5948E-1	1.0081E+0	-6.6100E+2
-3.5877E-1	1.0077E+0	-3.2100E+2
-3.5783E-1	1.0057E+0	-6.3800E+2
-3.5713E-1	1.0060E+0	-7.7700E+2
-3.5630E-1	1.0062E+0	-8.8400E+2
-3.5548E-1	1.0057E+0	-5.2300E+2
-3.5477E-1	1.0038E+0	-6.7400E+2
-3.5383E-1	1.0050E+0	-6.1900E+2
-3.5313E-1	1.0028E+0	7.0000E+0
-3.5230E-1	1.0021E+0	-3.0700E+2
-3.5148E-1	1.0004E+0	-1.9700E+2
-3.5077E-1	1.0001E+0	1.6300E+2
-3.4995E-1	9.9892E-1	-2.9600E+2
-3.4901E-1	9.9746E-1	2.8500E+2
-3.4830E-1	9.9843E-1	-5.1000E+2
-3.4748E-1	9.9406E-1	-6.5900E+2
-3.4677E-1	9.9381E-1	-2.0500E+2
-3.4595E-1	9.9357E-1	1.0700E+2
-3.4501E-1	9.9090E-1	-1.3700E+2
-3.4430E-1	9.8871E-1	-3.7600E+2
-3.4348E-1	9.8677E-1	1.4000E+1
-3.4265E-1	9.8483E-1	-3.3000E+1
-3.4195E-1	9.8385E-1	-3.5000E+1
-3.4101E-1	9.8385E-1	2.3400E+2
-3.4030E-1	9.7997E-1	1.4500E+2
-3.3948E-1	9.7705E-1	5.6700E+2
-3.3865E-1	9.7438E-1	2.5600E+2
-3.3795E-1	9.7414E-1	1.8700E+2
-3.3701E-1	9.6952E-1	5.7500E+2
-3.3630E-1	9.6734E-1	1.8400E+2
-3.3548E-1	9.6491E-1	-3.2800E+2
-3.3465E-1	9.6345E-1	-2.0000E+0
-3.3395E-1	9.5956E-1	5.6900E+2
-3.3301E-1	9.5640E-1	3.8300E+2
-3.3230E-1	9.5276E-1	1.4900E+2
-3.3148E-1	9.5130E-1	-2.4600E+2
-3.3065E-1	9.4693E-1	-4.0000E+0
-3.2995E-1	9.4523E-1	7.6700E+2
-3.2912E-1	9.4110E-1	2.8100E+2
-3.2830E-1	9.3770E-1	-3.1600E+2
-3.2748E-1	9.3624E-1	-5.7000E+1
-3.2665E-1	9.3017E-1	2.0700E+2
-3.2595E-1	9.2798E-1	-6.0000E+0
-3.2512E-1	9.2239E-1	3.7200E+2
-3.2418E-1	9.2045E-1	4.2700E+2
-3.2348E-1	9.1656E-1	4.2900E+2
-3.2265E-1	9.1146E-1	5.5300E+2
-3.2195E-1	9.0830E-1	1.5000E+2
-3.2112E-1	9.0417E-1	8.1600E+2
-3.2018E-1	8.9931E-1	2.1400E+2
-3.1948E-1	8.9470E-1	5.2700E+2
-3.1865E-1	8.9203E-1	6.2300E+2
-3.1783E-1	8.8692E-1	5.9600E+2
-3.1712E-1	8.8134E-1	-1.6000E+2
