Aux out [V]	Aux in [V]	PDH out [a.u.]
-4.3941E-3	1.0385E+0	-8.2400E+2
-3.4529E-3	1.0409E+0	-5.5300E+2
-2.5116E-3	1.0400E+0	-3.1700E+2
-1.5704E-3	1.0383E+0	-5.6200E+2
-6.2915E-4	1.0383E+0	-7.7600E+2
3.1209E-4	1.0405E+0	-1.2580E+3
1.2533E-3	1.0395E+0	-2.8800E+2
2.1946E-3	1.0383E+0	-1.6600E+2
3.1358E-3	1.0390E+0	-8.9000E+2
4.0771E-3	1.0400E+0	-6.7200E+2
5.0183E-3	1.0395E+0	-7.6600E+2
5.9596E-3	1.0392E+0	-2.8900E+2
6.9008E-3	1.0392E+0	-1.0480E+3
7.8421E-3	1.0397E+0	-8.2400E+2
8.7833E-3	1.0385E+0	-6.8300E+2
9.7246E-3	1.0388E+0	-5.1700E+2
1.0666E-2	1.0405E+0	-7.4700E+2
1.1607E-2	1.0402E+0	-8.0800E+2
1.2548E-2	1.0395E+0	-4.3100E+2
1.3490E-2	1.0392E+0	-6.6000E+1
1.4431E-2	1.0390E+0	-9.0600E+2
1.5372E-2	1.0385E+0	-6.3900E+2
1.6313E-2	1.0375E+0	-4.5400E+2
1.7255E-2	1.0363E+0	-2.3600E+2
1.8196E-2	1.0375E+0	-2.7600E+2
1.9137E-2	1.0397E+0	-9.0700E+2
2.0078E-2	1.0390E+0	-7.3800E+2
2.1020E-2	1.0375E+0	-8.7000E+2
2.1961E-2	1.0392E+0	-4.3100E+2
2.2902E-2	1.0388E+0	-5.0900E+2
2.3843E-2	1.0388E+0	-9.0000E+2
2.4785E-2	1.0405E+0	-7.9900E+2
2.5726E-2	1.0380E+0	-1.1560E+3
2.6667E-2	1.0378E+0	-5.9000E+2
2.7608E-2	1.0383E+0	-5.6100E+2
2.8550E-2	1.0368E+0	-7.4700E+2
2.9491E-2	1.0380E+0	-2.3300E+2
3.0432E-2	1.0385E+0	-3.4600E+2
3.1256E-2	1.0378E+0	-3.2800E+2
3.2314E-2	1.0363E+0	1.3500E+2
3.3256E-2	1.0388E+0	-4.8200E+2
3.4197E-2	1.0380E+0	-6.2000E+2
3.5138E-2	1.0378E+0	-8.3100E+2
3.5962E-2	1.0373E+0	-5.2100E+2
3.7021E-2	1.0375E+0	-4.3200E+2
3.7962E-2	1.0366E+0	-2.9200E+2
3.8903E-2	1.0358E+0	-6.1600E+2
3.9844E-2	1.0371E+0	-6.6600E+2
4.0668E-2	1.0356E+0	-6.7100E+2
4.1727E-2	1.0373E+0	-3.8100E+2
4.2668E-2	1.0366E+0	-2.8000E+2
4.3609E-2	1.0358E+0	-1.7800E+2
4.4551E-2	1.0358E+0	-7.1000E+1
4.5374E-2	1.0373E+0	-3.4400E+2
4.6433E-2	1.0356E+0	-2.1300E+2
4.7374E-2	1.0361E+0	-6.1600E+2
4.8316E-2	1.0361E+0	-1.6300E+2
4.9257E-2	1.0371E+0	-6.9500E+2
5.0198E-2	1.0373E+0	-4.1400E+2
5.1139E-2	1.0366E+0	-8.1000E+2
5.2081E-2	1.0356E+0	-4.7500E+2
5.3022E-2	1.0356E+0	-2.8100E+2
5.3963E-2	1.0358E+0	-6.5200E+2
5.4904E-2	1.0337E+0	-7.8100E+2
5.5728E-2	1.0358E+0	-7.4100E+2
5.6787E-2	1.0371E+0	-3.5300E+2
5.7728E-2	1.0358E+0	-3.6100E+2
5.8669E-2	1.0346E+0	-6.6100E+2
5.9611E-2	1.0349E+0	-7.6300E+2
6.0434E-2	1.0332E+0	-1.0350E+3
6.1493E-2	1.0344E+0	-7.2300E+2
6.2434E-2	1.0337E+0	-5.2200E+2
6.3376E-2	1.0361E+0	-2.9000E+1
6.4317E-2	1.0351E+0	-4.4100E+2
6.5140E-2	1.0337E+0	-1.0480E+3
6.6199E-2	1.0337E+0	-4.6100E+2
6.7141E-2	1.0334E+0	-1.6100E+2
6.8082E-2	1.0329E+0	-6.4800E+2
6.9023E-2	1.0351E+0	-8.0000E+1
6.9847E-2	1.0346E+0	-7.1100E+2
7.0906E-2	1.0339E+0	-7.0400E+2
7.1847E-2	1.0320E+0	-2.6900E+2
7.2788E-2	1.0339E+0	-3.6600E+2
7.3729E-2	1.0349E+0	-5.6400E+2
7.4553E-2	1.0332E+0	-9.0400E+2
7.5612E-2	1.0334E+0	-1.8100E+2
7.6553E-2	1.0334E+0	-1.3100E+2
7.7494E-2	1.0344E+0	1.9500E+2
7.8436E-2	1.0344E+0	-7.3600E+2
7.9259E-2	1.0329E+0	-4.9700E+2
8.0200E-2	1.0322E+0	-5.4200E+2
8.1259E-2	1.0317E+0	1.6300E+2
8.2201E-2	1.0324E+0	-6.5200E+2
8.3142E-2	1.0332E+0	-1.2310E+3
8.3965E-2	1.0317E+0	-6.3900E+2
8.4907E-2	1.0317E+0	-4.2700E+2
8.5966E-2	1.0324E+0	-4.8300E+2
8.6907E-2	1.0320E+0	-3.8900E+2
8.7848E-2	1.0324E+0	-6.7400E+2
8.8672E-2	1.0312E+0	-2.9400E+2
8.9613E-2	1.0320E+0	-5.1900E+2
9.0672E-2	1.0315E+0	-2.3300E+2
9.1613E-2	1.0317E+0	-8.6200E+2
9.2554E-2	1.0327E+0	1.0100E+2
9.3378E-2	1.0322E+0	-6.3500E+2
9.4319E-2	1.0322E+0	-1.0930E+3
9.5378E-2	1.0324E+0	-9.2100E+2
9.6319E-2	1.0332E+0	-5.0700E+2
9.7261E-2	1.0329E+0	-4.8300E+2
9.8202E-2	1.0327E+0	-6.5700E+2
9.9025E-2	1.0305E+0	-4.1600E+2
1.0008E-1	1.0300E+0	-7.0900E+2
1.0103E-1	1.0310E+0	-4.6600E+2
1.0197E-1	1.0305E+0	-5.8500E+2
1.0291E-1	1.0315E+0	-2.9600E+2
1.0373E-1	1.0312E+0	-5.4000E+2
1.0467E-1	1.0305E+0	-5.2700E+2
1.0573E-1	1.0310E+0	-1.1800E+2
1.0667E-1	1.0312E+0	-4.0800E+2
1.0761E-1	1.0300E+0	-1.1230E+3
1.0844E-1	1.0305E+0	-8.7100E+2
1.0938E-1	1.0300E+0	-6.2700E+2
1.1044E-1	1.0293E+0	-3.9700E+2
1.1138E-1	1.0281E+0	-7.2800E+2
1.1232E-1	1.0303E+0	-8.3600E+2
1.1314E-1	1.0305E+0	-4.9300E+2
1.1409E-1	1.0295E+0	1.1900E+2
1.1514E-1	1.0293E+0	-2.5200E+2
1.1609E-1	1.0305E+0	-1.0400E+2
1.1703E-1	1.0288E+0	-2.2900E+2
1.1785E-1	1.0300E+0	2.2600E+2
1.1879E-1	1.0295E+0	-1.9100E+2
1.1985E-1	1.0293E+0	-2.5700E+2
1.2079E-1	1.0293E+0	-5.5100E+2
1.2173E-1	1.0266E+0	-6.5400E+2
1.2256E-1	1.0293E+0	-7.2700E+2
1.2350E-1	1.0269E+0	-2.3500E+2
1.2456E-1	1.0278E+0	-5.3500E+2
1.2550E-1	1.0278E+0	-4.2600E+2
1.2644E-1	1.0261E+0	2.2200E+2
1.2726E-1	1.0271E+0	-4.7800E+2
1.2820E-1	1.0271E+0	-3.0700E+2
1.2915E-1	1.0283E+0	-9.1000E+1
1.3020E-1	1.0276E+0	-7.3700E+2
1.3115E-1	1.0249E+0	-4.8000E+1
1.3197E-1	1.0269E+0	-5.3700E+2
1.3291E-1	1.0276E+0	-9.8500E+2
1.3385E-1	1.0247E+0	-2.3300E+2
1.3491E-1	1.0254E+0	-1.8400E+2
1.3585E-1	1.0259E+0	-7.1400E+2
1.3668E-1	1.0259E+0	-5.3000E+1
1.3762E-1	1.0252E+0	-5.8000E+1
1.3856E-1	1.0256E+0	-6.1800E+2
1.3962E-1	1.0244E+0	-4.1000E+2
1.4056E-1	1.0242E+0	-1.9900E+2
1.4138E-1	1.0244E+0	-3.6500E+2
1.4232E-1	1.0239E+0	-8.8300E+2
1.4326E-1	1.0249E+0	-6.2400E+2
1.4432E-1	1.0222E+0	-3.8900E+2
1.4526E-1	1.0244E+0	-4.1500E+2
1.4621E-1	1.0222E+0	-1.6400E+2
1.4703E-1	1.0230E+0	-5.2800E+2
1.4797E-1	1.0210E+0	-5.8300E+2
1.4903E-1	1.0218E+0	-3.0600E+2
1.4997E-1	1.0227E+0	-1.1940E+3
1.5091E-1	1.0198E+0	-3.4300E+2
1.5174E-1	1.0193E+0	-7.2200E+2
1.5268E-1	1.0201E+0	-6.0900E+2
1.5362E-1	1.0196E+0	-1.3400E+2
1.5468E-1	1.0196E+0	-6.2200E+2
1.5562E-1	1.0193E+0	-6.4400E+2
1.5644E-1	1.0188E+0	-8.0700E+2
1.5738E-1	1.0188E+0	-4.3700E+2
1.5832E-1	1.0174E+0	-4.8400E+2
1.5938E-1	1.0171E+0	-5.9500E+2
1.6032E-1	1.0154E+0	1.4700E+2
1.6115E-1	1.0142E+0	-5.1200E+2
1.6209E-1	1.0142E+0	5.1000E+1
1.6303E-1	1.0123E+0	-4.8900E+2
1.6409E-1	1.0135E+0	-2.8800E+2
1.6503E-1	1.0120E+0	-5.3000E+2
1.6585E-1	1.0111E+0	-2.9000E+2
1.6680E-1	1.0098E+0	2.7600E+2
1.6774E-1	1.0084E+0	-8.1100E+2
1.6880E-1	1.0096E+0	1.5000E+1
1.6974E-1	1.0062E+0	3.4400E+2
1.7056E-1	1.0060E+0	-2.7900E+2
1.7150E-1	1.0052E+0	-4.0800E+2
1.7244E-1	1.0043E+0	-3.7400E+2
1.7350E-1	1.0045E+0	-4.1100E+2
1.7444E-1	1.0026E+0	8.8000E+1
1.7527E-1	1.0011E+0	5.0000E+2
1.7621E-1	1.0013E+0	5.6900E+2
1.7715E-1	9.9794E-1	-4.8800E+2
1.7809E-1	9.9794E-1	-4.1400E+2
1.7915E-1	9.9600E-1	-7.4200E+2
1.7997E-1	9.9552E-1	-1.2200E+2
1.8091E-1	9.9406E-1	-2.8100E+2
1.8186E-1	9.9211E-1	1.3000E+1
1.8280E-1	9.9114E-1	-2.2800E+2
1.8386E-1	9.8993E-1	1.1500E+2
1.8468E-1	9.8604E-1	-7.6000E+1
1.8562E-1	9.8483E-1	-1.9100E+2
1.8656E-1	9.8410E-1	2.5300E+2
1.8750E-1	9.8313E-1	-1.4300E+2
1.8856E-1	9.7900E-1	-1.7100E+2
1.8939E-1	9.7730E-1	3.7500E+2
1.9033E-1	9.7462E-1	-5.2300E+2
1.9127E-1	9.7414E-1	-2.6200E+2
1.9221E-1	9.7244E-1	1.6100E+2
1.9327E-1	9.6928E-1	3.9600E+2
1.9421E-1	9.6685E-1	7.2500E+2
1.9503E-1	9.6539E-1	-1.2000E+1
1.9597E-1	9.6150E-1	2.0800E+2
1.9692E-1	9.6005E-1	4.3800E+2
1.9797E-1	9.5762E-1	3.9800E+2
1.9880E-1	9.5300E-1	1.5200E+2
1.9974E-1	9.5227E-1	7.4000E+1
2.0068E-1	9.4863E-1	5.8000E+1
2.0162E-1	9.4596E-1	5.5500E+2
2.0256E-1	9.4304E-1	2.7700E+2
2.0350E-1	9.3867E-1	5.9800E+2
2.0445E-1	9.3648E-1	3.6400E+2
2.0539E-1	9.3357E-1	8.7900E+2
2.0633E-1	9.3114E-1	8.0600E+2
2.0727E-1	9.2847E-1	5.8900E+2
2.0821E-1	9.2361E-1	7.1100E+2
2.0915E-1	9.2069E-1	3.0600E+2
2.1009E-1	9.1680E-1	7.4400E+2
2.1103E-1	9.1559E-1	1.7600E+2
2.1197E-1	9.0976E-1	1.0820E+3
2.1292E-1	9.0514E-1	9.8900E+2
2.1386E-1	9.0247E-1	4.7500E+2
2.1480E-1	8.9737E-1	3.1000E+2
2.1574E-1	8.9518E-1	1.2010E+3
2.1668E-1	8.9008E-1	6.8000E+2
2.1762E-1	8.8620E-1	5.7400E+2
2.1856E-1	8.8304E-1	7.6600E+2
2.1950E-1	8.7745E-1	1.0700E+3
2.2045E-1	8.7526E-1	1.1040E+3
2.2139E-1	8.7113E-1	1.3050E+3
2.2233E-1	8.6457E-1	1.5010E+3
2.2327E-1	8.6166E-1	5.9600E+2
2.2421E-1	8.5583E-1	9.4800E+2
2.2515E-1	8.5243E-1	7.5700E+2
2.2609E-1	8.4927E-1	9.1900E+2
2.2703E-1	8.4320E-1	7.0500E+2
2.2798E-1	8.3858E-1	1.3210E+3
2.2892E-1	8.3421E-1	1.6490E+3
2.2986E-1	8.2983E-1	9.7800E+2
2.3080E-1	8.2619E-1	1.3760E+3
2.3174E-1	8.2133E-1	1.3690E+3
2.3268E-1	8.1502E-1	5.9900E+2
2.3362E-1	8.0943E-1	1.2700E+3
2.3456E-1	8.0676E-1	1.6480E+3
2.3551E-1	8.0165E-1	1.2680E+3
2.3645E-1	7.9704E-1	1.3200E+3
2.3739E-1	7.9145E-1	1.4700E+3
2.3833E-1	7.8586E-1	1.3980E+3
2.3927E-1	7.8198E-1	1.5080E+3
2.4021E-1	7.7882E-1	9.8700E+2
2.4115E-1	7.7202E-1	1.2660E+3
2.4209E-1	7.6764E-1	1.3360E+3
2.4304E-1	7.6424E-1	1.0340E+3
2.4398E-1	7.5866E-1	7.5000E+2
2.4492E-1	7.5258E-1	1.9720E+3
2.4586E-1	7.5015E-1	1.4820E+3
2.4680E-1	7.4602E-1	6.8200E+2
2.4774E-1	7.4141E-1	1.3850E+3
2.4868E-1	7.3461E-1	2.2580E+3
2.4962E-1	7.3266E-1	1.7780E+3
2.5057E-1	7.2683E-1	1.6470E+3
2.5139E-1	7.2440E-1	1.4210E+3
2.5245E-1	7.2076E-1	1.4060E+3
2.5339E-1	7.1347E-1	1.3100E+3
2.5433E-1	7.1104E-1	1.5540E+3
2.5527E-1	7.0837E-1	1.4040E+3
2.5610E-1	7.0181E-1	1.9820E+3
2.5715E-1	6.9914E-1	1.2730E+3
2.5810E-1	6.9525E-1	1.3950E+3
2.5904E-1	6.9209E-1	1.6340E+3
2.5998E-1	6.8748E-1	1.1240E+3
2.6080E-1	6.8432E-1	1.1960E+3
2.6186E-1	6.8019E-1	1.2450E+3
2.6280E-1	6.7703E-1	1.3670E+3
2.6374E-1	6.7290E-1	1.5220E+3
2.6468E-1	6.7193E-1	1.2270E+3
2.6551E-1	6.6877E-1	1.1220E+3
2.6657E-1	6.6391E-1	1.5470E+3
2.6751E-1	6.6100E-1	1.2990E+3
2.6845E-1	6.5832E-1	1.8470E+3
2.6939E-1	6.5492E-1	1.5700E+3
2.7033E-1	6.5322E-1	1.0620E+3
2.7127E-1	6.5128E-1	6.8300E+2
2.7221E-1	6.4885E-1	1.0980E+3
2.7316E-1	6.4715E-1	1.5630E+3
2.7410E-1	6.4472E-1	1.3510E+3
2.7504E-1	6.4229E-1	1.0020E+3
2.7586E-1	6.4059E-1	1.3260E+3
2.7692E-1	6.4083E-1	1.0460E+3
2.7786E-1	6.3743E-1	1.1780E+3
2.7880E-1	6.3670E-1	1.6380E+3
2.7974E-1	6.3573E-1	1.2360E+3
2.8057E-1	6.3403E-1	6.6400E+2
2.8163E-1	6.3355E-1	9.1900E+2
2.8257E-1	6.3112E-1	7.4900E+2
2.8351E-1	6.3087E-1	4.7400E+2
2.8445E-1	6.3136E-1	7.5600E+2
2.8527E-1	6.2990E-1	7.3900E+2
2.8633E-1	6.3063E-1	1.1430E+3
2.8727E-1	6.2771E-1	3.3800E+2
2.8822E-1	6.3087E-1	9.7200E+2
2.8916E-1	6.2820E-1	3.3900E+2
2.8998E-1	6.3160E-1	7.4500E+2
2.9104E-1	6.3184E-1	1.1390E+3
2.9198E-1	6.3014E-1	6.1100E+2
2.9292E-1	6.3063E-1	1.0640E+3
2.9386E-1	6.3184E-1	1.0510E+3
2.9469E-1	6.3355E-1	7.4200E+2
2.9575E-1	6.3452E-1	5.7800E+2
2.9669E-1	6.3379E-1	9.1200E+2
2.9763E-1	6.3403E-1	9.3400E+2
2.9857E-1	6.3573E-1	4.8600E+2
2.9939E-1	6.3913E-1	-2.3200E+2
3.0033E-1	6.3913E-1	4.4500E+2
3.0139E-1	6.4083E-1	1.3170E+3
3.0233E-1	6.4375E-1	-2.2500E+2
3.0328E-1	6.4375E-1	3.2900E+2
3.0410E-1	6.4642E-1	-2.4000E+1
3.0504E-1	6.4958E-1	8.5800E+2
3.0610E-1	6.5006E-1	7.5100E+2
3.0704E-1	6.5128E-1	5.0000E+0
3.0798E-1	6.5565E-1	2.5600E+2
3.0881E-1	6.5711E-1	-3.0300E+2
3.0975E-1	6.6027E-1	1.1200E+2
3.1081E-1	6.6245E-1	7.2400E+2
3.1175E-1	6.6683E-1	-1.4500E+2
3.1269E-1	6.6926E-1	2.0600E+2
3.1351E-1	6.7314E-1	-8.0000E+0
3.1445E-1	6.7630E-1	-5.5300E+2
3.1551E-1	6.7752E-1	2.4600E+2
3.1645E-1	6.8189E-1	6.1600E+2
3.1739E-1	6.8723E-1	2.7700E+2
3.1834E-1	6.8942E-1	-2.0200E+2
3.1916E-1	6.9355E-1	-2.1000E+1
3.2022E-1	6.9622E-1	-6.5700E+2
3.2116E-1	7.0205E-1	-3.1700E+2
3.2210E-1	7.0448E-1	-6.7700E+2
3.2304E-1	7.0861E-1	5.8000E+1
3.2387E-1	7.1298E-1	-1.9400E+2
3.2481E-1	7.1590E-1	-1.0200E+2
3.2587E-1	7.1979E-1	-4.8600E+2
3.2681E-1	7.2465E-1	-6.3900E+2
3.2775E-1	7.3048E-1	-1.0220E+3
3.2857E-1	7.3315E-1	-7.7200E+2
3.2951E-1	7.3898E-1	-1.0000E+1
3.3057E-1	7.4238E-1	-1.2800E+2
3.3151E-1	7.4870E-1	-6.8000E+2
3.3245E-1	7.5258E-1	-8.8100E+2
3.3328E-1	7.5647E-1	-3.4000E+2
3.3422E-1	7.6157E-1	-4.2000E+2
3.3528E-1	7.6667E-1	-9.7600E+2
3.3622E-1	7.7202E-1	-4.6800E+2
3.3716E-1	7.7590E-1	-9.3700E+2
3.3798E-1	7.8125E-1	-8.2300E+2
3.3893E-1	7.8611E-1	-6.5800E+2
3.3998E-1	7.9024E-1	-9.7000E+2
3.4093E-1	7.9364E-1	-2.1700E+2
3.4187E-1	7.9752E-1	-9.7300E+2
3.4269E-1	8.0311E-1	-8.7800E+2
3.4363E-1	8.0870E-1	-8.1500E+2
3.4469E-1	8.1283E-1	-2.0200E+2
3.4563E-1	8.1623E-1	-7.6300E+2
3.4657E-1	8.2085E-1	-6.0800E+2
3.4740E-1	8.2692E-1	-4.8300E+2
3.4834E-1	8.3178E-1	-6.9600E+2
3.4928E-1	8.3664E-1	-7.5200E+2
3.5034E-1	8.4052E-1	-9.8800E+2
3.5128E-1	8.4441E-1	-6.4100E+2
3.5210E-1	8.5097E-1	-7.5700E+2
3.5304E-1	8.5073E-1	-5.7100E+2
3.5399E-1	8.5704E-1	-7.5000E+2
3.5504E-1	8.6020E-1	-7.0500E+2
3.5599E-1	8.6336E-1	-8.6300E+2
3.5681E-1	8.6895E-1	-1.1290E+3
3.5775E-1	8.7308E-1	-1.0830E+3
3.5869E-1	8.7696E-1	-8.5100E+2
3.5975E-1	8.8182E-1	-6.3400E+2
3.6069E-1	8.8449E-1	-8.5100E+2
3.6152E-1	8.8838E-1	-1.6100E+2
3.6246E-1	8.9203E-1	-9.2100E+2
3.6340E-1	8.9470E-1	-6.6700E+2
3.6446E-1	9.0053E-1	-7.3400E+2
3.6540E-1	9.0344E-1	-3.5600E+2
3.6634E-1	9.0660E-1	-1.0530E+3
3.6716E-1	9.0709E-1	-4.5000E+2
3.6810E-1	9.1146E-1	-9.8000E+2
3.6916E-1	9.1316E-1	-8.8400E+2
3.7010E-1	9.1899E-1	-1.2210E+3
3.7105E-1	9.2142E-1	-5.2300E+2
3.7187E-1	9.2482E-1	-5.0900E+2
3.7281E-1	9.2871E-1	-6.3100E+2
3.7375E-1	9.3041E-1	-9.8700E+2
3.7481E-1	9.3308E-1	-6.5800E+2
3.7575E-1	9.3551E-1	-5.0200E+2
3.7658E-1	9.3843E-1	-6.1100E+2
3.7752E-1	9.4061E-1	-7.9600E+2
3.7846E-1	9.4328E-1	-7.6600E+2
3.7952E-1	9.4644E-1	-4.8800E+2
3.8046E-1	9.4887E-1	-7.2600E+2
3.8128E-1	9.5179E-1	-4.1500E+2
3.8222E-1	9.5422E-1	-9.3300E+2
3.8316E-1	9.5640E-1	-5.2300E+2
3.8422E-1	9.5737E-1	-8.4100E+2
3.8516E-1	9.5737E-1	-9.0500E+2
3.8599E-1	9.6175E-1	-5.2800E+2
3.8693E-1	9.6321E-1	-6.6300E+2
3.8787E-1	9.6442E-1	-1.1000E+1
3.8893E-1	9.6563E-1	-3.6500E+2
3.8987E-1	9.6685E-1	-4.5100E+2
3.9069E-1	9.6928E-1	-3.0200E+2
3.9164E-1	9.7171E-1	-2.6600E+2
3.9258E-1	9.7268E-1	-6.9200E+2
3.9364E-1	9.7244E-1	-9.2500E+2
3.9458E-1	9.7535E-1	-1.0960E+3
3.9540E-1	9.7778E-1	-6.5100E+2
3.9634E-1	9.7754E-1	-7.2400E+2
3.9728E-1	9.7997E-1	-8.8800E+2
3.9822E-1	9.8070E-1	-1.1390E+3
3.9928E-1	9.8215E-1	-1.5200E+2
4.0011E-1	9.8361E-1	-2.4400E+2
4.0105E-1	9.8507E-1	-7.8200E+2
4.0199E-1	9.8555E-1	-1.1870E+3
4.0293E-1	9.8507E-1	-7.5200E+2
4.0399E-1	9.8774E-1	-7.3800E+2
4.0481E-1	9.8823E-1	-8.0900E+2
4.0575E-1	9.8677E-1	-2.3800E+2
4.0670E-1	9.8871E-1	-5.8800E+2
4.0764E-1	9.8993E-1	-5.6200E+2
4.0870E-1	9.8871E-1	-8.2200E+2
4.0952E-1	9.9163E-1	-7.2700E+2
4.1046E-1	9.9139E-1	-4.0000E+2
4.1140E-1	9.9284E-1	-1.0820E+3
4.1234E-1	9.9260E-1	-8.4100E+2
4.1340E-1	9.9260E-1	-8.3900E+2
4.1434E-1	9.9454E-1	-3.0300E+2
4.1517E-1	9.9503E-1	-5.4900E+2
4.1611E-1	9.9503E-1	-2.7600E+2
4.1705E-1	9.9697E-1	-1.1840E+3
4.1811E-1	9.9454E-1	-5.7000E+2
4.1905E-1	9.9600E-1	-5.0200E+2
4.1987E-1	9.9770E-1	-1.0410E+3
4.2081E-1	9.9794E-1	-1.0110E+3
4.2176E-1	9.9867E-1	-6.0100E+2
4.2270E-1	9.9819E-1	-9.5000E+1
4.2376E-1	9.9843E-1	-5.4000E+2
4.2458E-1	9.9770E-1	-5.2100E+2
4.2552E-1	9.9722E-1	-3.7900E+2
4.2646E-1	9.9843E-1	-2.9200E+2
4.2740E-1	9.9892E-1	-5.5600E+2
4.2846E-1	1.0001E+0	-1.1720E+3
4.2929E-1	9.9867E-1	-4.9400E+2
