Aux out [V]	Aux in [V]	PDH out [a.u.]
3.5844E-2	1.0378E+0	-3.4600E+2
3.6785E-2	1.0366E+0	-2.9300E+2
3.7727E-2	1.0366E+0	-7.7100E+2
3.8786E-2	1.0346E+0	-6.1800E+2
3.9727E-2	1.0368E+0	-1.9600E+2
4.0668E-2	1.0380E+0	-5.8100E+2
4.1609E-2	1.0373E+0	-9.1100E+2
4.2551E-2	1.0358E+0	-8.2500E+2
4.3609E-2	1.0371E+0	-7.4900E+2
4.4551E-2	1.0373E+0	-4.5000E+1
4.5492E-2	1.0356E+0	-8.7000E+2
4.6433E-2	1.0371E+0	-2.3800E+2
4.7374E-2	1.0366E+0	-1.0000E+3
4.8433E-2	1.0354E+0	-9.5700E+2
4.9492E-2	1.0361E+0	-1.0000E+2
5.0433E-2	1.0375E+0	-7.7700E+2
5.1375E-2	1.0351E+0	-5.8100E+2
5.2316E-2	1.0358E+0	-7.2500E+2
5.3257E-2	1.0358E+0	-3.4400E+2
5.4316E-2	1.0356E+0	-3.6100E+2
5.5257E-2	1.0346E+0	-4.4100E+2
5.6199E-2	1.0349E+0	-1.0610E+3
5.7140E-2	1.0344E+0	-8.0400E+2
5.8081E-2	1.0351E+0	-3.7300E+2
5.9140E-2	1.0351E+0	-6.5400E+2
6.0081E-2	1.0337E+0	-5.8000E+2
6.1023E-2	1.0354E+0	-8.4700E+2
6.1964E-2	1.0351E+0	-3.5700E+2
6.2905E-2	1.0358E+0	-2.3100E+2
6.3964E-2	1.0339E+0	-6.5000E+2
6.5023E-2	1.0332E+0	-9.1100E+2
6.5964E-2	1.0351E+0	-4.6900E+2
6.6905E-2	1.0346E+0	-2.4600E+2
6.7847E-2	1.0344E+0	-4.4500E+2
6.8905E-2	1.0349E+0	-4.8900E+2
6.9847E-2	1.0344E+0	-2.5000E+2
7.0788E-2	1.0339E+0	-4.3400E+2
7.1729E-2	1.0341E+0	-3.4100E+2
7.2670E-2	1.0341E+0	-6.9800E+2
7.3612E-2	1.0329E+0	-2.7200E+2
7.4671E-2	1.0354E+0	-9.5900E+2
7.5612E-2	1.0332E+0	-3.6000E+2
7.6553E-2	1.0327E+0	-4.7200E+2
7.7494E-2	1.0341E+0	-8.2400E+2
7.8436E-2	1.0327E+0	-3.7300E+2
7.9494E-2	1.0334E+0	-4.8700E+2
8.0436E-2	1.0356E+0	2.4100E+2
8.1495E-2	1.0327E+0	-6.5100E+2
8.2436E-2	1.0349E+0	-4.4500E+2
8.3377E-2	1.0334E+0	-7.3300E+2
8.4436E-2	1.0327E+0	-1.6100E+2
8.5377E-2	1.0322E+0	-1.1800E+2
8.6319E-2	1.0322E+0	-4.8900E+2
8.7260E-2	1.0337E+0	-9.7700E+2
8.8201E-2	1.0327E+0	-4.8300E+2
8.9260E-2	1.0337E+0	-9.0500E+2
9.0201E-2	1.0327E+0	-3.0600E+2
9.1142E-2	1.0307E+0	-2.1600E+2
9.2084E-2	1.0324E+0	-5.7000E+2
9.3025E-2	1.0320E+0	-9.4100E+2
9.4084E-2	1.0334E+0	-5.9500E+2
9.5025E-2	1.0320E+0	-1.4200E+2
9.5966E-2	1.0307E+0	-5.0700E+2
9.6908E-2	1.0322E+0	-5.8500E+2
9.7966E-2	1.0315E+0	-1.8700E+2
9.8908E-2	1.0339E+0	-2.1700E+2
9.9967E-2	1.0322E+0	-2.7300E+2
1.0091E-1	1.0307E+0	-7.5100E+2
1.0185E-1	1.0303E+0	-5.3700E+2
1.0279E-1	1.0332E+0	-5.9700E+2
1.0373E-1	1.0327E+0	-4.7700E+2
1.0479E-1	1.0312E+0	-8.7800E+2
1.0573E-1	1.0307E+0	-6.5100E+2
1.0667E-1	1.0303E+0	-2.1500E+2
1.0761E-1	1.0317E+0	-4.2000E+2
1.0856E-1	1.0315E+0	-2.4100E+2
1.0961E-1	1.0298E+0	-3.3200E+2
1.1056E-1	1.0305E+0	-1.0400E+2
1.1150E-1	1.0307E+0	-5.5100E+2
1.1244E-1	1.0305E+0	-5.0500E+2
1.1338E-1	1.0307E+0	-3.1000E+2
1.1456E-1	1.0315E+0	-3.0900E+2
1.1550E-1	1.0317E+0	-6.2300E+2
1.1644E-1	1.0293E+0	-2.7400E+2
1.1738E-1	1.0310E+0	-8.0000E+2
1.1832E-1	1.0293E+0	-1.2000E+1
1.1938E-1	1.0303E+0	-4.3600E+2
1.2032E-1	1.0305E+0	-6.3100E+2
1.2126E-1	1.0295E+0	-5.3000E+1
1.2220E-1	1.0303E+0	-4.3900E+2
1.2314E-1	1.0298E+0	-5.7600E+2
1.2409E-1	1.0286E+0	-1.3300E+2
1.2514E-1	1.0293E+0	-8.4000E+2
1.2609E-1	1.0305E+0	-8.1800E+2
1.2703E-1	1.0298E+0	-1.2040E+3
1.2797E-1	1.0271E+0	-7.6300E+2
1.2891E-1	1.0305E+0	-2.2400E+2
1.2997E-1	1.0286E+0	-4.5400E+2
1.3103E-1	1.0281E+0	-1.0200E+2
1.3197E-1	1.0288E+0	-5.6800E+2
1.3291E-1	1.0286E+0	-5.0200E+2
1.3385E-1	1.0286E+0	-7.6100E+2
1.3491E-1	1.0286E+0	-4.2800E+2
1.3585E-1	1.0281E+0	4.3000E+2
1.3679E-1	1.0300E+0	-1.4400E+2
1.3773E-1	1.0254E+0	-4.6000E+2
1.3868E-1	1.0271E+0	-6.9200E+2
1.3973E-1	1.0281E+0	-2.5400E+2
1.4068E-1	1.0295E+0	1.2200E+2
1.4162E-1	1.0278E+0	-4.4200E+2
1.4256E-1	1.0281E+0	-7.1300E+2
1.4350E-1	1.0278E+0	-7.0200E+2
1.4456E-1	1.0273E+0	-5.3800E+2
1.4550E-1	1.0264E+0	-1.6500E+2
1.4644E-1	1.0264E+0	-1.6000E+1
1.4750E-1	1.0273E+0	-5.2300E+2
1.4844E-1	1.0276E+0	-3.9000E+2
1.4938E-1	1.0256E+0	-8.6300E+2
1.5044E-1	1.0283E+0	-3.3200E+2
1.5138E-1	1.0261E+0	-2.8500E+2
1.5232E-1	1.0266E+0	-7.5100E+2
1.5326E-1	1.0261E+0	-1.0100E+2
1.5421E-1	1.0264E+0	-7.9800E+2
1.5526E-1	1.0256E+0	-6.9900E+2
1.5621E-1	1.0264E+0	-4.1200E+2
1.5715E-1	1.0239E+0	-6.4100E+2
1.5809E-1	1.0239E+0	-5.4300E+2
1.5903E-1	1.0261E+0	-1.1160E+3
1.6009E-1	1.0244E+0	-5.3400E+2
1.6103E-1	1.0256E+0	-2.3500E+2
1.6197E-1	1.0242E+0	-7.8000E+2
1.6291E-1	1.0266E+0	-4.7200E+2
1.6397E-1	1.0242E+0	-4.6900E+2
1.6503E-1	1.0235E+0	-5.7200E+2
1.6597E-1	1.0239E+0	-1.3700E+2
1.6691E-1	1.0232E+0	1.1200E+2
1.6785E-1	1.0213E+0	-4.7500E+2
1.6880E-1	1.0227E+0	-5.4500E+2
1.6985E-1	1.0225E+0	-1.6600E+2
1.7080E-1	1.0213E+0	-7.4600E+2
1.7174E-1	1.0222E+0	2.4000E+1
1.7268E-1	1.0222E+0	-3.7000E+1
1.7362E-1	1.0237E+0	-3.2900E+2
1.7456E-1	1.0227E+0	-1.0120E+3
1.7562E-1	1.0222E+0	-1.3000E+2
1.7656E-1	1.0210E+0	-8.1300E+2
1.7750E-1	1.0215E+0	-5.9300E+2
1.7844E-1	1.0218E+0	-9.1900E+2
1.7938E-1	1.0193E+0	-2.8300E+2
1.8056E-1	1.0201E+0	-4.7500E+2
1.8150E-1	1.0184E+0	-7.6000E+2
1.8244E-1	1.0174E+0	-3.9200E+2
1.8338E-1	1.0176E+0	-5.2100E+2
1.8433E-1	1.0198E+0	-7.7300E+2
1.8538E-1	1.0179E+0	-7.6100E+2
1.8633E-1	1.0174E+0	-6.7400E+2
1.8727E-1	1.0174E+0	-1.5200E+2
1.8821E-1	1.0176E+0	-2.2400E+2
1.8915E-1	1.0162E+0	-2.4500E+2
1.9021E-1	1.0140E+0	-3.0100E+2
1.9115E-1	1.0128E+0	-4.4100E+2
1.9209E-1	1.0130E+0	-4.6000E+1
1.9303E-1	1.0128E+0	-5.8500E+2
1.9397E-1	1.0132E+0	-1.5500E+2
1.9503E-1	1.0118E+0	-2.5400E+2
1.9597E-1	1.0106E+0	-3.3900E+2
1.9703E-1	1.0103E+0	-1.2600E+2
1.9797E-1	1.0086E+0	-4.6500E+2
1.9892E-1	1.0074E+0	-3.7000E+2
1.9986E-1	1.0067E+0	-2.3900E+2
2.0092E-1	1.0067E+0	-1.7800E+2
2.0186E-1	1.0050E+0	-2.3700E+2
2.0280E-1	1.0067E+0	-9.0300E+2
2.0374E-1	1.0033E+0	-7.6000E+1
2.0468E-1	1.0033E+0	2.8000E+1
2.0574E-1	1.0018E+0	1.0500E+2
2.0668E-1	9.9989E-1	-7.7000E+2
2.0762E-1	9.9794E-1	-8.5700E+2
2.0856E-1	9.9794E-1	2.3300E+2
2.0950E-1	9.9552E-1	3.7600E+2
2.1056E-1	9.9406E-1	-1.1040E+3
2.1150E-1	9.9479E-1	2.6900E+2
2.1245E-1	9.9187E-1	-4.7600E+2
2.1350E-1	9.9017E-1	-2.8800E+2
2.1445E-1	9.8896E-1	-1.2400E+2
2.1550E-1	9.8555E-1	1.1800E+2
2.1645E-1	9.8580E-1	-1.6700E+2
2.1739E-1	9.8385E-1	-3.1500E+2
2.1833E-1	9.8215E-1	8.9000E+1
2.1927E-1	9.8070E-1	2.4100E+2
2.2033E-1	9.7730E-1	-4.9900E+2
2.2127E-1	9.7632E-1	-4.5000E+1
2.2221E-1	9.7511E-1	-1.0000E+0
2.2315E-1	9.7171E-1	-1.2800E+2
2.2409E-1	9.7074E-1	7.3200E+2
2.2503E-1	9.6709E-1	-3.4000E+1
2.2609E-1	9.6588E-1	-1.2000E+1
2.2703E-1	9.6345E-1	3.3400E+2
2.2798E-1	9.5908E-1	6.8300E+2
2.2892E-1	9.5786E-1	2.2900E+2
2.2998E-1	9.5543E-1	4.2500E+2
2.3104E-1	9.5203E-1	-1.3100E+2
2.3198E-1	9.4960E-1	4.7000E+2
2.3292E-1	9.4523E-1	6.8200E+2
2.3386E-1	9.4328E-1	1.2800E+2
2.3480E-1	9.4280E-1	-1.8400E+2
2.3586E-1	9.3964E-1	9.2100E+2
2.3680E-1	9.3648E-1	2.6800E+2
2.3774E-1	9.2895E-1	8.7300E+2
2.3868E-1	9.2798E-1	2.8000E+1
2.3962E-1	9.2312E-1	5.4200E+2
2.4068E-1	9.1923E-1	3.5400E+2
2.4162E-1	9.1753E-1	2.7000E+2
2.4257E-1	9.1438E-1	4.7200E+2
2.4351E-1	9.1025E-1	1.1520E+3
2.4445E-1	9.0684E-1	8.3500E+2
2.4551E-1	9.0150E-1	9.5400E+2
2.4645E-1	8.9713E-1	3.6400E+2
2.4739E-1	8.9446E-1	6.0100E+2
2.4845E-1	8.9008E-1	1.1970E+3
2.4939E-1	8.8668E-1	8.6300E+2
2.5033E-1	8.8085E-1	8.5100E+2
2.5139E-1	8.7745E-1	9.6100E+2
2.5233E-1	8.7381E-1	9.6400E+2
2.5327E-1	8.6992E-1	7.8600E+2
2.5421E-1	8.6457E-1	1.2860E+3
2.5515E-1	8.6020E-1	7.4100E+2
2.5621E-1	8.5559E-1	1.2560E+3
2.5715E-1	8.5073E-1	1.1780E+3
2.5810E-1	8.4684E-1	4.3100E+2
2.5904E-1	8.4174E-1	1.3500E+3
2.5998E-1	8.3980E-1	1.0460E+3
2.6104E-1	8.3372E-1	8.7900E+2
2.6198E-1	8.2886E-1	1.7560E+3
2.6292E-1	8.2473E-1	1.3920E+3
2.6386E-1	8.1817E-1	1.3960E+3
2.6492E-1	8.1502E-1	1.2560E+3
2.6598E-1	8.1040E-1	1.1210E+3
2.6692E-1	8.0554E-1	9.2000E+2
2.6786E-1	7.9947E-1	8.4300E+2
2.6880E-1	7.9534E-1	1.3420E+3
2.6974E-1	7.9169E-1	1.3840E+3
2.7080E-1	7.8441E-1	1.3600E+3
2.7174E-1	7.8028E-1	1.6490E+3
2.7269E-1	7.7736E-1	1.2520E+3
2.7363E-1	7.7202E-1	1.2130E+3
2.7457E-1	7.6521E-1	1.1010E+3
2.7551E-1	7.6376E-1	1.2250E+3
2.7657E-1	7.5720E-1	1.6730E+3
2.7751E-1	7.5355E-1	1.1960E+3
2.7845E-1	7.4845E-1	1.8860E+3
2.7939E-1	7.4335E-1	1.0900E+3
2.8033E-1	7.3898E-1	1.1500E+3
2.8151E-1	7.3509E-1	1.8740E+3
2.8245E-1	7.3169E-1	8.6400E+2
2.8339E-1	7.2537E-1	1.7360E+3
2.8433E-1	7.2149E-1	1.4550E+3
2.8527E-1	7.1760E-1	1.2880E+3
2.8633E-1	7.1420E-1	1.2850E+3
2.8727E-1	7.1031E-1	1.5670E+3
2.8822E-1	7.0740E-1	1.8460E+3
2.8916E-1	7.0278E-1	1.6350E+3
2.9010E-1	6.9744E-1	1.7370E+3
2.9116E-1	6.9452E-1	1.3170E+3
2.9210E-1	6.9209E-1	1.2320E+3
2.9304E-1	6.8748E-1	1.0950E+3
2.9398E-1	6.8602E-1	8.0900E+2
2.9492E-1	6.8237E-1	2.2500E+3
2.9598E-1	6.7824E-1	1.3150E+3
2.9692E-1	6.7703E-1	1.5190E+3
2.9798E-1	6.7193E-1	1.2590E+3
2.9892E-1	6.6950E-1	1.0620E+3
2.9986E-1	6.6853E-1	8.2200E+2
3.0081E-1	6.6488E-1	1.1200E+3
3.0186E-1	6.6245E-1	1.2410E+3
3.0281E-1	6.6318E-1	-1.0500E+2
3.0375E-1	6.5930E-1	1.3250E+3
3.0469E-1	6.5857E-1	1.1620E+3
3.0563E-1	6.5662E-1	1.5420E+3
3.0669E-1	6.5590E-1	1.2090E+3
3.0763E-1	6.5614E-1	1.0450E+3
3.0857E-1	6.5492E-1	6.8700E+2
3.0951E-1	6.5565E-1	9.1600E+2
3.1045E-1	6.5565E-1	8.5600E+2
3.1151E-1	6.5808E-1	7.2500E+2
3.1245E-1	6.5735E-1	6.9200E+2
3.1339E-1	6.5735E-1	1.7000E+2
3.1445E-1	6.6318E-1	-3.4600E+2
3.1539E-1	6.7970E-1	-1.4470E+3
3.1645E-1	7.0011E-1	-1.3520E+3
3.1739E-1	7.0448E-1	1.1730E+3
3.1834E-1	6.9671E-1	6.8200E+2
3.1928E-1	6.9549E-1	-4.2600E+2
3.2022E-1	6.9768E-1	1.3250E+3
3.2128E-1	7.0254E-1	-1.1000E+2
3.2222E-1	7.1566E-1	-1.3730E+3
3.2316E-1	7.3339E-1	-1.4600E+3
3.2410E-1	7.3266E-1	5.0400E+2
3.2504E-1	7.2124E-1	-6.5100E+2
3.2598E-1	7.2124E-1	-7.2000E+2
3.2704E-1	7.1371E-1	2.0410E+3
3.2798E-1	6.9476E-1	2.9750E+3
3.2892E-1	6.8456E-1	1.1330E+3
3.2987E-1	6.7970E-1	6.8200E+2
3.3093E-1	6.7922E-1	-4.6700E+2
3.3198E-1	6.8140E-1	-6.8800E+2
3.3293E-1	6.8165E-1	1.3100E+3
3.3387E-1	6.7727E-1	2.0010E+3
3.3481E-1	6.7484E-1	7.0700E+2
3.3575E-1	6.7363E-1	5.2900E+2
3.3681E-1	6.7144E-1	4.1000E+2
3.3775E-1	6.7096E-1	-1.9000E+2
3.3869E-1	6.7169E-1	3.3600E+2
3.3963E-1	6.7266E-1	5.1300E+2
3.4057E-1	6.7533E-1	7.4000E+1
3.4163E-1	6.7703E-1	1.4900E+2
3.4257E-1	6.7727E-1	5.2800E+2
3.4351E-1	6.8043E-1	-1.6900E+2
3.4446E-1	6.8335E-1	3.7000E+1
3.4540E-1	6.8529E-1	1.7800E+2
3.4646E-1	6.8675E-1	-1.8300E+2
3.4751E-1	6.8772E-1	-1.4000E+2
3.4846E-1	6.9331E-1	-5.6400E+2
3.4940E-1	6.9574E-1	8.7000E+1
3.5034E-1	7.0059E-1	-3.5000E+2
3.5128E-1	7.0302E-1	1.1000E+1
3.5234E-1	7.0667E-1	-1.5000E+2
3.5328E-1	7.0983E-1	-1.1400E+2
3.5422E-1	7.1347E-1	2.3100E+2
3.5516E-1	7.1687E-1	-2.6800E+2
3.5610E-1	7.2173E-1	-5.2000E+1
3.5716E-1	7.2537E-1	-4.9100E+2
3.5810E-1	7.2950E-1	-3.7400E+2
3.5904E-1	7.3388E-1	-4.3600E+2
3.5999E-1	7.3825E-1	-5.2500E+2
3.6093E-1	7.4384E-1	-1.7700E+2
3.6199E-1	7.4675E-1	-8.0400E+2
3.6293E-1	7.5040E-1	-4.9600E+2
3.6399E-1	7.5380E-1	-1.3800E+2
3.6493E-1	7.6036E-1	-2.4300E+2
3.6587E-1	7.6570E-1	-4.8400E+2
3.6693E-1	7.6959E-1	-7.9600E+2
3.6787E-1	7.7396E-1	-3.5500E+2
3.6881E-1	7.7809E-1	-4.0000E+0
3.6975E-1	7.8173E-1	-6.4200E+2
3.7069E-1	7.8659E-1	4.9000E+1
3.7175E-1	7.9121E-1	-3.5400E+2
3.7269E-1	7.9680E-1	-1.2390E+3
3.7363E-1	8.0238E-1	-3.9300E+2
3.7458E-1	8.0651E-1	-1.3830E+3
3.7552E-1	8.1089E-1	-6.4600E+2
3.7646E-1	8.1429E-1	-6.8200E+2
3.7752E-1	8.1793E-1	-3.6000E+2
3.7846E-1	8.2449E-1	-7.5000E+2
3.7952E-1	8.2838E-1	-7.6700E+2
3.8046E-1	8.3251E-1	-3.6800E+2
3.8140E-1	8.3737E-1	-9.6500E+2
3.8246E-1	8.4125E-1	-3.5500E+2
3.8340E-1	8.4708E-1	-1.5040E+3
3.8434E-1	8.5000E-1	-4.7600E+2
3.8528E-1	8.5510E-1	-5.6000E+2
3.8622E-1	8.5826E-1	-2.9100E+2
3.8728E-1	8.6385E-1	-8.3800E+2
3.8822E-1	8.6676E-1	-9.0000E+2
3.8916E-1	8.7040E-1	-3.1600E+2
3.9011E-1	8.7526E-1	-5.7000E+2
3.9105E-1	8.7988E-1	-6.3600E+2
3.9211E-1	8.8352E-1	-1.4290E+3
3.9305E-1	8.8741E-1	-8.3900E+2
3.9399E-1	8.9057E-1	-8.5900E+2
3.9493E-1	8.9494E-1	-8.4400E+2
3.9599E-1	8.9858E-1	-9.6900E+2
3.9705E-1	9.0101E-1	-4.5900E+2
3.9799E-1	9.0466E-1	-1.0740E+3
3.9893E-1	9.0903E-1	-6.5000E+2
3.9987E-1	9.1268E-1	-7.5800E+2
4.0081E-1	9.1510E-1	-5.1900E+2
4.0175E-1	9.1875E-1	-8.5400E+2
4.0281E-1	9.2215E-1	-7.8300E+2
4.0375E-1	9.2531E-1	-6.4900E+2
4.0470E-1	9.2725E-1	-3.1900E+2
4.0564E-1	9.2944E-1	-1.1170E+3
4.0658E-1	9.3284E-1	-2.4900E+2
4.0764E-1	9.3430E-1	-9.0100E+2
4.0858E-1	9.3721E-1	-9.2400E+2
4.0952E-1	9.4134E-1	-9.8600E+2
4.1046E-1	9.4353E-1	-8.9800E+2
4.1140E-1	9.4596E-1	-4.9700E+2
4.1258E-1	9.4741E-1	-7.2100E+2
4.1352E-1	9.4984E-1	-8.7600E+2
4.1446E-1	9.5324E-1	-7.1300E+2
4.1540E-1	9.5300E-1	-9.9900E+2
4.1634E-1	9.5640E-1	-8.2300E+2
4.1740E-1	9.5908E-1	-3.4400E+2
4.1834E-1	9.6175E-1	-4.9100E+2
4.1928E-1	9.6345E-1	-5.4200E+2
4.2023E-1	9.6491E-1	-8.8200E+2
4.2117E-1	9.6369E-1	-6.9900E+2
4.2223E-1	9.6661E-1	-1.1200E+3
4.2317E-1	9.6976E-1	-4.7800E+2
4.2411E-1	9.7074E-1	-9.2000E+2
4.2505E-1	9.7244E-1	-1.2010E+3
4.2599E-1	9.7292E-1	-1.6800E+2
4.2693E-1	9.7535E-1	-2.7800E+2
4.2799E-1	9.7632E-1	-1.0220E+3
4.2905E-1	9.7827E-1	-7.1400E+2
4.2999E-1	9.8021E-1	-8.2100E+2
4.3093E-1	9.7972E-1	-5.1800E+2
4.3187E-1	9.8094E-1	-9.8300E+2
4.3293E-1	9.8191E-1	-5.7500E+2
4.3387E-1	9.8313E-1	-5.7500E+2
4.3482E-1	9.8385E-1	-7.4200E+2
4.3576E-1	9.8580E-1	-1.0870E+3
4.3670E-1	9.8677E-1	-1.0200E+3
4.3776E-1	9.8726E-1	-4.2700E+2
4.3870E-1	9.8726E-1	-7.0400E+2
4.3964E-1	9.8944E-1	-2.6800E+2
4.4058E-1	9.8871E-1	-7.9800E+2
4.4152E-1	9.8968E-1	-8.3800E+2
4.4258E-1	9.8993E-1	-9.3200E+2
4.4352E-1	9.9041E-1	-5.9100E+2
4.4446E-1	9.9041E-1	-3.7100E+2
4.4552E-1	9.9139E-1	-2.2500E+2
4.4646E-1	9.9309E-1	-9.2800E+2
4.4752E-1	9.9114E-1	-9.6300E+2
4.4846E-1	9.9260E-1	-5.3300E+2
4.4940E-1	9.9260E-1	-4.5600E+2
4.5035E-1	9.9333E-1	-3.0600E+2
4.5129E-1	9.9552E-1	-1.1510E+3
4.5223E-1	9.9527E-1	-5.8000E+2
4.5329E-1	9.9673E-1	-1.1800E+2
4.5423E-1	9.9770E-1	-5.2500E+2
4.5517E-1	9.9552E-1	-4.6200E+2
4.5611E-1	9.9576E-1	-1.1730E+3
4.5705E-1	9.9649E-1	-4.0200E+2
4.5811E-1	9.9673E-1	-1.4600E+2
4.5905E-1	9.9697E-1	-9.1600E+2
4.5999E-1	9.9746E-1	-1.0080E+3
4.6093E-1	9.9843E-1	2.5300E+2
4.6199E-1	9.9600E-1	1.9100E+2
4.6305E-1	9.9770E-1	-6.9000E+1
4.6399E-1	9.9722E-1	-7.5900E+2
4.6494E-1	9.9867E-1	-2.6200E+2
4.6588E-1	9.9867E-1	-8.1100E+2
4.6682E-1	9.9916E-1	-5.0200E+2
4.6788E-1	9.9867E-1	-3.7700E+2
4.6882E-1	9.9794E-1	-1.9800E+2
4.6976E-1	9.9916E-1	5.1900E+2
4.7070E-1	9.9697E-1	-3.3900E+2
4.7164E-1	9.9916E-1	-8.5100E+2
4.7270E-1	9.9794E-1	-6.3900E+2
4.7364E-1	9.9770E-1	-3.8800E+2
4.7458E-1	9.9770E-1	-7.3700E+2
4.7552E-1	9.9965E-1	-4.9200E+2
4.7647E-1	1.0004E+0	-2.5800E+2
4.7741E-1	9.9843E-1	-7.2000E+1
4.7858E-1	9.9892E-1	-8.2000E+2
4.7952E-1	9.9770E-1	2.4900E+2
4.8047E-1	9.9940E-1	-2.6500E+2
4.8141E-1	9.9697E-1	-3.0800E+2
4.8235E-1	9.9892E-1	-1.0100E+3
4.8341E-1	9.9746E-1	-8.1400E+2
4.8435E-1	9.9843E-1	-2.3600E+2
