Aux out [V]	Aux in [V]	PDH out [a.u.]
-6.2068E-1	1.0310E+0	-4.3300E+2
-6.2009E-1	1.0298E+0	-2.1400E+2
-6.1950E-1	1.0288E+0	-4.8000E+1
-6.1891E-1	1.0283E+0	-4.1100E+2
-6.1820E-1	1.0256E+0	4.4900E+2
-6.1750E-1	1.0273E+0	-8.6000E+1
-6.1691E-1	1.0239E+0	1.2900E+2
-6.1632E-1	1.0235E+0	7.4000E+1
-6.1562E-1	1.0230E+0	-7.8000E+1
-6.1503E-1	1.0220E+0	8.6000E+1
-6.1432E-1	1.0213E+0	-3.3800E+2
-6.1373E-1	1.0193E+0	-4.6700E+2
-6.1303E-1	1.0191E+0	-6.4900E+2
-6.1244E-1	1.0188E+0	9.7000E+1
-6.1185E-1	1.0162E+0	-1.3400E+2
-6.1115E-1	1.0152E+0	-5.7100E+2
-6.1044E-1	1.0149E+0	-5.8100E+2
-6.0985E-1	1.0135E+0	-5.4700E+2
-6.0926E-1	1.0118E+0	3.1500E+2
-6.0856E-1	1.0115E+0	1.1500E+2
-6.0785E-1	1.0108E+0	1.1500E+2
-6.0726E-1	1.0084E+0	-1.5700E+2
-6.0667E-1	1.0072E+0	3.8200E+2
-6.0609E-1	1.0057E+0	-6.2000E+1
-6.0538E-1	1.0064E+0	-1.4400E+2
-6.0467E-1	1.0045E+0	-4.6200E+2
-6.0409E-1	1.0023E+0	-4.1800E+2
-6.0350E-1	1.0016E+0	-3.7400E+2
-6.0279E-1	9.9892E-1	1.9400E+2
-6.0220E-1	9.9965E-1	1.5000E+1
-6.0162E-1	9.9722E-1	-1.9100E+2
-6.0091E-1	9.9527E-1	-2.9000E+1
-6.0020E-1	9.9649E-1	-2.5000E+1
-5.9962E-1	9.9406E-1	-6.1200E+2
-5.9903E-1	9.9066E-1	5.6000E+1
-5.9832E-1	9.9066E-1	-2.3800E+2
-5.9761E-1	9.8823E-1	-1.5700E+2
-5.9703E-1	9.8774E-1	-5.9700E+2
-5.9644E-1	9.8653E-1	-6.8000E+2
-5.9573E-1	9.8531E-1	6.9000E+1
-5.9514E-1	9.8361E-1	-3.0200E+2
-5.9444E-1	9.8264E-1	-9.0000E+0
-5.9385E-1	9.7875E-1	3.5000E+1
-5.9314E-1	9.7802E-1	-7.4000E+1
-5.9256E-1	9.7754E-1	1.0300E+2
-5.9197E-1	9.7462E-1	-4.9800E+2
-5.9126E-1	9.7414E-1	-7.6000E+1
-5.9067E-1	9.7414E-1	1.3300E+2
-5.8997E-1	9.7171E-1	-2.0700E+2
-5.8938E-1	9.6952E-1	-3.4700E+2
-5.8879E-1	9.6928E-1	-3.9000E+2
-5.8808E-1	9.6588E-1	2.2700E+2
-5.8738E-1	9.6515E-1	-4.8800E+2
-5.8679E-1	9.6296E-1	2.7600E+2
-5.8620E-1	9.6102E-1	-2.9100E+2
-5.8550E-1	9.5908E-1	-2.2100E+2
-5.8491E-1	9.5762E-1	-4.6700E+2
-5.8420E-1	9.5689E-1	7.9000E+1
-5.8361E-1	9.5640E-1	-5.0600E+2
-5.8291E-1	9.5422E-1	-1.0500E+2
-5.8232E-1	9.5154E-1	1.1500E+2
-5.8173E-1	9.5130E-1	-2.3000E+1
-5.8103E-1	9.4766E-1	-1.1900E+2
-5.8032E-1	9.4499E-1	-1.9200E+2
-5.7973E-1	9.4401E-1	5.0200E+2
-5.7914E-1	9.4231E-1	2.0300E+2
-5.7855E-1	9.4086E-1	-3.6300E+2
-5.7785E-1	9.3794E-1	-3.4200E+2
-5.7714E-1	9.3624E-1	1.6600E+2
-5.7655E-1	9.3308E-1	2.5100E+2
-5.7597E-1	9.3405E-1	6.1500E+2
-5.7526E-1	9.2968E-1	3.7100E+2
-5.7455E-1	9.2847E-1	-3.6500E+2
-5.7397E-1	9.2798E-1	2.2200E+2
-5.7338E-1	9.2531E-1	-3.3500E+2
-5.7267E-1	9.2191E-1	3.6400E+2
-5.7208E-1	9.1996E-1	-1.2900E+2
-5.7138E-1	9.1972E-1	-2.3800E+2
-5.7079E-1	9.1559E-1	2.5100E+2
-5.7008E-1	9.1632E-1	4.0400E+2
-5.6950E-1	9.1340E-1	-3.2800E+2
-5.6891E-1	9.1097E-1	6.1700E+2
-5.6820E-1	9.0927E-1	-4.4700E+2
-5.6750E-1	9.0782E-1	3.1400E+2
-5.6691E-1	9.0612E-1	5.6000E+1
-5.6632E-1	9.0271E-1	1.4000E+1
-5.6561E-1	9.0077E-1	2.3700E+2
-5.6502E-1	8.9907E-1	-2.1900E+2
-5.6432E-1	8.9713E-1	-3.3000E+2
-5.6373E-1	8.9397E-1	-1.5800E+2
-5.6314E-1	8.9275E-1	-1.7000E+1
-5.6244E-1	8.8887E-1	5.4300E+2
-5.6185E-1	8.8717E-1	1.3800E+2
-5.6114E-1	8.8668E-1	-4.9300E+2
-5.6055E-1	8.8328E-1	9.2300E+2
-5.5985E-1	8.8207E-1	3.6000E+1
-5.5926E-1	8.8037E-1	3.4000E+1
-5.5867E-1	8.7696E-1	-6.9000E+1
-5.5796E-1	8.7502E-1	4.5600E+2
-5.5726E-1	8.7283E-1	-7.4600E+2
-5.5667E-1	8.7016E-1	-4.3000E+1
-5.5608E-1	8.6725E-1	1.0400E+2
-5.5538E-1	8.6579E-1	7.0000E+0
-5.5467E-1	8.6287E-1	-1.7400E+2
-5.5408E-1	8.6312E-1	-3.0900E+2
-5.5349E-1	8.6117E-1	-1.6600E+2
-5.5291E-1	8.5802E-1	6.6000E+1
-5.5220E-1	8.5534E-1	5.2600E+2
-5.5161E-1	8.5510E-1	1.0800E+2
-5.5091E-1	8.5218E-1	4.0100E+2
-5.5032E-1	8.5000E-1	1.3300E+2
-5.4961E-1	8.4878E-1	-1.7500E+2
-5.4902E-1	8.4563E-1	-2.3400E+2
-5.4843E-1	8.4198E-1	-7.5000E+1
-5.4773E-1	8.4198E-1	-7.0000E+0
-5.4702E-1	8.3907E-1	-7.9000E+1
-5.4643E-1	8.3664E-1	1.3000E+1
-5.4585E-1	8.3494E-1	6.7200E+2
-5.4514E-1	8.3275E-1	-2.9000E+1
-5.4443E-1	8.3154E-1	7.7000E+2
-5.4385E-1	8.2765E-1	3.2500E+2
-5.4326E-1	8.2692E-1	1.2800E+2
-5.4255E-1	8.2303E-1	-4.6500E+2
-5.4196E-1	8.2230E-1	-2.3200E+2
-5.4126E-1	8.1866E-1	2.4900E+2
-5.4067E-1	8.1915E-1	1.8400E+2
-5.4008E-1	8.1696E-1	1.0000E+2
-5.3938E-1	8.1502E-1	3.4000E+2
-5.3879E-1	8.1186E-1	5.4300E+2
-5.3808E-1	8.0919E-1	3.9500E+2
-5.3749E-1	8.0773E-1	-6.1600E+2
-5.3679E-1	8.0578E-1	4.6400E+2
-5.3620E-1	8.0554E-1	-3.6000E+1
-5.3561E-1	8.0190E-1	2.2000E+2
-5.3490E-1	8.0093E-1	3.2300E+2
-5.3420E-1	7.9923E-1	-1.3900E+2
-5.3361E-1	7.9680E-1	-2.9400E+2
-5.3302E-1	7.9558E-1	3.5300E+2
-5.3232E-1	7.9364E-1	4.2400E+2
-5.3173E-1	7.9121E-1	1.3000E+2
-5.3102E-1	7.8951E-1	-7.2000E+1
-5.3043E-1	7.8854E-1	1.7600E+2
-5.2973E-1	7.8586E-1	3.0300E+2
-5.2914E-1	7.8465E-1	2.2600E+2
-5.2855E-1	7.8319E-1	1.8300E+2
-5.2785E-1	7.8198E-1	-3.5600E+2
-5.2714E-1	7.8076E-1	1.3100E+2
-5.2655E-1	7.7760E-1	-1.7000E+1
-5.2596E-1	7.7736E-1	2.5600E+2
-5.2537E-1	7.7688E-1	-4.2900E+2
-5.2467E-1	7.7323E-1	-2.9400E+2
-5.2396E-1	7.7518E-1	-9.1000E+2
-5.2337E-1	7.7275E-1	-4.0700E+2
-5.2279E-1	7.7153E-1	-3.8200E+2
-5.2208E-1	7.7080E-1	-3.9500E+2
-5.2137E-1	7.6740E-1	-3.8800E+2
-5.2079E-1	7.6497E-1	-3.4000E+1
-5.2020E-1	7.6400E-1	-2.9000E+1
-5.1949E-1	7.6351E-1	1.8600E+2
-5.1890E-1	7.6084E-1	-3.6700E+2
-5.1831E-1	7.5793E-1	-1.2800E+2
-5.1761E-1	7.5696E-1	-2.2000E+1
-5.1690E-1	7.5841E-1	-4.0400E+2
-5.1631E-1	7.5574E-1	1.8000E+1
-5.1573E-1	7.5453E-1	1.7800E+2
-5.1502E-1	7.5501E-1	3.9200E+2
-5.1431E-1	7.5137E-1	-2.4000E+1
-5.1373E-1	7.5112E-1	-2.4200E+2
-5.1314E-1	7.4967E-1	2.9300E+2
-5.1243E-1	7.4967E-1	-3.2900E+2
-5.1184E-1	7.4870E-1	-1.2700E+2
-5.1114E-1	7.4845E-1	-1.0100E+2
-5.1055E-1	7.4821E-1	-3.3300E+2
-5.0996E-1	7.4529E-1	-5.1000E+2
-5.0926E-1	7.4457E-1	1.1200E+2
-5.0867E-1	7.4432E-1	1.3400E+2
-5.0796E-1	7.4286E-1	-4.7400E+2
-5.0737E-1	7.4432E-1	-4.4500E+2
-5.0667E-1	7.4214E-1	-6.6200E+2
-5.0608E-1	7.4286E-1	-3.2300E+2
-5.0549E-1	7.4408E-1	-1.1100E+2
-5.0478E-1	7.4335E-1	5.6000E+1
-5.0408E-1	7.4092E-1	2.6300E+2
-5.0349E-1	7.4019E-1	-4.2400E+2
-5.0290E-1	7.4068E-1	-3.0900E+2
-5.0220E-1	7.3946E-1	1.7300E+2
-5.0161E-1	7.3971E-1	-7.9000E+1
-5.0090E-1	7.3971E-1	-4.9600E+2
-5.0031E-1	7.3898E-1	-7.6800E+2
-4.9961E-1	7.3874E-1	-2.7100E+2
-4.9902E-1	7.3971E-1	7.1000E+1
-4.9843E-1	7.3849E-1	-1.0140E+3
-4.9773E-1	7.3946E-1	-7.1000E+1
-4.9714E-1	7.3849E-1	-5.9100E+2
-4.9643E-1	7.3776E-1	-2.3900E+2
-4.9584E-1	7.3971E-1	-7.4400E+2
-4.9525E-1	7.3946E-1	-4.8500E+2
-4.9455E-1	7.4092E-1	1.0400E+2
-4.9384E-1	7.4092E-1	-1.9000E+1
-4.9325E-1	7.4068E-1	-4.0800E+2
-4.9267E-1	7.4141E-1	-5.3200E+2
-4.9196E-1	7.4116E-1	-6.7900E+2
-4.9125E-1	7.4116E-1	-2.6700E+2
-4.9067E-1	7.4092E-1	-1.7500E+2
-4.9008E-1	7.4408E-1	-5.4100E+2
-4.8937E-1	7.4408E-1	-2.9100E+2
-4.8878E-1	7.4238E-1	-1.2680E+3
-4.8808E-1	7.4457E-1	2.6300E+2
-4.8749E-1	7.4602E-1	-7.1900E+2
-4.8678E-1	7.4797E-1	-1.8800E+2
-4.8619E-1	7.4578E-1	-3.3600E+2
-4.8561E-1	7.4772E-1	-9.4200E+2
-4.8490E-1	7.4918E-1	-6.6800E+2
-4.8431E-1	7.4967E-1	-1.0300E+2
-4.8361E-1	7.5234E-1	-7.0400E+2
-4.8302E-1	7.5234E-1	-4.2400E+2
-4.8243E-1	7.5380E-1	-1.8000E+2
-4.8172E-1	7.5525E-1	-7.1900E+2
-4.8102E-1	7.5550E-1	6.8700E+2
-4.8043E-1	7.5453E-1	-2.7800E+2
-4.7984E-1	7.5866E-1	-2.0100E+2
-4.7914E-1	7.6011E-1	-9.9200E+2
-4.7855E-1	7.6060E-1	-4.2300E+2
-4.7784E-1	7.5987E-1	-6.9800E+2
-4.7725E-1	7.6449E-1	-6.1100E+2
-4.7655E-1	7.6303E-1	-4.8200E+2
-4.7596E-1	7.6570E-1	-1.5730E+3
-4.7537E-1	7.6570E-1	-7.2000E+2
-4.7466E-1	7.6862E-1	-1.2150E+3
-4.7396E-1	7.7080E-1	-5.7100E+2
-4.7337E-1	7.7347E-1	-5.0600E+2
-4.7278E-1	7.7396E-1	-9.6900E+2
-4.7208E-1	7.7590E-1	-1.3970E+3
-4.7137E-1	7.7809E-1	-8.7300E+2
-4.7078E-1	7.7882E-1	-5.1200E+2
-4.7019E-1	7.7979E-1	-7.9800E+2
-4.6961E-1	7.8271E-1	-7.9000E+2
-4.6890E-1	7.8514E-1	-1.0930E+3
-4.6831E-1	7.8635E-1	-5.2200E+2
-4.6761E-1	7.8829E-1	-6.2200E+2
-4.6702E-1	7.8975E-1	-1.0100E+3
-4.6631E-1	7.9194E-1	-2.9100E+2
-4.6572E-1	7.9607E-1	-7.6400E+2
-4.6513E-1	7.9534E-1	-7.9400E+2
-4.6443E-1	8.0020E-1	-7.3900E+2
-4.6372E-1	7.9995E-1	-8.8900E+2
-4.6313E-1	8.0238E-1	-6.9000E+2
-4.6255E-1	8.0263E-1	-4.1600E+2
-4.6184E-1	8.0749E-1	-1.5370E+3
-4.6113E-1	8.0943E-1	-5.9300E+2
-4.6055E-1	8.1234E-1	-9.6400E+2
-4.5996E-1	8.1429E-1	-1.0790E+3
-4.5925E-1	8.1453E-1	-8.7800E+2
-4.5866E-1	8.1745E-1	-6.1300E+2
-4.5796E-1	8.2230E-1	-9.9000E+1
-4.5737E-1	8.2255E-1	-1.2130E+3
-4.5666E-1	8.2595E-1	-1.0430E+3
-4.5607E-1	8.2813E-1	-1.2870E+3
-4.5549E-1	8.3178E-1	-7.0000E+2
-4.5478E-1	8.3154E-1	-1.0290E+3
-4.5419E-1	8.3664E-1	-1.0590E+3
-4.5349E-1	8.3737E-1	-8.3500E+2
-4.5290E-1	8.4125E-1	-3.9000E+1
-4.5231E-1	8.4344E-1	-1.0290E+3
-4.5160E-1	8.4684E-1	-1.1230E+3
-4.5090E-1	8.4708E-1	-9.0300E+2
-4.5031E-1	8.5000E-1	-7.5300E+2
-4.4972E-1	8.5340E-1	-9.3000E+2
-4.4902E-1	8.5729E-1	-6.1500E+2
-4.4843E-1	8.5802E-1	-9.1400E+2
-4.4772E-1	8.6093E-1	-7.8800E+2
-4.4713E-1	8.6215E-1	-6.1000E+2
-4.4643E-1	8.6555E-1	-1.3760E+3
-4.4584E-1	8.6870E-1	-8.7200E+2
-4.4525E-1	8.7162E-1	-1.1550E+3
-4.4454E-1	8.7308E-1	-6.7800E+2
-4.4384E-1	8.7526E-1	-8.6000E+2
-4.4325E-1	8.7721E-1	-9.4900E+2
-4.4266E-1	8.8037E-1	-9.6300E+2
-4.4207E-1	8.8474E-1	-8.0000E+2
-4.4137E-1	8.8717E-1	-1.1740E+3
-4.4066E-1	8.8790E-1	-1.0730E+3
-4.4007E-1	8.8911E-1	-3.9900E+2
-4.3949E-1	8.9397E-1	-1.4370E+3
-4.3878E-1	8.9543E-1	-9.2800E+2
-4.3807E-1	8.9858E-1	-7.8700E+2
-4.3749E-1	9.0174E-1	-6.1400E+2
-4.3690E-1	9.0466E-1	-8.6900E+2
-4.3619E-1	9.0660E-1	-9.4600E+2
-4.3560E-1	9.0830E-1	-1.5920E+3
-4.3501E-1	9.1146E-1	-7.4700E+2
-4.3431E-1	9.1268E-1	-7.3600E+2
-4.3360E-1	9.1535E-1	-8.1700E+2
-4.3301E-1	9.1778E-1	-1.2540E+3
-4.3243E-1	9.1996E-1	-7.5500E+2
-4.3172E-1	9.2264E-1	-9.6700E+2
-4.3101E-1	9.2458E-1	-7.7700E+2
-4.3043E-1	9.2555E-1	-9.2800E+2
-4.2984E-1	9.2725E-1	-2.3000E+1
-4.2913E-1	9.3162E-1	-1.4260E+3
-4.2854E-1	9.3308E-1	-8.7000E+2
-4.2784E-1	9.3673E-1	-8.0100E+2
-4.2725E-1	9.3673E-1	-1.4360E+3
-4.2666E-1	9.3891E-1	-7.7400E+2
-4.2596E-1	9.4280E-1	-1.3850E+3
-4.2537E-1	9.4450E-1	-7.9700E+2
-4.2466E-1	9.4547E-1	-7.1200E+2
-4.2407E-1	9.4863E-1	-6.0900E+2
-4.2337E-1	9.4984E-1	-7.6400E+2
-4.2278E-1	9.5349E-1	-1.2410E+3
-4.2219E-1	9.5519E-1	-1.2560E+3
-4.2148E-1	9.5908E-1	-4.0300E+2
-4.2078E-1	9.6150E-1	-1.0560E+3
-4.2019E-1	9.6102E-1	-1.0750E+3
-4.1960E-1	9.6296E-1	-8.4200E+2
-4.1890E-1	9.6539E-1	-1.2040E+3
-4.1831E-1	9.6709E-1	-1.0580E+3
-4.1760E-1	9.6928E-1	-1.0620E+3
-4.1701E-1	9.7049E-1	-1.0740E+3
-4.1631E-1	9.7098E-1	-1.1750E+3
-4.1572E-1	9.7292E-1	-1.0110E+3
-4.1513E-1	9.7487E-1	-1.0290E+3
-4.1442E-1	9.7730E-1	-7.9100E+2
-4.1384E-1	9.7948E-1	-1.0130E+3
-4.1313E-1	9.7997E-1	-7.3500E+2
-4.1254E-1	9.7972E-1	-6.0000E+2
-4.1195E-1	9.8313E-1	-5.8200E+2
-4.1125E-1	9.8434E-1	-1.5640E+3
-4.1054E-1	9.8555E-1	-5.2200E+2
-4.0995E-1	9.8750E-1	-3.8700E+2
-4.0937E-1	9.8847E-1	-9.0200E+2
-4.0866E-1	9.9017E-1	-1.2990E+3
-4.0795E-1	9.9211E-1	-5.3100E+2
-4.0737E-1	9.9139E-1	-9.9100E+2
-4.0678E-1	9.9333E-1	-1.2550E+3
-4.0607E-1	9.9381E-1	-8.7400E+2
-4.0548E-1	9.9697E-1	-2.4500E+2
-4.0478E-1	9.9624E-1	-7.5300E+2
-4.0419E-1	9.9867E-1	-7.4200E+2
-4.0348E-1	9.9819E-1	-1.0000E+3
-4.0289E-1	1.0009E+0	-4.8400E+2
-4.0231E-1	1.0009E+0	-8.4800E+2
-4.0160E-1	1.0028E+0	-1.1230E+3
-4.0089E-1	1.0013E+0	-3.8300E+2
-4.0031E-1	1.0050E+0	-8.2900E+2
-3.9972E-1	1.0062E+0	-4.5400E+2
-3.9913E-1	1.0060E+0	-5.9000E+2
-3.9842E-1	1.0055E+0	-1.1970E+3
-3.9772E-1	1.0060E+0	-1.1030E+3
-3.9713E-1	1.0069E+0	-8.7100E+2
-3.9654E-1	1.0069E+0	-5.7300E+2
-3.9584E-1	1.0084E+0	-3.7600E+2
-3.9525E-1	1.0084E+0	-4.7800E+2
-3.9454E-1	1.0094E+0	-7.8700E+2
-3.9395E-1	1.0108E+0	-3.9100E+2
-3.9325E-1	1.0098E+0	-8.0500E+2
-3.9266E-1	1.0084E+0	-4.9600E+2
-3.9207E-1	1.0106E+0	-8.2800E+2
-3.9136E-1	1.0103E+0	-4.5500E+2
-3.9066E-1	1.0113E+0	-7.2500E+2
-3.9007E-1	1.0115E+0	-5.2900E+2
-3.8948E-1	1.0113E+0	-9.0000E+1
-3.8878E-1	1.0111E+0	-5.2300E+2
-3.8807E-1	1.0120E+0	-6.5000E+2
-3.8748E-1	1.0106E+0	-6.5900E+2
-3.8689E-1	1.0118E+0	-9.5300E+2
-3.8631E-1	1.0096E+0	-9.2900E+2
-3.8560E-1	1.0111E+0	-2.1500E+2
-3.8501E-1	1.0106E+0	-4.4100E+2
-3.8430E-1	1.0106E+0	-3.8000E+2
-3.8372E-1	1.0096E+0	-2.6600E+2
-3.8301E-1	1.0086E+0	-9.9000E+1
-3.8242E-1	1.0079E+0	-2.9600E+2
-3.8183E-1	1.0074E+0	-1.1400E+3
-3.8113E-1	1.0064E+0	-7.8800E+2
-3.8042E-1	1.0072E+0	-4.6300E+2
-3.7983E-1	1.0101E+0	-3.2600E+2
-3.7925E-1	1.0060E+0	-4.8100E+2
-3.7854E-1	1.0057E+0	0.0000E+0
-3.7783E-1	1.0035E+0	-8.4300E+2
-3.7725E-1	1.0030E+0	7.5000E+1
-3.7666E-1	1.0016E+0	3.2400E+2
-3.7595E-1	1.0004E+0	-2.2600E+2
-3.7536E-1	9.9892E-1	-9.1000E+1
